,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,runs_conceded,deliveries,bowling_contribution,economy,fielding_consistency
1456,60.1022,20.895,23,6,1,74,55,1009,3,2,1,0,26.7077,30.5283,27,29,5,0,4,0.1071428571428571,93.1,252,4,286,249.0,9,0.0,0.0,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1457,75.4504,43.6873,23,6,1,74,55,1009,3,2,1,0,30.9594,28.4227,39,46,5,1,5,0.1547619047619047,84.78,252,4,286,249.0,9,354.802,44.8738,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,1.9599,37.8722,2.0,6.0,0.0079365079365079,2.0,0.743902
1458,53.017,27.8325,23,6,1,74,55,1009,3,2,1,0,7.2146,24.4113,2,5,0,0,6,0.0079365079365079,40.0,252,4,286,249.0,9,0.0,0.0,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1459,28.3833,31.128,23,6,1,74,55,1009,3,2,1,0,28.3833,24.9531,0,0,0,0,10,0.0,0.0,252,4,286,249.0,9,186.993,59.7871,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,12.6295,33.4343,55.0,60.0,0.2182539682539682,5.5,0.891892
1460,31.4101,31.4101,23,6,1,74,55,1009,3,2,1,0,31.4101,15.8399,0,0,0,0,10,0.0,0.0,252,4,286,249.0,9,122.804,122.804,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,20.85,26.3442,47.0,60.0,0.1865079365079365,4.7,0.75
1461,19.8964,26.0617,23,6,1,74,55,1009,3,2,1,0,19.8964,17.7086,0,0,0,0,10,0.0,0.0,252,4,286,249.0,9,235.698,9.63257,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,11.3081,46.0288,36.0,60.0,0.1428571428571428,3.6,0.882353
1462,55.6003,21.5397,23,6,1,74,55,1009,3,2,1,0,55.6003,27.4572,0,0,0,0,10,0.0,0.0,252,4,286,249.0,9,441.988,41.8286,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,11.595,58.6169,41.0,24.0,0.1626984126984127,10.25,0.892473
1463,38.8512,14.8827,23,6,1,74,55,1009,3,2,1,0,38.8512,24.6084,0,0,0,0,10,0.0,0.0,252,4,286,249.0,9,413.386,26.2437,27.0,2.0,0.0,52.0,44.0,1009.0,3.0,0.0,17.0695,58.0883,40.0,48.0,0.1587301587301587,5.0,0.918367
1464,26.6919,10.7228,21,10,0,40,9,1014,3,1,0,1,7.27035,18.0652,5,16,0,0,1,0.0181159420289855,31.25,276,10,297,276.0,16,0.0,0.0,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1465,74.1419,32.3313,21,10,0,40,9,1014,3,1,0,1,45.6176,40.629,44,57,4,0,2,0.1594202898550724,77.19,276,10,297,276.0,16,264.519,38.7514,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,23.0757,48.7779,18.0,12.0,0.0652173913043478,9.0,0.740741
1466,72.1185,36.6582,21,10,0,40,9,1014,3,1,0,1,49.0233,40.8657,76,83,8,1,3,0.2753623188405797,91.57,276,10,297,276.0,16,0.0,0.0,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1467,60.1022,20.895,21,10,0,40,9,1014,3,1,0,1,60.7673,30.5283,94,82,9,3,4,0.3405797101449275,114.63,276,10,297,276.0,16,0.0,0.0,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1468,75.4504,43.6873,21,10,0,40,9,1014,3,1,0,1,0.2566,28.4227,0,1,0,0,5,0.0,0.0,276,10,297,276.0,16,354.802,44.8738,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,13.5673,37.8722,16.0,24.0,0.0579710144927536,4.0,0.743902
1469,53.017,27.8325,21,10,0,40,9,1014,3,1,0,1,59.6045,24.4113,19,31,1,0,6,0.0688405797101449,61.29,276,10,297,276.0,16,0.0,0.0,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1470,55.6003,21.5397,21,10,0,40,9,1014,3,1,0,1,37.1847,27.4572,5,6,0,0,7,0.0181159420289855,83.33,276,10,297,276.0,16,441.988,41.8286,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,16.5606,58.6169,58.0,48.0,0.2101449275362318,7.25,0.892473
1471,31.4101,31.4101,21,10,0,40,9,1014,3,1,0,1,23.8846,15.8399,12,10,0,1,8,0.0434782608695652,120.0,276,10,297,276.0,16,122.804,122.804,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,15.6661,26.3442,40.0,42.0,0.144927536231884,5.71,0.75
1472,38.8512,14.8827,21,10,0,40,9,1014,3,1,0,1,10.7207,24.6084,4,7,0,0,9,0.0144927536231884,57.14,276,10,297,276.0,16,413.386,26.2437,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,19.6052,58.0883,51.0,54.0,0.1847826086956521,5.67,0.918367
1473,28.3833,31.128,21,10,0,40,9,1014,3,1,0,1,5.74843,24.9531,1,3,0,0,10,0.0036231884057971,33.33,276,10,297,276.0,16,186.993,59.7871,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,21.0715,33.4343,57.0,55.0,0.2065217391304347,6.22,0.891892
1474,19.8964,26.0617,21,10,0,40,9,1014,3,1,0,1,0.2566,17.7086,0,1,0,0,11,0.0,0.0,276,10,297,276.0,16,235.698,9.63257,22.0,16.0,0.0,37.0,4.0,1015.0,3.0,0.0,18.3338,46.0288,39.0,54.0,0.1413043478260869,4.33,0.882353
1475,53.017,27.8325,17,18,0,74,88,1018,3,2,0,1,19.6378,24.4113,45,65,3,1,1,0.1785714285714285,69.23,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,11.9162,12.5961,36.0,42.0,0.1428571428571428,5.14,0.875
1476,74.1419,32.3313,17,18,0,74,88,1018,3,2,0,1,32.5604,40.629,116,106,17,1,2,0.4603174603174603,109.43,252,10,262,361.0,16,264.519,38.7514,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,24.7449,48.7779,31.0,24.0,0.123015873015873,7.75,0.740741
1477,72.1185,36.6582,17,18,0,74,88,1018,3,2,0,1,28.8152,40.8657,9,17,0,0,3,0.0357142857142857,52.94,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1478,60.1022,20.895,17,18,0,74,88,1018,3,2,0,1,35.7937,30.5283,30,29,3,0,4,0.119047619047619,103.45,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1479,38.8512,14.8827,17,18,0,74,88,1018,3,2,0,1,12.9586,24.6084,3,4,0,0,5,0.0119047619047619,75.0,252,10,262,361.0,16,413.386,26.2437,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,13.7423,58.0883,71.0,60.0,0.2817460317460317,7.1,0.918367
1480,31.4101,31.4101,17,18,0,74,88,1018,3,2,0,1,17.6346,15.8399,18,17,1,1,6,0.0714285714285714,105.88,252,10,262,361.0,16,122.804,122.804,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,23.354,26.3442,21.0,12.0,0.0833333333333333,10.5,0.75
1481,58.7808,27.2425,17,18,0,74,88,1018,3,2,0,1,8.3888,16.2816,0,3,0,0,7,0.0,0.0,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1482,55.6003,21.5397,17,18,0,74,88,1018,3,2,0,1,24.3687,27.4572,0,1,0,0,8,0.0,0.0,252,10,262,361.0,16,441.988,41.8286,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,29.6682,58.6169,49.0,60.0,0.1944444444444444,4.9,0.892473
1483,26.6919,10.7228,17,18,0,74,88,1018,3,2,0,1,22.4019,18.0652,12,13,1,0,9,0.0476190476190476,92.31,252,10,262,361.0,16,0.0,0.0,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1484,28.3833,31.128,17,18,0,74,88,1018,3,2,0,1,12.9586,24.9531,3,4,0,0,10,0.0119047619047619,75.0,252,10,262,361.0,16,186.993,59.7871,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,18.1699,33.4343,58.0,42.0,0.2301587301587301,8.29,0.891892
1485,23.6093,10.7144,17,18,0,74,88,1018,3,2,0,1,5.7809,11.2803,0,3,0,0,11,0.0,0.0,252,10,262,361.0,16,288.64,34.886,17.0,13.0,0.0,73.0,39.0,1019.0,3.0,0.0,34.9831,49.5404,93.0,60.0,0.369047619047619,9.3,0.8
1486,53.017,27.8325,18,27,0,82,2,1018,3,2,0,0,19.6378,24.4113,29,43,2,0,1,0.1487179487179487,67.44,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,11.9162,12.5961,17.0,12.0,0.0871794871794871,8.5,0.875
1487,74.1419,32.3313,18,27,0,82,2,1018,3,2,0,0,32.5604,40.629,21,36,3,0,2,0.1076923076923077,58.33,195,10,243,316.0,9,264.519,38.7514,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,24.7449,48.7779,42.0,36.0,0.2153846153846154,7.0,0.740741
1488,72.1185,36.6582,18,27,0,82,2,1018,3,2,0,0,28.8152,40.8657,81,66,7,2,3,0.4153846153846154,122.73,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1489,60.1022,20.895,18,27,0,82,2,1018,3,2,0,0,35.7937,30.5283,9,18,1,0,4,0.0461538461538461,50.0,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1490,26.6919,10.7228,18,27,0,82,2,1018,3,2,0,0,22.4019,18.0652,26,34,2,0,5,0.1333333333333333,76.47,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1491,58.7808,27.2425,18,27,0,82,2,1018,3,2,0,0,8.3888,16.2816,9,12,1,0,6,0.0461538461538461,75.0,195,10,243,316.0,9,0.0,0.0,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1492,31.4101,31.4101,18,27,0,82,2,1018,3,2,0,0,17.6346,15.8399,3,8,0,0,7,0.0153846153846153,37.5,195,10,243,316.0,9,122.804,122.804,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,23.354,26.3442,27.0,30.0,0.1384615384615384,5.4,0.75
1493,55.6003,21.5397,18,27,0,82,2,1018,3,2,0,0,24.3687,27.4572,2,4,0,0,8,0.0102564102564102,50.0,195,10,243,316.0,9,441.988,41.8286,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,29.6682,58.6169,86.0,60.0,0.441025641025641,8.6,0.892473
1494,0.0,0.0,18,27,0,82,2,1018,3,2,0,0,3.49698,3.43138,2,13,0,0,9,0.0102564102564102,15.38,195,10,243,316.0,9,68.0699,9.28393,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,12.9078,21.5163,59.0,60.0,0.3025641025641025,5.9,0.0
1495,19.8964,26.0617,18,27,0,82,2,1018,3,2,0,0,3.7356,17.7086,1,5,0,0,10,0.0051282051282051,20.0,195,10,243,316.0,9,235.698,9.63257,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,23.5899,46.0288,45.0,60.0,0.2307692307692307,4.5,0.882353
1496,23.6093,10.7144,18,27,0,82,2,1018,3,2,0,0,5.7809,11.2803,3,5,0,0,11,0.0153846153846153,60.0,195,10,243,316.0,9,288.64,34.886,18.0,15.0,0.0,80.0,0.0,1019.0,3.0,0.0,34.9831,49.5404,31.0,42.0,0.1589743589743589,4.43,0.8
1497,53.017,27.8325,20,25,0,85,4,1013,3,1,0,1,90.0418,24.4113,30,41,4,0,1,0.1045296167247386,73.17,287,6,300,287.0,11,0.0,0.0,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1498,74.1419,32.3313,20,25,0,85,4,1013,3,1,0,1,42.1432,40.629,81,98,5,1,2,0.2822299651567944,82.65,287,6,300,287.0,11,264.519,38.7514,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,16.2367,48.7779,27.0,30.0,0.0940766550522648,5.4,0.740741
1499,72.1185,36.6582,20,25,0,85,4,1013,3,1,0,1,120.931,40.8657,113,105,14,0,3,0.3937282229965156,107.62,287,6,300,287.0,11,0.0,0.0,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1500,60.1022,20.895,20,25,0,85,4,1013,3,1,0,1,21.7826,30.5283,14,14,2,0,4,0.048780487804878,100.0,287,6,300,287.0,11,0.0,0.0,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1501,24.9177,32.5929,20,25,0,85,4,1013,3,1,0,1,5.74843,10.5823,1,3,0,0,5,0.0034843205574912,33.33,287,6,300,287.0,11,160.701,31.8588,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,17.5497,55.0716,30.0,56.0,0.1045296167247386,3.21,0.529412
1502,58.7808,27.2425,20,25,0,85,4,1013,3,1,0,1,7.58443,16.2816,5,15,0,0,6,0.0174216027874564,33.33,287,6,300,287.0,11,0.0,0.0,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860465
1503,55.6003,21.5397,20,25,0,85,4,1013,3,1,0,1,34.6038,27.4572,20,12,1,1,7,0.0696864111498257,166.67,287,6,300,287.0,11,441.988,41.8286,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,18.5289,58.6169,42.0,30.0,0.1463414634146341,8.4,0.892473
1504,38.8512,14.8827,20,25,0,85,4,1013,3,1,0,1,20.8646,24.6084,12,12,0,1,8,0.0418118466898954,100.0,287,6,300,287.0,11,413.386,26.2437,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,11.7769,58.0883,55.0,54.0,0.1916376306620209,6.11,0.918367
1505,13.5961,13.5961,20,25,0,85,4,1013,3,1,0,1,13.5961,9.12687,0,0,0,0,10,0.0,0.0,287,6,300,287.0,11,62.9346,62.9346,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,10.3164,17.3457,34.0,54.0,0.1184668989547038,3.78,0.75
1506,17.6814,17.6814,20,25,0,85,4,1013,3,1,0,1,17.6814,9.25659,0,0,0,0,10,0.0,0.0,287,6,300,287.0,11,79.9514,79.9514,20.0,23.0,0.0,85.0,4.0,1013.0,3.0,1.0,11.2721,33.6601,60.0,48.0,0.2090592334494773,7.5,0.0
1507,53.017,27.8325,13,19,0,60,82,1028,3,2,0,1,19.583,24.4113,65,60,8,0,1,0.278969957081545,108.33,233,10,277,332.0,11,0.0,0.0,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1508,74.1419,32.3313,13,19,0,60,82,1028,3,2,0,1,17.8177,40.629,24,41,2,0,2,0.1030042918454935,58.54,233,10,277,332.0,11,264.519,38.7514,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,13.5857,48.7779,35.0,30.0,0.1502145922746781,7.0,0.740741
1509,72.1185,36.6582,13,19,0,60,82,1028,3,2,0,1,20.7178,40.8657,39,38,5,0,3,0.167381974248927,102.63,233,10,277,332.0,11,0.0,0.0,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1510,60.1022,20.895,13,19,0,60,82,1028,3,2,0,1,33.5041,30.5283,0,4,0,0,4,0.0,0.0,233,10,277,332.0,11,0.0,0.0,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1511,26.6919,10.7228,13,19,0,60,82,1028,3,2,0,1,14.7736,18.0652,14,21,0,0,5,0.0600858369098712,66.67,233,10,277,332.0,11,0.0,0.0,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,75.4504,43.6873,13,19,0,60,82,1028,3,2,0,1,18.8181,28.4227,46,52,5,0,6,0.1974248927038626,88.46,233,10,277,332.0,11,354.802,44.8738,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,22.0897,37.8722,28.0,36.0,0.1201716738197424,4.67,0.743902
1513,31.4101,31.4101,13,19,0,60,82,1028,3,2,0,1,21.5173,15.8399,4,4,1,0,7,0.0171673819742489,100.0,233,10,277,332.0,11,122.804,122.804,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,3.8099,26.3442,5.0,12.0,0.0214592274678111,2.5,0.75
1514,38.8512,14.8827,13,19,0,60,82,1028,3,2,0,1,29.6447,24.6084,10,21,1,0,8,0.0429184549356223,47.62,233,10,277,332.0,11,413.386,26.2437,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,24.2434,58.0883,78.0,48.0,0.334763948497854,9.75,0.918367
1515,19.8964,26.0617,13,19,0,60,82,1028,3,2,0,1,16.555,17.7086,13,19,2,0,9,0.055793991416309,68.42,233,10,277,332.0,11,235.698,9.63257,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,18.0556,46.0288,37.0,54.0,0.1587982832618025,4.11,0.882353
1516,35.5758,4.49621,13,19,0,60,82,1028,3,2,0,1,0.2566,13.3835,0,1,0,0,10,0.0,0.0,233,10,277,332.0,11,594.115,49.0152,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,25.9967,51.0771,84.0,60.0,0.3605150214592275,8.4,0.731707
1517,23.6093,10.7144,13,19,0,60,82,1028,3,2,0,1,16.9889,11.2803,7,17,0,0,11,0.0300429184549356,41.18,233,10,277,332.0,11,288.64,34.886,14.0,20.0,0.0,61.0,79.0,1029.0,3.0,0.0,17.6217,49.5404,62.0,60.0,0.2660944206008583,6.2,0.8
1518,53.017,27.8325,15,16,0,82,44,1024,3,2,0,1,19.6378,10.2729,0,1,0,0,1,0.0,0.0,236,6,290,233.0,6,0.0,0.0,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1519,74.1419,32.3313,15,16,0,82,44,1024,3,2,0,1,32.5604,0.2238,0,1,0,0,2,0.0,0.0,236,6,290,233.0,6,0.0,0.0,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740741
1520,72.1185,36.6582,15,16,0,82,44,1024,3,2,0,1,28.8152,27.9473,7,13,1,0,3,0.0296610169491525,53.85,236,6,290,233.0,6,0.0,0.0,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1521,26.6919,10.7228,15,16,0,82,44,1024,3,2,0,1,22.4019,22.268,23,32,3,0,4,0.097457627118644,71.88,236,6,290,233.0,6,0.0,0.0,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1522,60.1022,20.895,15,16,0,82,44,1024,3,2,0,1,35.7937,38.7267,100,120,8,1,5,0.423728813559322,83.33,236,6,290,233.0,6,0.0,0.0,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792208
1523,75.4504,43.6873,15,16,0,82,44,1024,3,2,0,1,28.6549,25.0865,44,81,2,0,6,0.1864406779661017,54.32,236,6,290,233.0,6,354.802,44.8738,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,6.86233,7.24997,41.0,42.0,0.173728813559322,5.86,0.743902
1524,31.4101,31.4101,15,16,0,82,44,1024,3,2,0,1,17.6346,12.0863,9,17,0,0,7,0.0381355932203389,52.94,236,6,290,233.0,6,122.804,122.804,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,23.354,6.6547,13.0,18.0,0.0550847457627118,4.33,0.75
1525,55.6003,21.5397,15,16,0,82,44,1024,3,2,0,1,24.3687,36.2503,47,26,6,1,8,0.1991525423728813,180.77,236,6,290,233.0,6,441.988,41.8286,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,29.6682,17.9766,54.0,60.0,0.2288135593220339,5.4,0.892473
1526,35.5758,4.49621,15,16,0,82,44,1024,3,2,0,1,35.5758,4.81463,0,0,0,0,10,0.0,0.0,236,6,290,233.0,6,594.115,49.0152,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,8.64633,19.9538,41.0,58.0,0.173728813559322,4.24,0.731707
1527,19.8964,26.0617,15,16,0,82,44,1024,3,2,0,1,3.7356,19.8964,0,0,0,0,10,0.0,0.0,236,6,290,233.0,6,235.698,9.63257,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,23.5899,21.0992,41.0,60.0,0.173728813559322,4.1,0.882353
1528,23.6093,10.7144,15,16,0,82,44,1024,3,2,0,1,5.7809,24.072,0,0,0,0,10,0.0,0.0,236,6,290,233.0,6,288.64,34.886,15.0,12.0,0.0,85.0,60.0,1025.0,3.0,0.0,34.9831,18.3352,36.0,60.0,0.1525423728813559,3.6,0.8
1529,53.017,27.8325,23,14,0,57,68,1008,3,1,0,1,24.926,31.198,52,78,3,0,1,0.1566265060240964,66.67,332,1,300,332.0,14,0.0,0.0,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1530,74.1419,32.3313,23,14,0,57,68,1008,3,1,0,1,52.2736,59.914,161,146,22,0,2,0.4849397590361445,110.27,332,1,300,332.0,14,264.519,38.7514,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,20.9627,18.1202,35.0,48.0,0.1054216867469879,4.38,0.740741
1531,72.1185,36.6582,23,14,0,57,68,1008,3,1,0,1,66.5834,42.9488,105,76,13,1,3,0.3162650602409638,138.16,332,1,300,332.0,14,0.0,0.0,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1532,19.8964,26.0617,23,14,0,57,68,1008,3,1,0,1,16.7498,19.8964,0,0,0,0,10,0.0,0.0,332,1,300,332.0,14,235.698,9.63257,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,40.5872,21.3922,43.0,60.0,0.1295180722891566,4.3,0.882353
1533,55.6003,21.5397,23,14,0,57,68,1008,3,1,0,1,8.32438,28.2395,0,0,0,0,10,0.0,0.0,332,1,300,332.0,14,441.988,41.8286,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,13.18,51.752,33.0,38.0,0.0993975903614457,5.21,0.892473
1534,35.5758,4.49621,23,14,0,57,68,1008,3,1,0,1,26.1408,19.761,0,0,0,0,10,0.0,0.0,332,1,300,332.0,14,594.115,49.0152,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,20.5008,34.5052,35.0,54.0,0.1054216867469879,3.89,0.731707
1535,75.4504,43.6873,23,14,0,57,68,1008,3,1,0,1,35.4564,49.4372,0,0,0,0,10,0.0,0.0,332,1,300,332.0,14,354.802,44.8738,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,22.157,23.0954,36.0,34.0,0.108433734939759,6.35,0.743902
1536,23.6093,10.7144,23,14,0,57,68,1008,3,1,0,1,23.6093,13.4704,0,0,0,0,10,0.0,0.0,332,1,300,332.0,14,288.64,34.886,19.0,11.0,0.0,76.0,29.0,1010.0,3.0,1.0,10.507,44.1083,49.0,48.0,0.1475903614457831,6.13,0.8
1537,53.017,27.8325,19,19,0,55,12,1014,3,2,0,0,90.0418,43.3932,139,143,13,2,1,0.4455128205128205,97.2,312,1,284,310.0,12,0.0,0.0,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
1538,74.1419,32.3313,19,19,0,55,12,1014,3,2,0,0,42.1432,34.9702,44,55,4,2,2,0.141025641025641,80.0,312,1,284,310.0,12,264.519,38.7514,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,16.2367,49.0315,35.0,50.0,0.1121794871794871,4.2,0.740741
1539,72.1185,36.6582,19,19,0,55,12,1014,3,2,0,0,120.931,45.8996,117,86,11,2,3,0.375,136.05,312,1,284,310.0,12,0.0,0.0,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90678
1540,19.8964,26.0617,19,19,0,55,12,1014,3,2,0,0,19.8964,6.36638,0,0,0,0,10,0.0,0.0,312,1,284,310.0,12,235.698,9.63257,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,13.3333,34.7272,35.0,35.0,0.1121794871794871,6.0,0.882353
1541,55.6003,21.5397,19,19,0,55,12,1014,3,2,0,0,34.6038,26.0011,0,0,0,0,10,0.0,0.0,312,1,284,310.0,12,441.988,41.8286,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,18.5289,39.5061,55.0,49.0,0.1762820512820513,6.73,0.892473
1542,35.5758,4.49621,19,19,0,55,12,1014,3,2,0,0,35.5758,24.1402,0,0,0,0,10,0.0,0.0,312,1,284,310.0,12,594.115,49.0152,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,23.0756,60.216,63.0,60.0,0.2019230769230769,6.3,0.731707
1543,75.4504,43.6873,19,19,0,55,12,1014,3,2,0,0,75.4504,40.6557,0,0,0,0,10,0.0,0.0,312,1,284,310.0,12,354.802,44.8738,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,20.2936,47.8568,43.0,60.0,0.1378205128205128,4.3,0.743902
1544,23.6093,10.7144,19,19,0,55,12,1014,3,2,0,0,23.6093,14.8703,0,0,0,0,10,0.0,0.0,312,1,284,310.0,12,288.64,34.886,16.0,31.0,0.0,81.0,34.0,1030.0,3.0,0.0,20.9138,42.5391,71.0,46.0,0.2275641025641025,9.26,0.8
1545,53.017,27.8325,23,7,0,88,7,1010,3,2,1,0,18.7674,22.2579,1,5,0,0,1,0.0032051282051282,20.0,312,10,278,377.0,11,0.0,0.0,26.0,18.0,0.0,65.0,14.0,1008.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
