,runs_conceded,deliveries,wickets_taken,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,batting_inning,bowling_session,toss,bowling_venue,bowling_opposition,season,result,weather
765,15,12,0,354.802,44.8738,26,20,0,84,26,1011,3,1,1,1,34.152,73.4666,10,1,1
766,36,60,2,160.701,31.8588,26,20,0,84,26,1011,3,1,1,1,11.3081,59.0551,10,1,3
767,19,18,3,441.988,41.8286,26,20,0,84,26,1011,3,1,1,1,26.1782,80.4983,10,1,1
768,25,30,1,264.519,38.7514,26,20,0,84,26,1011,3,1,1,1,100.306,50.4942,10,1,3
769,17,18,0,35.1569,14.6979,26,20,0,84,26,1011,3,1,1,1,6.8532,9.7684,10,1,0
770,25,36,2,68.0699,9.28393,29,6,0,68,26,1013,3,2,0,0,7.13265,7.53455,10,1,0
771,17,42,1,594.115,49.0152,29,6,0,68,26,1013,3,2,0,0,43.6984,92.8711,10,1,2
772,11,30,0,354.802,44.8738,29,6,0,68,26,1013,3,2,0,0,35.1855,73.4666,10,1,1
773,6,13,1,235.698,9.63257,29,6,0,68,26,1013,3,2,0,0,13.8605,28.766,10,1,3
774,34,48,4,441.988,41.8286,29,6,0,68,26,1013,3,2,0,0,29.0246,80.4983,10,1,1
775,8,24,1,160.701,31.8588,29,6,0,68,26,1013,3,2,0,0,27.8685,59.0551,10,1,3
776,60,54,0,68.0699,11.4571,30,4,0,64,0,1011,3,2,0,1,21.2549,35.8642,11,0,0
777,59,54,1,0.0,0.0,30,4,0,64,0,1011,3,2,0,1,21.1158,64.8963,11,0,0
778,33,24,0,354.802,33.8097,30,4,0,64,0,1011,3,2,0,1,10.4822,82.1064,11,0,1
779,51,42,0,441.988,12.2579,30,4,0,64,0,1011,3,2,0,1,17.1962,85.9906,11,0,1
780,78,60,3,105.123,0.0,30,4,0,64,0,1011,3,2,0,1,10.5849,53.84,11,0,0
781,47,36,0,160.701,12.1761,30,4,0,64,0,1011,3,2,0,1,15.2364,52.8276,11,0,3
782,19,18,0,264.519,28.064,30,4,0,64,0,1011,3,2,0,1,7.1314,51.7822,11,0,3
783,11,12,1,35.1569,50.5385,30,4,0,64,0,1011,3,2,0,1,4.6152,14.8989,11,0,0
784,18,24,0,354.802,33.8097,29,6,0,43,0,1012,3,1,0,1,8.3957,82.1064,11,0,1
785,28,48,0,0.0,0.0,29,6,0,43,0,1012,3,1,0,1,15.4003,64.8963,11,0,0
786,51,42,1,68.0699,11.4571,29,6,0,43,0,1012,3,1,0,1,17.1962,35.8642,11,0,0
787,35,24,0,441.988,12.2579,29,6,0,43,0,1012,3,1,0,1,10.7604,85.9906,11,0,1
788,66,60,0,105.123,0.0,29,6,0,43,0,1012,3,1,0,1,23.4929,53.84,11,0,0
789,9,12,0,264.519,28.064,29,6,0,43,0,1012,3,1,0,1,4.337,51.7822,11,0,3
790,53,45,3,160.701,12.1761,29,6,0,43,0,1012,3,1,0,1,7.75323,52.8276,11,0,3
791,14,12,0,35.1569,50.5385,29,6,0,43,0,1012,3,1,0,1,5.0325,14.8989,11,0,0
792,37,48,1,413.386,40.3096,23,9,0,58,27,1013,3,1,0,1,16.6522,72.3546,11,0,1
793,50,36,0,0.0,0.0,23,9,0,58,27,1013,3,1,0,1,15.6537,64.8963,11,0,0
794,43,54,0,160.701,12.1761,23,9,0,58,27,1013,3,1,0,1,18.8902,52.8276,11,0,3
795,33,42,1,441.988,12.2579,23,9,0,58,27,1013,3,1,0,1,14.6924,85.9906,11,0,1
796,45,30,0,0.0,0.0,23,9,0,58,27,1013,3,1,0,1,13.5548,36.8619,11,0,0
797,17,18,0,354.802,33.8097,23,9,0,58,27,1013,3,1,0,1,6.8532,82.1064,11,0,1
798,10,24,1,264.519,28.064,23,9,0,58,27,1013,3,1,0,1,7.2829,51.7822,11,0,3
799,8,13,0,35.1569,50.5385,23,9,0,58,27,1013,3,1,0,1,4.4318,14.8989,11,0,0
800,89,54,1,413.386,40.3096,29,10,0,42,0,1013,3,2,0,0,25.2888,72.3546,11,0,1
801,44,48,2,354.802,33.8097,29,10,0,42,0,1013,3,2,0,0,10.1593,82.1064,11,0,1
802,77,60,1,62.9346,0.0,29,10,0,42,0,1013,3,2,0,0,25.023,33.9958,11,0,0
803,43,30,0,441.988,12.2579,29,10,0,42,0,1013,3,2,0,0,13.2766,85.9906,11,0,1
804,70,60,0,160.701,12.1761,29,10,0,42,0,1013,3,2,0,0,24.0493,52.8276,11,0,3
805,70,42,0,183.552,25.239,29,10,0,42,0,1013,3,2,0,0,19.8391,27.6534,11,0,3
806,11,6,0,264.519,28.064,29,10,0,42,0,1013,3,2,0,0,3.2118,51.7822,11,0,3
807,33,42,2,354.802,33.8097,17,10,0,43,17,1014,3,1,0,1,8.54165,82.1064,11,0,1
808,25,24,0,0.0,0.0,17,10,0,43,17,1014,3,1,0,1,9.3694,64.8963,11,0,0
809,45,42,0,62.9346,0.0,17,10,0,43,17,1014,3,1,0,1,16.3616,33.9958,11,0,0
810,42,60,0,160.701,12.1761,17,10,0,43,17,1014,3,1,0,1,20.1545,52.8276,11,0,3
811,20,18,0,441.988,12.2579,17,10,0,43,17,1014,3,1,0,1,7.2705,85.9906,11,0,1
812,73,58,4,183.552,25.239,17,10,0,43,17,1014,3,1,0,1,8.39647,27.6534,11,0,3
813,46,48,0,264.519,28.064,17,10,0,43,17,1014,3,1,0,1,17.9041,51.7822,11,0,3
814,17,18,0,354.802,33.8097,26,24,3,86,26,1008,2,1,1,0,61.955,47.8568,11,1,1
815,51,30,1,68.0699,11.4571,26,24,3,86,26,1008,2,1,1,0,12.8313,23.5731,11,1,0
816,33,36,1,264.519,28.064,26,24,3,86,26,1008,2,1,1,0,46.1399,49.0315,11,1,3
817,55,54,2,183.552,25.239,26,24,3,86,26,1008,2,1,1,0,41.3512,34.1266,11,1,3
818,58,54,2,235.698,22.5193,26,24,3,86,26,1008,2,1,1,0,38.5057,34.7272,11,1,3
819,44,55,3,441.988,12.2579,26,24,3,86,26,1008,2,1,1,0,46.4186,39.5061,11,1,1
820,34,36,1,122.804,0.0,26,24,3,86,26,1008,2,1,1,0,38.9943,45.6241,11,1,0
821,23,36,1,354.802,33.8097,29,23,0,67,61,1011,3,2,0,0,61.955,47.8568,11,1,1
822,32,54,2,264.519,28.064,29,23,0,67,61,1011,3,2,0,0,46.1399,49.0315,11,1,3
823,40,54,1,235.698,22.5193,29,23,0,67,61,1011,3,2,0,0,38.5057,34.7272,11,1,3
824,33,42,3,183.552,25.239,29,23,0,67,61,1011,3,2,0,0,41.3512,34.1266,11,1,3
825,16,18,1,441.988,12.2579,29,23,0,67,61,1011,3,2,0,0,46.4186,39.5061,11,1,1
826,22,30,0,122.804,0.0,29,23,0,67,61,1011,3,2,0,0,38.9943,45.6241,11,1,0
827,16,24,2,68.0699,11.4571,29,23,0,67,61,1011,3,2,0,0,12.8313,23.5731,11,1,0
828,34,42,2,354.802,33.8097,25,15,0,86,35,1012,3,1,1,1,34.152,47.8568,11,0,1
829,31,24,0,264.519,28.064,25,15,0,86,35,1012,3,1,1,1,100.306,49.0315,11,0,3
830,18,18,0,441.988,12.2579,25,15,0,86,35,1012,3,1,1,1,26.1782,39.5061,11,0,1
831,53,34,0,183.552,25.239,25,15,0,86,35,1012,3,1,1,1,27.5644,34.1266,11,0,3
832,9,12,0,122.804,0.0,25,15,0,86,35,1012,3,1,1,1,9.70423,45.6241,11,0,0
833,49,36,1,68.0699,11.4571,25,15,0,86,35,1012,3,1,1,1,15.5146,23.5731,11,0,0
834,41,36,1,235.698,22.5193,25,15,0,86,35,1012,3,1,1,1,38.5658,34.7272,11,0,3
835,21,36,0,354.802,33.8097,30,6,0,65,40,1011,3,2,0,0,61.955,47.8568,11,1,1
836,29,36,1,68.0699,11.4571,30,6,0,65,40,1011,3,2,0,0,12.8313,23.5731,11,1,0
837,64,60,3,264.519,28.064,30,6,0,65,40,1011,3,2,0,0,46.1399,49.0315,11,1,3
838,19,12,0,441.988,12.2579,30,6,0,65,40,1011,3,2,0,0,46.4186,39.5061,11,1,1
839,36,60,3,235.698,22.5193,30,6,0,65,40,1011,3,2,0,0,38.5057,34.7272,11,1,3
840,39,42,0,122.804,0.0,30,6,0,65,40,1011,3,2,0,0,38.9943,45.6241,11,1,0
841,56,54,3,183.552,25.239,30,6,0,65,40,1011,3,2,0,0,41.3512,34.1266,11,1,3
842,45,55,1,264.519,28.064,22,3,0,93,37,1012,3,1,1,0,30.7008,49.0315,11,0,3
843,35,60,2,186.993,34.8447,22,3,0,93,37,1012,3,1,1,0,21.7778,26.255,11,0,3
844,14,24,0,354.802,33.8097,22,3,0,93,37,1012,3,1,1,0,45.6636,47.8568,11,0,1
845,24,24,0,68.0699,11.4571,22,3,0,93,37,1012,3,1,1,0,9.2303,23.5731,11,0,0
846,41,42,0,122.804,0.0,22,3,0,93,37,1012,3,1,1,0,45.7865,45.6241,11,0,0
847,49,54,1,183.552,25.239,22,3,0,93,37,1012,3,1,1,0,23.071,34.1266,11,0,3
848,26,36,1,441.988,12.2579,22,3,0,93,37,1012,3,1,1,0,39.2752,39.5061,11,0,1
849,33,51,3,186.993,34.8447,24,6,0,86,64,1011,3,1,0,1,21.7778,26.255,11,1,3
850,55,60,2,264.519,28.064,24,6,0,86,64,1011,3,1,0,1,30.7008,49.0315,11,1,3
851,40,48,0,160.701,12.1761,24,6,0,86,64,1011,3,1,0,1,17.0695,44.416,11,1,3
852,30,48,4,288.64,12.9424,24,6,0,86,64,1011,3,1,0,1,23.2574,42.5391,11,1,3
853,22,24,0,122.804,0.0,24,6,0,86,64,1011,3,1,0,1,45.7865,45.6241,11,1,0
854,21,18,0,441.988,12.2579,24,6,0,86,64,1011,3,1,0,1,39.2752,39.5061,11,1,1
855,53,54,1,0.0,0.0,26,2,0,86,25,1012,3,1,1,1,22.5813,21.3797,11,1,0
856,37,60,3,264.519,28.064,26,2,0,86,25,1012,3,1,1,1,46.1399,49.0315,11,1,3
857,25,48,2,288.64,12.9424,26,2,0,86,25,1012,3,1,1,1,19.2161,42.5391,11,1,3
858,22,18,0,441.988,12.2579,26,2,0,86,25,1012,3,1,1,1,46.4186,39.5061,11,1,1
859,3,12,0,354.802,33.8097,26,2,0,86,25,1012,3,1,1,1,61.955,47.8568,11,1,1
860,35,48,3,160.701,12.1761,26,2,0,86,25,1012,3,1,1,1,17.8201,44.416,11,1,3
861,28,24,0,122.804,0.0,26,2,0,86,25,1012,3,1,1,1,38.9943,45.6241,11,1,0
862,5,11,1,0.0,0.0,26,2,0,86,25,1012,3,1,1,1,3.5467,3.75895,11,1,0
863,43,60,2,413.386,40.3096,25,5,0,36,22,1010,3,1,0,1,24.2434,58.0883,11,0,1
864,49,36,1,62.9346,0.0,25,5,0,36,22,1010,3,1,0,1,15.5146,17.3457,11,0,0
865,43,60,2,186.993,34.8447,25,5,0,36,22,1010,3,1,0,1,15.5927,33.4343,11,0,3
866,17,12,0,354.802,33.8097,25,5,0,36,22,1010,3,1,0,1,22.0897,37.8722,11,0,1
867,28,42,2,264.519,28.064,25,5,0,36,22,1010,3,1,0,1,13.5857,48.7779,11,0,3
868,29,42,0,441.988,12.2579,25,5,0,36,22,1010,3,1,0,1,14.136,58.6169,11,0,1
869,5,6,0,122.804,0.0,25,5,0,36,22,1010,3,1,0,1,3.8099,26.3442,11,0,0
870,40,48,1,413.386,40.3096,27,2,0,52,44,1009,3,2,0,0,17.0695,58.0883,11,1,1
871,41,24,0,441.988,12.2579,27,2,0,52,44,1009,3,2,0,0,11.595,58.6169,11,1,1
872,55,60,2,186.993,34.8447,27,2,0,52,44,1009,3,2,0,0,12.6295,33.4343,11,1,3
873,36,60,2,235.698,22.5193,27,2,0,52,44,1009,3,2,0,0,11.3081,46.0288,11,1,3
874,47,60,1,122.804,0.0,27,2,0,52,44,1009,3,2,0,0,20.85,26.3442,11,1,0
875,27,42,0,264.519,28.064,27,2,0,52,44,1009,3,2,0,0,13.8578,48.7779,11,1,3
876,2,6,0,354.802,33.8097,27,2,0,52,44,1009,3,2,0,0,1.9599,37.8722,11,1,1
877,35,36,0,413.386,40.3096,22,17,1,76,99,1007,3,0,0,1,13.5672,58.0883,11,-1,1
878,30,36,0,68.0699,11.4571,22,17,1,76,99,1007,3,0,0,1,12.8717,21.5163,11,-1,0
879,21,41,3,354.802,33.8097,22,17,1,76,99,1007,3,0,0,1,5.8235,37.8722,11,-1,1
880,30,42,0,186.993,34.8447,22,17,1,76,99,1007,3,0,0,1,14.2751,33.4343,11,-1,3
881,24,18,0,441.988,12.2579,22,17,1,76,99,1007,3,0,0,1,7.8269,58.6169,11,-1,1
882,51,54,1,413.386,40.3096,22,16,0,37,4,1015,3,1,0,1,19.6052,58.0883,11,0,1
883,16,24,1,354.802,33.8097,22,16,0,37,4,1015,3,1,0,1,13.5673,37.8722,11,0,1
884,39,54,1,235.698,22.5193,22,16,0,37,4,1015,3,1,0,1,18.3338,46.0288,11,0,3
885,58,48,1,441.988,12.2579,22,16,0,37,4,1015,3,1,0,1,16.5606,58.6169,11,0,1
886,57,55,0,186.993,34.8447,22,16,0,37,4,1015,3,1,0,1,21.0715,33.4343,11,0,3
887,40,42,1,122.804,0.0,22,16,0,37,4,1015,3,1,0,1,15.6661,26.3442,11,0,0
888,18,12,0,264.519,28.064,22,16,0,37,4,1015,3,1,0,1,23.0757,48.7779,11,0,3
889,71,60,2,413.386,40.3096,17,13,0,73,39,1019,3,2,0,1,13.7423,58.0883,11,0,1
890,93,60,0,288.64,12.9424,17,13,0,73,39,1019,3,2,0,1,34.9831,49.5404,11,0,3
891,49,60,1,441.988,12.2579,17,13,0,73,39,1019,3,2,0,1,29.6682,58.6169,11,0,1
892,36,42,2,0.0,0.0,17,13,0,73,39,1019,3,2,0,1,11.9162,12.5961,11,0,0
893,58,42,0,186.993,34.8447,17,13,0,73,39,1019,3,2,0,1,18.1699,33.4343,11,0,3
894,21,12,0,122.804,0.0,17,13,0,73,39,1019,3,2,0,1,23.354,26.3442,11,0,0
895,31,24,0,264.519,28.064,17,13,0,73,39,1019,3,2,0,1,24.7449,48.7779,11,0,3
896,31,42,0,288.64,12.9424,18,15,0,80,0,1019,3,2,0,0,34.9831,49.5404,11,0,3
897,59,60,2,68.0699,11.4571,18,15,0,80,0,1019,3,2,0,0,12.9078,21.5163,11,0,0
898,45,60,1,235.698,22.5193,18,15,0,80,0,1019,3,2,0,0,23.5899,46.0288,11,0,3
899,86,60,1,441.988,12.2579,18,15,0,80,0,1019,3,2,0,0,29.6682,58.6169,11,0,1
900,27,30,0,122.804,0.0,18,15,0,80,0,1019,3,2,0,0,23.354,26.3442,11,0,0
901,17,12,0,0.0,0.0,18,15,0,80,0,1019,3,2,0,0,11.9162,12.5961,11,0,0
902,42,36,1,264.519,28.064,18,15,0,80,0,1019,3,2,0,0,24.7449,48.7779,11,0,3
903,55,54,2,413.386,40.3096,20,23,0,85,4,1013,3,1,1,1,11.7769,58.0883,11,1,1
904,34,54,2,62.9346,0.0,20,23,0,85,4,1013,3,1,1,1,10.3164,17.3457,11,1,0
905,30,56,1,160.701,12.1761,20,23,0,85,4,1013,3,1,1,1,17.5497,55.0716,11,1,3
906,60,48,2,79.9514,0.0,20,23,0,85,4,1013,3,1,1,1,11.2721,33.6601,11,1,0
907,42,30,1,441.988,12.2579,20,23,0,85,4,1013,3,1,1,1,18.5289,58.6169,11,1,1
908,27,30,1,264.519,28.064,20,23,0,85,4,1013,3,1,1,1,16.2367,48.7779,11,1,3
909,78,48,1,413.386,40.3096,14,20,0,61,79,1029,3,2,0,1,24.2434,58.0883,11,0,1
910,84,60,0,594.115,39.2981,14,20,0,61,79,1029,3,2,0,1,25.9967,51.0771,11,0,2
911,28,36,0,354.802,33.8097,14,20,0,61,79,1029,3,2,0,1,22.0897,37.8722,11,0,1
912,37,54,1,235.698,22.5193,14,20,0,61,79,1029,3,2,0,1,18.0556,46.0288,11,0,3
913,35,30,0,264.519,28.064,14,20,0,61,79,1029,3,2,0,1,13.5857,48.7779,11,0,3
914,62,60,2,288.64,12.9424,14,20,0,61,79,1029,3,2,0,1,17.6217,49.5404,11,0,3
915,5,12,2,122.804,0.0,14,20,0,61,79,1029,3,2,0,1,3.8099,26.3442,11,0,0
916,41,58,3,594.115,39.2981,15,12,0,85,60,1025,3,2,0,1,8.64633,19.9538,11,1,2
917,36,60,2,288.64,12.9424,15,12,0,85,60,1025,3,2,0,1,34.9831,18.3352,11,1,3
918,41,42,3,354.802,33.8097,15,12,0,85,60,1025,3,2,0,1,6.86233,7.24997,11,1,1
919,54,60,1,441.988,12.2579,15,12,0,85,60,1025,3,2,0,1,29.6682,17.9766,11,1,1
920,41,60,1,235.698,22.5193,15,12,0,85,60,1025,3,2,0,1,23.5899,21.0992,11,1,3
921,13,18,0,122.804,0.0,15,12,0,85,60,1025,3,2,0,1,23.354,6.6547,11,1,0
922,35,54,3,594.115,39.2981,19,11,0,76,29,1010,3,1,1,1,20.5008,34.5052,11,1,2
923,49,48,2,288.64,12.9424,19,11,0,76,29,1010,3,1,1,1,10.507,44.1083,11,1,3
924,36,34,1,354.802,33.8097,19,11,0,76,29,1010,3,1,1,1,22.157,23.0954,11,1,1
925,43,60,0,235.698,22.5193,19,11,0,76,29,1010,3,1,1,1,40.5872,21.3922,11,1,3
926,33,38,1,441.988,12.2579,19,11,0,76,29,1010,3,1,1,1,13.18,51.752,11,1,1
927,35,48,2,264.519,28.064,19,11,0,76,29,1010,3,1,1,1,20.9627,18.1202,11,1,3
928,63,60,1,594.115,39.2981,16,31,0,81,34,1030,3,2,0,0,23.0756,60.216,11,1,2
929,71,46,1,288.64,12.9424,16,31,0,81,34,1030,3,2,0,0,20.9138,42.5391,11,1,3
930,43,60,1,354.802,33.8097,16,31,0,81,34,1030,3,2,0,0,20.2936,47.8568,11,1,1
931,35,50,1,264.519,28.064,16,31,0,81,34,1030,3,2,0,0,16.2367,49.0315,11,1,3
932,35,35,1,235.698,22.5193,16,31,0,81,34,1030,3,2,0,0,13.3333,34.7272,11,1,3
933,55,49,1,441.988,12.2579,16,31,0,81,34,1030,3,2,0,0,18.5289,39.5061,11,1,1
934,59,60,2,594.115,39.2981,26,18,0,65,14,1008,3,2,0,0,25.0992,79.1412,11,0,2
935,59,54,0,186.993,34.8447,26,18,0,65,14,1008,3,2,0,0,21.1158,28.8981,11,0,3
936,59,42,1,354.802,33.8097,26,18,0,65,14,1008,3,2,0,0,28.1287,48.0335,11,0,1
937,77,60,1,160.701,12.1761,26,18,0,65,14,1008,3,2,0,0,25.023,27.2504,11,0,3
938,87,54,2,441.988,12.2579,26,18,0,65,14,1008,3,2,0,0,20.7557,47.0055,11,0,1
939,33,30,1,264.519,28.064,26,18,0,65,14,1008,3,2,0,0,16.3617,64.7436,11,0,3
940,29,54,2,594.115,39.2981,15,9,0,87,74,1019,2,1,1,1,26.6562,10.9877,11,1,2
941,20,42,3,413.386,40.3096,15,9,0,87,74,1019,2,1,1,1,25.1461,6.22447,11,1,1
942,41,42,1,441.988,12.2579,15,9,0,87,74,1019,2,1,1,1,33.6773,20.2643,11,1,1
943,15,30,1,264.519,28.064,15,9,0,87,74,1019,2,1,1,1,13.3611,9.9027,11,1,3
944,57,48,0,160.701,12.1761,15,9,0,87,74,1019,2,1,1,1,19.4342,20.4882,11,1,3
945,51,43,3,79.9514,0.0,15,9,0,87,74,1019,2,1,1,1,7.4375,7.85568,11,1,0
946,43,36,1,594.115,39.2981,22,18,0,71,73,1017,3,1,1,1,25.0992,68.7139,11,0,2
947,10,12,0,264.519,28.064,22,18,0,71,73,1017,3,1,1,1,16.3617,49.1856,11,0,3
948,13,6,0,413.386,40.3096,22,18,0,71,73,1017,3,1,1,1,18.5488,81.6954,11,0,1
949,25,36,0,0.0,0.0,22,18,0,71,73,1017,3,1,1,1,12.1762,12.8452,11,0,0
950,29,12,0,79.9514,0.0,22,18,0,71,73,1017,3,1,1,1,7.119,7.5212,11,0,0
951,10,6,0,441.988,12.2579,22,18,0,71,73,1017,3,1,1,1,20.7557,43.6514,11,0,1
952,56,48,0,594.115,32.3494,28,3,10,82,65,1010,1,1,0,0,43.6984,92.8711,12,0,2
953,21,30,1,288.64,34.3677,28,3,10,82,65,1010,1,1,0,0,18.6388,52.63,12,0,3
954,32,48,1,441.988,71.4293,28,3,10,82,65,1010,1,1,0,0,29.0246,80.4983,12,0,1
955,22,30,1,354.802,50.0839,28,3,10,82,65,1010,1,1,0,0,35.1855,73.4666,12,0,1
956,72,54,0,160.701,50.4599,28,3,10,82,65,1010,1,1,0,0,27.8685,59.0551,12,0,3
957,45,50,1,264.519,63.9562,28,3,10,82,65,1010,1,1,0,0,26.4389,50.4942,12,0,3
958,10,12,0,63.9646,0.0,28,3,10,82,65,1010,1,1,0,0,4.4761,31.699,12,0,0
959,36,60,1,354.802,50.0839,25,21,1,76,27,1005,3,2,0,0,45.6636,73.4666,12,1,1
960,42,48,1,158.92,0.0,25,21,1,76,27,1005,3,2,0,0,20.0571,32.8564,12,1,3
961,15,12,0,441.988,71.4293,25,21,1,76,27,1005,3,2,0,0,39.2752,80.4983,12,1,1
962,64,60,2,594.115,32.3494,25,21,1,76,27,1005,3,2,0,0,49.9731,92.8711,12,1,2
963,70,54,2,70.8099,0.0,25,21,1,76,27,1005,3,2,0,0,24.1283,31.1445,12,1,0
964,22,30,1,63.9646,0.0,25,21,1,76,27,1005,3,2,0,0,34.2542,31.699,12,1,0
965,31,36,1,264.519,63.9562,25,21,1,76,27,1005,3,2,0,0,30.7008,50.4942,12,1,3
966,52,48,0,354.802,50.0839,27,20,4,85,92,1008,2,2,0,0,61.955,73.4666,12,0,1
967,47,54,0,158.92,0.0,27,20,4,85,92,1008,2,2,0,0,24.9134,32.8564,12,0,3
968,80,60,1,594.115,32.3494,27,20,4,85,92,1008,2,2,0,0,60.7292,92.8711,12,0,2
969,49,60,1,70.8099,0.0,27,20,4,85,92,1008,2,2,0,0,46.7076,31.1445,12,0,0
970,63,60,0,441.988,71.4293,27,20,4,85,92,1008,2,2,0,0,46.4186,80.4983,12,0,1
971,20,18,0,264.519,63.9562,27,20,4,85,92,1008,2,2,0,0,46.1399,50.4942,12,0,3
972,46,54,1,594.115,32.3494,26,12,9,91,36,1010,1,1,1,1,60.7292,92.8711,12,0,2
973,50,48,1,288.64,34.3677,26,12,9,91,36,1010,1,1,1,1,19.2161,52.63,12,0,3
974,81,60,0,70.8099,0.0,26,12,9,91,36,1010,1,1,1,1,46.7076,31.1445,12,0,0
975,9,14,0,158.92,0.0,26,12,9,91,36,1010,1,1,1,1,24.9134,32.8564,12,0,3
976,9,16,0,354.802,50.0839,26,12,9,91,36,1010,1,1,1,1,61.955,73.4666,12,0,1
977,28,35,1,63.9646,0.0,26,12,9,91,36,1010,1,1,1,1,27.1061,31.699,12,0,0
978,30,18,0,264.519,63.9562,26,12,9,91,36,1010,1,1,1,1,46.1399,50.4942,12,0,3
979,62,60,1,0.0,59.9741,27,19,0,78,12,1012,3,1,1,1,22.9365,24.3074,12,1,0
980,35,36,0,288.64,34.3677,27,19,0,78,12,1012,3,1,1,1,13.5672,52.63,12,1,3
981,39,48,3,186.993,39.1949,27,19,0,78,12,1012,3,1,1,1,19.4233,61.9962,12,1,3
982,38,48,2,441.988,71.4293,27,19,0,78,12,1012,3,1,1,1,26.1782,80.4983,12,1,1
983,9,18,1,354.802,50.0839,27,19,0,78,12,1012,3,1,1,1,34.152,73.4666,12,1,1
984,19,14,1,63.9646,0.0,27,19,0,78,12,1012,3,1,1,1,6.1958,31.699,12,1,0
985,20,36,0,594.115,31.0926,28,12,0,79,32,1010,3,2,0,1,60.7292,31.587,13,1,2
986,15,30,3,288.64,24.1768,28,12,0,79,32,1010,3,2,0,1,19.2161,21.4066,13,1,3
987,25,30,0,186.993,7.476,28,12,0,79,32,1010,3,2,0,1,23.4576,43.8346,13,1,3
988,15,18,1,50.2655,0.0,28,12,0,79,32,1010,3,2,0,1,25.4529,30.0008,13,1,0
989,46,24,2,183.552,0.0,28,12,0,79,32,1010,3,2,0,1,41.3512,28.062,13,1,3
990,35,18,1,354.802,26.7183,28,12,0,79,32,1010,3,2,0,1,61.955,24.5498,13,1,1
991,43,46,2,594.115,31.0926,28,6,9,85,25,1010,1,2,0,0,60.7292,31.587,13,1,2
992,51,42,1,288.64,24.1768,28,6,9,85,25,1010,1,2,0,0,19.2161,21.4066,13,1,3
993,25,36,1,186.993,7.476,28,6,9,85,25,1010,1,2,0,0,23.4576,43.8346,13,1,3
994,44,42,0,183.552,0.0,28,6,9,85,25,1010,1,2,0,0,41.3512,28.062,13,1,3
995,11,12,0,50.2655,0.0,28,6,9,85,25,1010,1,2,0,0,25.4529,30.0008,13,1,0
996,27,42,2,63.9646,14.9763,28,6,9,85,25,1010,1,2,0,0,27.1061,14.6296,13,1,0
997,7,6,0,264.519,26.8581,28,6,9,85,25,1010,1,2,0,0,46.1399,31.9053,13,1,3
998,43,42,2,594.115,31.0926,25,3,18,91,65,1009,1,2,0,1,49.9731,31.587,13,1,2
999,40,42,2,288.64,24.1768,25,3,18,91,65,1009,1,2,0,1,23.2574,21.4066,13,1,3
1000,39,42,2,79.9514,0.0,25,3,18,91,65,1009,1,2,0,1,31.243,9.45765,13,1,0
1001,17,30,0,63.9646,14.9763,25,3,18,91,65,1009,1,2,0,1,34.2542,14.6296,13,1,0
1002,51,48,2,183.552,0.0,25,3,18,91,65,1009,1,2,0,1,23.071,28.062,13,1,3
1003,11,12,1,354.802,26.7183,25,3,18,91,65,1009,1,2,0,1,45.6636,24.5498,13,1,1
1004,27,18,0,413.386,0.0,21,19,0,56,4,1022,3,1,0,1,24.2434,58.0883,13,0,1
1005,24,18,0,288.64,24.1768,21,19,0,56,4,1022,3,1,0,1,17.6217,49.5404,13,0,3
1006,17,6,0,354.802,26.7183,21,19,0,56,4,1022,3,1,0,1,22.0897,37.8722,13,0,1
1007,49,30,0,183.552,0.0,21,19,0,56,4,1022,3,1,0,1,14.1112,20.6891,13,0,3
1008,45,30,2,63.9646,14.9763,21,19,0,56,4,1022,3,1,0,1,7.67105,19.1527,13,0,0
1009,18,12,0,79.9514,0.0,21,19,0,56,4,1022,3,1,0,1,14.3771,33.6601,13,0,0
1010,10,12,1,264.519,26.8581,21,19,0,56,4,1022,3,1,0,1,13.5857,48.7779,13,0,3
1011,41,12,0,79.9514,0.0,19,28,0,64,2,1013,3,1,0,1,14.3771,33.6601,13,0,0
1012,19,12,0,413.386,0.0,19,28,0,64,2,1013,3,1,0,1,24.2434,58.0883,13,0,1
1013,22,14,0,186.993,7.476,19,28,0,64,2,1013,3,1,0,1,15.5927,33.4343,13,0,3
1014,34,12,0,48.4599,0.0,19,28,0,64,2,1013,3,1,0,1,7.8145,20.2399,13,0,0
1015,55,60,2,158.92,40.8051,19,12,0,58,41,1021,3,2,0,0,25.9366,33.2008,13,1,3
1016,38,60,2,79.9514,0.0,19,12,0,58,41,1021,3,2,0,0,20.6797,33.6601,13,1,0
1017,43,48,0,264.519,26.8581,19,12,0,58,41,1021,3,2,0,0,23.0757,48.7779,13,1,3
1018,31,30,0,413.386,0.0,19,12,0,58,41,1021,3,2,0,0,19.6052,58.0883,13,1,1
1019,17,12,0,354.802,26.7183,19,12,0,58,41,1021,3,2,0,0,13.5673,37.8722,13,1,1
1020,55,60,2,48.4599,0.0,19,12,0,58,41,1021,3,2,0,0,14.8037,20.2399,13,1,0
1021,33,30,1,63.9646,14.9763,19,12,0,58,41,1021,3,2,0,0,16.5008,19.1527,13,1,0
1022,32,18,1,79.9514,0.0,17,5,27,97,100,1012,2,0,0,1,20.6797,33.6601,13,-1,0
