,balls,maidens,runs,wickets,dots,fours,sixes,econ,wides,no_balls,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,result,inning,bowling_session,toss,venue,opposition,season,bowling_performance
808,24,0,25,0,16,5,0,6.25,1,0,0.040920878,0.058798976,0.016666904,0.009804061,0.0,0.042157464,0.016666904,0.994131824,0.002941218,-1,1,0,1,0.009185817,0.063624731,11,1
809,42,0,45,0,17,5,0,6.43,2,0,0.061806573,0.026329463,0.016695295,0.009820762,0.0,0.042229276,0.016695295,0.995825263,0.002946229,-1,1,0,1,0.016068338,0.033386466,11,3
810,60,0,42,0,34,4,0,4.2,1,0,0.156093823,0.01182702,0.016512623,0.009713308,0.0,0.041767222,0.016512623,0.984929382,0.002913992,-1,1,0,1,0.019576686,0.051313072,11,0
811,18,0,20,0,7,2,0,6.67,1,0,0.397931856,0.011036066,0.015305487,0.009003228,0.0,0.038713879,0.015305487,0.912927278,0.002700968,-1,1,0,1,0.006545797,0.077419294,11,4
812,58,0,73,4,24,7,3,7.55,0,0,0.177787734,0.024446395,0.016466132,0.00968596,0.0,0.041649628,0.016466132,0.982156351,0.002905788,-1,1,0,1,0.008132787,0.026784973,11,2
813,48,0,46,0,23,4,1,5.75,2,0,0.251695596,0.026703508,0.016175871,0.009515218,0.0,0.040915437,0.016175871,0.964843107,0.002854565,-1,1,0,1,0.017036141,0.049271892,11,3
814,18,1,17,0,12,3,0,5.67,0,0,0.32963044,0.031411058,0.02415542,0.022297311,0.002787164,0.079898698,0.02415542,0.936487063,0.001858109,1,1,1,0,0.057559579,0.044461581,11,4
815,30,0,51,1,12,6,1,10.2,1,0,0.067042433,0.011284163,0.025607549,0.023637737,0.002954717,0.084701891,0.025607549,0.992784957,0.001969811,1,1,1,0,0.012637621,0.023217281,11,3
816,36,0,33,1,15,3,0,5.5,1,0,0.252129692,0.026749563,0.024782235,0.022875909,0.002859489,0.081972008,0.024782235,0.960788184,0.001906326,1,1,1,0,0.04397884,0.046735006,11,3
817,54,0,55,2,23,3,1,6.11,1,0,0.178062891,0.02448423,0.025222472,0.023282282,0.002910285,0.083428176,0.025222472,0.977855834,0.00194019,1,1,1,0,0.040114595,0.033106047,11,2
818,54,0,58,2,26,2,4,6.44,0,0,0.226365972,0.02162769,0.024970578,0.023049764,0.002881221,0.082594989,0.024970578,0.968090099,0.001920814,1,1,1,0,0.036981138,0.033352241,11,2
819,55,1,44,3,32,2,1,4.8,3,1,0.399401593,0.011076827,0.023494849,0.021687553,0.002710944,0.077713732,0.023494849,0.910877231,0.001807296,1,1,1,0,0.041946077,0.03569961,11,0
820,36,0,34,1,12,1,1,5.67,0,0,0.120048801,0.047329849,0.025416671,0.023461542,0.002932693,0.084070526,0.025416671,0.985384768,0.001955129,1,1,1,0,0.038119434,0.044600489,11,3
821,36,0,23,1,22,2,0,3.83,2,0,0.328736576,0.03132588,0.026869524,0.021310312,0.0,0.062077865,0.056518653,0.936727185,0.002779606,1,2,0,0,0.057403494,0.044341014,11,1
822,54,0,32,2,34,1,0,3.56,0,0,0.251410199,0.026673229,0.027562843,0.021860186,0.0,0.063679673,0.057977015,0.960897747,0.002851329,1,2,0,0,0.043853339,0.04660164,11,0
823,54,0,40,1,25,1,0,4.44,0,0,0.225710187,0.021565034,0.027771111,0.022025364,0.0,0.064160844,0.058415096,0.968158402,0.002872874,1,2,0,0,0.036874003,0.033255619,11,0
824,42,1,33,3,20,1,0,4.71,1,0,0.177536627,0.024411867,0.028049611,0.022246243,0.0,0.064804273,0.059000906,0.977867469,0.002901684,1,2,0,0,0.039996037,0.033008202,11,3
825,18,0,16,1,10,2,0,5.33,0,0,0.398376732,0.011048404,0.02613855,0.020730574,0.0,0.060389063,0.054981087,0.911243917,0.002703988,1,2,0,0,0.041838444,0.035608005,11,4
826,30,0,22,0,12,0,0,4.4,0,1,0.119688537,0.047187813,0.028264288,0.022416504,0.0,0.065300251,0.059452467,0.985351542,0.002923892,1,2,0,0,0.038005038,0.044466644,11,1
827,24,0,16,2,15,1,0,4.0,0,1,0.066838221,0.011249792,0.028475265,0.022583831,0.0,0.06578768,0.059896246,0.992706637,0.002945717,1,2,0,0,0.012599126,0.023146561,11,1
828,42,0,34,2,23,3,1,4.86,0,0,0.328843595,0.031336078,0.023170923,0.013902554,0.0,0.079707976,0.032439292,0.937958969,0.002780511,-1,1,1,1,0.031653335,0.044355449,11,3
829,24,0,31,0,11,2,2,7.75,0,0,0.250299498,0.02655539,0.023656098,0.014193659,0.0,0.081376978,0.033118538,0.957598857,0.002838732,-1,1,1,1,0.094913944,0.046395759,11,1
830,18,0,18,0,10,1,1,6.0,1,0,0.398304805,0.01104641,0.022529164,0.013517498,0.0,0.077500324,0.03154083,0.911980557,0.0027035,-1,1,1,1,0.023590918,0.035601576,11,4
831,34,0,53,0,12,4,3,9.35,1,0,0.177456635,0.024400867,0.024169804,0.014501882,0.0,0.083144126,0.033837726,0.978393671,0.002900376,-1,1,1,1,0.026649046,0.032993329,11,3
832,12,0,9,0,6,1,0,4.5,0,0,0.119660827,0.047176888,0.024360124,0.014616074,0.0,0.083798827,0.034104174,0.986097824,0.002923215,-1,1,1,1,0.00945585,0.04445635,11,4
833,36,0,49,1,14,6,1,8.17,2,1,0.066774192,0.011239015,0.024524126,0.014714476,0.0,0.084362993,0.034333776,0.99273662,0.002942895,-1,1,1,1,0.01521928,0.023124387,11,3
834,36,0,41,1,14,3,1,6.83,1,0,0.225511883,0.021546088,0.02391958,0.014351748,0.0,0.082283354,0.033487411,0.968264584,0.00287035,-1,1,1,1,0.036899109,0.033226401,11,3
835,36,0,21,0,21,1,0,3.5,0,0,0.329135074,0.031363854,0.027829754,0.005565951,0.0,0.060297799,0.037106338,0.937862696,0.002782975,1,2,0,0,0.057473079,0.044394765,11,1
836,36,1,29,1,21,3,0,4.83,2,0,0.066929237,0.011265111,0.029497283,0.005899457,0.0,0.06391078,0.039329711,0.994058435,0.002949728,1,2,0,0,0.012616283,0.02317808,11,1
837,60,0,64,3,24,3,3,6.4,2,0,0.251730922,0.026707256,0.028549661,0.005709932,0.0,0.061857598,0.038066214,0.962123561,0.002854966,1,2,0,0,0.043909283,0.046661089,11,2
838,12,0,19,0,6,2,1,9.5,1,0,0.398833686,0.011061077,0.027070895,0.005414179,0.0,0.058653605,0.036094526,0.91228915,0.002707089,1,2,0,0,0.041886434,0.035648849,11,4
839,60,0,36,3,29,1,0,3.6,0,0,0.226002501,0.021592963,0.028765942,0.005753188,0.0,0.062326208,0.03835459,0.96941225,0.002876594,1,2,0,0,0.036921758,0.033298688,11,0
840,42,1,39,0,22,2,1,5.57,0,0,0.119849109,0.047251119,0.029278145,0.005855629,0.0,0.06343598,0.039037526,0.986673476,0.002927814,1,2,0,0,0.038056025,0.0445263,11,3
841,54,0,56,3,23,3,2,6.22,1,0,0.177771196,0.024444121,0.029055177,0.005811035,0.0,0.062952884,0.038740236,0.979159469,0.002905518,1,2,0,0,0.040048881,0.033051814,11,2
842,55,0,45,1,34,6,1,4.91,0,0,0.251209714,0.026651959,0.020893069,0.002849055,0.0,0.088320701,0.035138343,0.961081173,0.002849055,-1,1,1,0,0.029156088,0.046564478,11,0
843,60,0,35,2,33,1,0,3.5,0,0,0.180603561,0.033654077,0.021248273,0.002897492,0.0,0.089822246,0.035735732,0.977420565,0.002897492,-1,1,1,0,0.021033666,0.025357882,11,0
844,24,0,14,0,14,1,0,3.5,0,0,0.328567277,0.031309748,0.020373279,0.002778174,0.0,0.086123406,0.034264151,0.937170828,0.002778174,-1,1,1,0,0.042287148,0.044318179,11,1
845,24,0,24,0,14,4,0,6.0,2,0,0.066745793,0.011234235,0.021572052,0.002941644,0.0,0.091190949,0.03628027,0.992314409,0.002941644,-1,1,1,0,0.009050751,0.023114552,11,1
846,42,0,41,0,16,4,0,5.86,0,0,0.119488381,0.0471089,0.021406016,0.002919002,0.0,0.090489067,0.036001027,0.984676734,0.002919002,-1,1,1,0,0.044550298,0.044392282,11,3
847,54,0,49,1,21,1,1,5.44,0,1,0.177389293,0.024391608,0.021261356,0.002899276,0.0,0.089877551,0.035757735,0.978022381,0.002899276,-1,1,1,0,0.022296398,0.032980809,11,2
848,36,0,26,1,16,1,0,4.33,0,0,0.397998314,0.011037909,0.019810409,0.002701419,0.0,0.083744,0.033317506,0.911278799,0.002701419,-1,1,1,0,0.035366262,0.035574181,11,1
849,51,0,33,3,32,2,1,3.88,1,0,0.180639793,0.033660829,0.023184585,0.005796146,0.0,0.083078095,0.061825559,0.976650629,0.002898073,1,1,0,1,0.021037885,0.02536297,11,0
850,60,0,55,2,31,4,2,5.5,0,0,0.25125844,0.026657128,0.02279686,0.005699215,0.0,0.081688748,0.060791626,0.96031772,0.002849607,1,1,0,1,0.029161743,0.04657351,11,2
851,48,0,40,0,21,3,0,5.0,0,0,0.155904982,0.011812712,0.023283735,0.005820934,0.0,0.083433385,0.062089961,0.980827353,0.002910467,1,1,0,1,0.016560072,0.043090433,11,3
852,48,0,30,4,32,4,0,3.75,0,0,0.272731245,0.012229063,0.02267721,0.005669302,0.0,0.081260002,0.06047256,0.95527747,0.002834651,1,1,0,1,0.021975539,0.040194504,11,0
853,24,0,22,0,12,3,0,5.5,0,0,0.11951271,0.047118492,0.023356772,0.005839193,0.0,0.0836951,0.062284726,0.983904024,0.002919597,1,1,0,1,0.044559369,0.044401321,11,1
854,18,0,21,0,6,2,0,7.0,0,0,0.398067717,0.011039834,0.021615123,0.005403781,0.0,0.077454192,0.057640329,0.910537077,0.00270189,1,1,0,1,0.035372429,0.035580385,11,4
855,54,0,53,1,29,4,2,5.89,1,0,0.038841631,0.019430985,0.025547046,0.001965157,0.0,0.084501768,0.024564468,0.994369646,0.002947736,1,1,1,1,0.022187904,0.021007238,11,2
856,60,0,37,3,28,0,0,3.7,1,0,0.251280393,0.026659457,0.024698756,0.001899904,0.0,0.081695885,0.023748804,0.961351576,0.002849856,1,1,1,1,0.043830697,0.046577579,11,0
857,48,1,25,2,32,2,0,3.13,0,0,0.272920352,0.012237543,0.024584012,0.001891078,0.0,0.081316346,0.023638473,0.95688538,0.002836617,1,1,1,1,0.01816957,0.040222374,11,0
858,18,0,22,0,5,3,0,7.33,0,0,0.39819174,0.011043274,0.023423679,0.001801821,0.0,0.077478324,0.022522769,0.911721677,0.002702732,1,1,1,1,0.041819016,0.03559147,11,4
859,12,0,3,0,9,0,0,1.5,0,0,0.328575271,0.031310509,0.024078097,0.001852161,0.0,0.079642937,0.023152017,0.937193631,0.002778242,1,1,1,1,0.057375327,0.044319257,11,4
860,48,0,35,3,21,1,0,4.38,1,0,0.156004405,0.011820245,0.025240132,0.001941549,0.0,0.083486592,0.024269358,0.982423615,0.002912323,1,1,1,1,0.017299296,0.043117912,11,3
861,24,0,28,0,7,3,0,7.0,0,0,0.119623558,0.047162194,0.025326638,0.001948203,0.0,0.083772727,0.024352537,0.985790693,0.002922304,1,1,1,1,0.037984405,0.044442503,11,1
862,11,0,5,1,6,0,0,2.73,0,0,0.0,0.003496578,0.025582655,0.001967897,0.0,0.08461955,0.024598706,0.995755639,0.002951845,1,1,1,1,0.003489769,0.003698612,11,4
863,60,1,43,2,38,3,1,4.3,1,0,0.377523218,0.036812591,0.022831156,0.004566231,0.0,0.032876865,0.020091418,0.922378721,0.002739739,-1,1,0,1,0.022140194,0.053048923,11,0
864,36,0,49,1,16,6,1,8.17,1,0,0.06207884,0.026445448,0.02466006,0.004932012,0.0,0.035510486,0.021700853,0.996266423,0.002959207,-1,1,0,1,0.015303639,0.01710984,11,3
865,60,0,43,2,37,3,2,4.3,0,0,0.181616759,0.033842879,0.024281224,0.004856245,0.0,0.034964963,0.021367477,0.980961464,0.002913747,-1,1,0,1,0.015144394,0.03247303,11,0
866,12,0,17,0,7,4,0,8.5,0,0,0.330640613,0.031507319,0.023297544,0.004659509,0.0,0.033548464,0.020501839,0.941220792,0.002795705,-1,1,0,1,0.020585431,0.03529317,11,4
867,42,0,28,2,22,1,0,4.0,0,0,0.25268484,0.026808461,0.02388154,0.004776308,0.0,0.034389417,0.021015755,0.964814205,0.002865785,-1,1,0,1,0.012977897,0.046595654,11,1
868,42,0,29,0,29,5,0,4.14,0,0,0.399882159,0.011090155,0.022618383,0.004523677,0.0,0.032570472,0.019904177,0.913782683,0.002714206,-1,1,0,1,0.012789339,0.05303278,11,3
869,6,0,5,0,4,1,0,5.0,0,0,0.120380316,0.04746055,0.024506595,0.004901319,0.0,0.035289497,0.021565804,0.990066441,0.002940791,-1,1,0,1,0.003734707,0.025824266,11,4
870,48,0,40,1,28,4,0,5.0,1,0,0.377424449,0.03680296,0.024651198,0.001826015,0.0,0.047476381,0.040172323,0.921224398,0.002739022,1,2,0,0,0.015584579,0.053035044,11,0
871,24,0,41,0,9,6,1,10.25,0,0,0.399741711,0.01108626,0.024419274,0.001808835,0.0,0.047029713,0.039794373,0.912557323,0.002713253,1,2,0,0,0.010486722,0.053014154,11,3
872,60,0,55,2,37,5,3,5.5,0,0,0.181544814,0.033829473,0.026213334,0.001941728,0.0,0.05048494,0.042718026,0.979602005,0.002912593,1,2,0,0,0.01226153,0.032460166,11,2
873,60,0,36,2,35,3,0,3.6,0,0,0.226614864,0.02165147,0.025959496,0.001922926,0.0,0.049996067,0.042304364,0.970115987,0.002884388,1,2,0,0,0.010872318,0.04425498,11,0
874,60,0,47,1,36,1,3,4.7,3,0,0.120302645,0.047429928,0.026450046,0.001959263,0.0,0.050940829,0.043103778,0.988448008,0.002938894,1,2,0,0,0.020425313,0.025807604,11,0
875,42,0,27,0,21,2,0,3.86,0,0,0.252577519,0.026797075,0.025781108,0.001909712,0.0,0.049652505,0.042013658,0.96344957,0.002864568,1,2,0,0,0.013232202,0.046575864,11,1
876,6,0,2,0,4,0,0,2.0,0,0,0.330577476,0.031501303,0.025156543,0.001863448,0.0,0.048449639,0.040995848,0.940109339,0.002795171,1,2,0,0,0.001826086,0.035286431,11,4
877,36,0,35,0,19,4,1,5.83,0,0,0.37635325,0.036698507,0.020029153,0.015477073,0.000910416,0.06919162,0.090131189,0.916788964,0.002731248,0,0,0,1,0.012351797,0.052884521,11,3
878,36,0,30,0,20,1,2,5.0,0,0,0.06688314,0.011257352,0.021616443,0.016703615,0.000982566,0.074674983,0.097273991,0.989443529,0.002947697,0,0,0,1,0.012647289,0.021141176,11,1
879,41,2,21,3,26,2,0,3.07,0,0,0.329581013,0.031406348,0.020436137,0.01579156,0.000928915,0.070597564,0.091962616,0.935417725,0.002786746,0,0,0,1,0.005409538,0.035180067,11,1
880,42,0,30,0,22,3,0,4.29,1,0,0.180949666,0.033718571,0.021288993,0.016450585,0.000967681,0.073543794,0.095800468,0.974455266,0.002903044,0,0,0,1,0.01381375,0.032353753,11,3
881,18,0,24,0,5,0,2,8.0,0,0,0.398622799,0.011055229,0.019841492,0.015332062,0.000901886,0.068543338,0.089286716,0.908199224,0.002705658,0,0,0,1,0.007058972,0.052865763,11,4
882,54,0,51,1,26,5,0,5.67,3,0,0.376018313,0.036665847,0.020011328,0.014553693,0.0,0.033655415,0.003638423,0.92324991,0.002728817,-1,1,0,1,0.017833004,0.052837456,11,2
883,24,1,16,1,17,1,1,4.0,1,0,0.329282786,0.03137793,0.020417645,0.014849196,0.0,0.034338767,0.003712299,0.941995895,0.002784224,-1,1,0,1,0.012591469,0.035148233,11,1
884,54,1,39,1,28,2,0,4.33,2,0,0.225667238,0.021560931,0.021063731,0.015319077,0.0,0.035425366,0.003829769,0.971803946,0.002872327,-1,1,0,1,0.017553556,0.044069921,11,0
885,48,0,58,1,19,3,3,7.25,0,0,0.398272598,0.011045516,0.019824061,0.014417499,0.0,0.033340467,0.003604375,0.914610095,0.002703281,-1,1,0,1,0.014922652,0.052819319,11,2
886,55,0,57,0,14,1,2,6.22,0,0,0.180764392,0.033684047,0.021267195,0.015467051,0.0,0.035767555,0.003866763,0.981191048,0.002900072,-1,1,0,1,0.020369623,0.032320626,11,2
887,42,0,40,1,14,2,1,5.71,1,0,0.119803171,0.047233008,0.02146241,0.015609025,0.0,0.036095871,0.003902256,0.99019754,0.002926692,-1,1,0,1,0.015283284,0.025700455,11,3
888,12,0,18,0,2,2,0,9.0,0,0,0.25152067,0.026684949,0.020918931,0.015213768,0.0,0.035181839,0.003803442,0.965123414,0.002852582,-1,1,0,1,0.021941772,0.046380979,11,4
889,60,0,71,2,28,8,2,7.1,1,0,0.373993357,0.036468392,0.015380025,0.011761196,0.0,0.066043637,0.035283587,0.921896801,0.002714122,-1,2,0,1,0.01243276,0.052552913,11,2
890,60,0,93,0,27,11,4,9.3,0,0,0.271189503,0.012159933,0.01597222,0.012214051,0.0,0.068586591,0.036642152,0.957393652,0.002818627,-1,2,0,1,0.032868104,0.046545304,11,2
891,60,0,49,1,32,5,0,4.9,2,0,0.39603995,0.010983597,0.015232719,0.01164855,0.0,0.065411089,0.03494565,0.913067118,0.002688127,-1,2,0,1,0.026583963,0.052523223,11,0
892,42,0,36,2,23,4,0,5.14,3,0,0.0,0.011522989,0.016621058,0.012710221,0.0,0.07137278,0.038130663,0.996285794,0.002933128,-1,2,0,1,0.01165058,0.012315324,11,3
893,42,0,58,0,10,4,2,8.29,0,0,0.179659285,0.033478119,0.016333274,0.01249015,0.0,0.070136999,0.037470451,0.979035643,0.002882342,-1,2,0,1,0.017457291,0.032123034,11,3
894,12,0,21,0,4,1,2,10.5,0,0,0.119034222,0.046929846,0.016478142,0.012600932,0.0,0.070759081,0.037802797,0.98771923,0.002907907,-1,2,0,1,0.02263709,0.025535498,11,4
895,24,0,31,0,6,2,1,7.75,0,0,0.250010869,0.026524768,0.016067597,0.012286986,0.0,0.068996153,0.036860959,0.963110686,0.002835458,-1,2,0,1,0.023387711,0.046102568,11,1
896,42,1,31,0,27,2,1,4.43,1,0,0.271232484,0.01216186,0.016914443,0.014095369,0.0,0.0751753,0.0,0.957545389,0.002819074,-1,2,0,0,0.032873313,0.046552681,11,3
897,60,0,59,2,34,8,0,5.9,4,0,0.066406867,0.011177189,0.017560237,0.014633531,0.0,0.078045499,0.0,0.994104549,0.002926706,-1,2,0,0,0.012592446,0.02099063,11,2
898,60,1,45,1,31,3,1,4.5,0,0,0.224316171,0.021431846,0.017130782,0.014275652,0.0,0.076136809,0.0,0.969792607,0.00285513,-1,2,0,0,0.022450746,0.043806075,11,0
899,60,0,86,1,16,10,1,8.6,3,0,0.39609704,0.01098518,0.016131087,0.013442572,0.0,0.071693718,0.0,0.913198737,0.002688514,-1,2,0,0,0.026587795,0.052530794,11,2
900,30,0,27,0,10,2,0,5.4,0,0,0.119054302,0.046937763,0.017450388,0.01454199,0.0,0.07755728,0.0,0.987885849,0.002908398,-1,2,0,0,0.022640909,0.025539806,11,1
901,12,0,17,0,4,1,1,8.5,0,0,0.0,0.011524966,0.017601788,0.014668157,0.0,0.07823017,0.0,0.996456788,0.002933631,-1,2,0,0,0.011652579,0.012317438,11,4
902,36,0,42,1,8,0,2,7.0,1,0,0.250050968,0.026529022,0.017015479,0.014179566,0.0,0.07562435,0.0,0.963265158,0.002835913,-1,2,0,0,0.023391462,0.046109962,11,3
903,54,0,55,2,31,6,1,6.11,3,0,0.375747421,0.036639432,0.01817901,0.020905862,0.0,0.077260794,0.003635802,0.92076688,0.002726852,1,1,1,1,0.010704619,0.052799391,11,2
904,54,1,34,2,36,4,0,3.78,1,0,0.061729227,0.026296514,0.019616944,0.022559486,0.0,0.083372014,0.003923389,0.993598233,0.002942542,1,1,1,1,0.010118812,0.017013482,11,0
905,56,0,30,1,29,0,0,3.21,1,0,0.155817693,0.011806098,0.019392249,0.022301087,0.0,0.082417059,0.00387845,0.982217427,0.002908837,1,1,1,1,0.017016408,0.05339811,11,0
906,48,0,60,2,20,6,2,7.5,0,0,0.078316438,0.01343963,0.019591011,0.022529663,0.0,0.083261797,0.003918202,0.992284712,0.002938652,1,1,1,1,0.011041592,0.03297177,11,2
907,30,0,42,1,9,3,1,8.4,1,0,0.39794024,0.011036299,0.018006835,0.02070786,0.0,0.076529047,0.003601367,0.912046171,0.002701025,1,1,1,1,0.016682342,0.052775241,11,3
908,30,0,27,1,13,3,0,5.4,0,0,0.25132531,0.026664223,0.019002439,0.021852805,0.0,0.080760366,0.003800488,0.962473544,0.002850366,1,1,1,1,0.015426845,0.046344954,11,1
909,48,0,78,1,16,9,2,9.75,3,0,0.370354104,0.036113525,0.012542654,0.017918077,0.0,0.054650134,0.070776403,0.92188505,0.002687712,-1,2,0,1,0.021719755,0.052041531,11,2
910,60,0,84,0,19,8,1,8.4,3,3,0.497309353,0.032894831,0.011718827,0.016741182,0.0,0.051060604,0.066127667,0.861333789,0.002511177,-1,2,0,1,0.021760774,0.04275455,11,2
911,36,0,28,0,20,4,0,4.67,0,0,0.324110278,0.030885032,0.012788947,0.018269924,0.0,0.055723268,0.0721662,0.939987588,0.002740489,-1,2,0,1,0.020178857,0.034596111,11,1
912,54,0,37,1,30,3,0,4.11,1,0,0.221931033,0.021203962,0.013182269,0.018831813,0.0,0.05743703,0.074385661,0.968896778,0.002824772,-1,2,0,1,0.017000984,0.043340288,11,0
913,30,0,35,0,11,2,1,7.0,1,0,0.24744866,0.026252932,0.013096531,0.01870933,0.0,0.057063456,0.073901853,0.962595016,0.002806399,-1,2,0,1,0.012708967,0.045630091,11,1
914,60,0,62,2,28,8,0,6.2,0,0,0.268499034,0.012039294,0.013023096,0.018604423,0.0,0.05674349,0.073487471,0.957197569,0.002790663,-1,2,0,1,0.016392078,0.046083528,11,2
915,12,0,5,2,7,0,0,2.5,0,0,0.117757777,0.046426601,0.013424716,0.019178166,0.0,0.058493407,0.075753757,0.98671666,0.002876725,-1,2,0,1,0.003653345,0.025261673,11,4
916,58,1,41,3,44,6,0,4.24,5,1,0.499129802,0.033015246,0.012601848,0.010081479,0.0,0.071410473,0.050407393,0.861126293,0.00252037,1,2,0,1,0.007263983,0.016763651,11,0
917,60,1,36,2,40,2,1,3.6,2,0,0.269525397,0.012085316,0.014006655,0.011205324,0.0,0.079371046,0.056026621,0.957121437,0.002801331,1,2,0,1,0.032666415,0.017120988,11,0
918,42,0,41,3,23,3,1,5.86,2,0,0.325389334,0.031006916,0.013756518,0.011005214,0.0,0.0779536,0.055026071,0.940028711,0.002751304,1,2,0,1,0.006293451,0.006648956,11,3
919,60,0,54,1,33,5,2,5.4,1,0,0.393983313,0.010926559,0.013370837,0.01069667,0.0,0.075768079,0.05348335,0.913673892,0.002674167,1,2,0,1,0.026445912,0.016024146,11,2
920,60,0,41,1,36,3,1,4.1,1,0,0.222824088,0.021289288,0.014180694,0.011344556,0.0,0.080357269,0.056722778,0.969014121,0.002836139,1,2,0,1,0.022301411,0.019946754,11,0
921,18,0,13,0,9,1,0,4.33,0,0,0.118176814,0.046591808,0.014434808,0.011547847,0.0,0.081797248,0.057739234,0.986378574,0.002886962,1,2,0,1,0.022474034,0.006403955,11,4
922,54,0,35,3,34,4,0,3.89,0,0,0.505134113,0.033412405,0.016154361,0.009352525,0.0,0.064617444,0.024656656,0.858731819,0.002550689,1,1,1,1,0.017430385,0.02933734,11,0
923,48,0,49,2,24,6,0,6.13,2,0,0.273626899,0.012269224,0.018011748,0.010427854,0.0,0.072046994,0.027491616,0.95746663,0.00284396,1,1,1,1,0.009960497,0.041814085,11,3
924,34,0,36,1,18,4,1,6.35,0,0,0.330100523,0.031455853,0.017677211,0.010234175,0.0,0.070708845,0.026981007,0.93968334,0.002791139,1,1,1,1,0.02061442,0.021487488,11,3
925,60,0,43,0,37,4,1,4.3,0,0,0.226238372,0.021615499,0.018237444,0.01055852,0.0,0.072949776,0.027836099,0.969464129,0.002879596,1,1,1,1,0.038958252,0.020533634,11,0
926,38,0,33,1,18,3,0,5.21,1,0,0.399247813,0.011072563,0.017162702,0.009936301,0.0,0.068650809,0.026195703,0.912333121,0.0027099,1,1,1,1,0.011905496,0.046747588,11,3
927,48,0,35,2,28,2,1,4.38,3,0,0.252354269,0.026773389,0.018126226,0.010494131,0.0,0.072504903,0.027666345,0.963552002,0.002862036,1,1,1,1,0.019998665,0.017286886,11,0
928,60,0,63,1,30,10,0,6.3,2,0,0.497081493,0.032879759,0.013386809,0.025936942,0.0,0.067770719,0.028446969,0.861775815,0.002510027,1,2,0,0,0.01930679,0.050381255,11,2
929,46,0,71,1,25,11,1,9.26,2,2,0.268508655,0.012039726,0.014884072,0.028837889,0.0,0.075350613,0.031628653,0.958162122,0.002790763,1,2,0,0,0.019455156,0.039572189,11,2
930,60,1,43,1,38,4,1,4.3,1,0,0.323946118,0.030869389,0.014608536,0.028304039,0.0,0.073955715,0.03104314,0.940424523,0.002739101,1,2,0,0,0.018528737,0.043694862,11,0
931,50,0,35,1,24,1,1,4.2,0,0,0.247390337,0.026246744,0.014963936,0.028992626,0.0,0.075754926,0.031798364,0.963303383,0.002805738,1,2,0,0,0.015185309,0.045856514,11,0
932,35,0,35,1,10,3,0,6.0,0,0,0.221992635,0.021209848,0.015069632,0.029197412,0.0,0.076290013,0.032022968,0.970107572,0.002825556,1,2,0,0,0.012557995,0.032707883,11,3
933,49,0,55,1,24,6,2,6.73,0,0,0.392626138,0.01088892,0.014213097,0.027537875,0.0,0.071953802,0.030202831,0.914968104,0.002664956,1,2,0,0,0.016459566,0.035094001,11,2
934,60,0,59,2,29,7,0,5.9,1,0,0.505212931,0.033417618,0.022109417,0.015306519,0.0,0.055273542,0.011905071,0.857165085,0.002551087,-1,2,0,0,0.021343411,0.067298684,11,2
935,54,0,59,0,23,5,1,6.56,0,0,0.181713206,0.033860851,0.025265884,0.017491766,0.0,0.063164709,0.013604707,0.97953887,0.002915294,-1,2,0,0,0.02051959,0.028082155,11,2
936,42,0,59,1,15,6,1,8.43,2,0,0.330621781,0.031505525,0.024228066,0.016773277,0.0,0.060570165,0.013045882,0.939303485,0.002795546,-1,2,0,0,0.026211692,0.044759954,11,2
937,60,0,77,1,23,9,1,7.7,0,0,0.156915132,0.01188925,0.02538748,0.017575948,0.0,0.0634687,0.013670182,0.984253074,0.002929325,-1,2,0,0,0.024433497,0.026608423,11,2
938,54,0,87,2,18,9,4,9.67,1,0,0.40021652,0.011099428,0.023542787,0.016298853,0.0,0.058856968,0.012676886,0.912735758,0.002716475,-1,2,0,0,0.018794117,0.042563096,11,2
939,30,0,33,1,10,2,1,6.6,0,0,0.252586833,0.026798063,0.024827168,0.017188039,0.0,0.06206792,0.013368475,0.962530206,0.002864673,-1,2,0,0,0.015623641,0.061823086,11,1
940,54,0,29,2,35,0,0,3.22,2,0,0.500856774,0.033129478,0.01264545,0.00758727,0.0,0.073343611,0.062384221,0.85904758,0.00168606,1,1,1,1,0.022471977,0.009262961,11,0
941,42,0,20,3,30,1,0,2.86,1,0,0.373512776,0.03642153,0.013553172,0.008131903,0.0,0.078608399,0.066862316,0.920712164,0.00180709,1,1,1,1,0.022720628,0.005624088,11,1
942,42,0,41,1,21,5,0,5.86,2,0,0.395521608,0.010969222,0.013423043,0.008053826,0.0,0.077853652,0.066220348,0.911872084,0.001789739,1,1,1,1,0.030136791,0.018133905,11,3
943,30,0,15,1,19,1,0,3.0,0,0,0.249640618,0.026485486,0.014156296,0.008493778,0.0,0.082106517,0.069837727,0.961684377,0.001887506,1,1,1,1,0.012609579,0.009345704,11,1
944,48,0,57,0,15,3,2,7.13,0,0,0.154743073,0.011724676,0.014443881,0.008666329,0.0,0.083774509,0.071256479,0.981220974,0.001925851,1,1,1,1,0.018713685,0.019728608,11,2
945,43,0,51,3,20,7,0,7.12,1,1,0.077713843,0.01333622,0.014580203,0.008748122,0.0,0.084565178,0.071929002,0.990481798,0.001944027,1,1,1,1,0.007229351,0.007635827,11,3
