,player_consistency,player_form,runs,balls,fours,sixes,strike_rate,batting_position,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result,batting_performance
411,0.035102675,0.023885859,1,9,0,0,11.11,9,0.017760617,0.009867009,0.0,0.067095664,0.0,0.996567954,0.002960103,2,1,0,0.002361383,0.010982574,5,-1,1
412,0.019473305,0.00750689,3,13,0,0,23.08,10,0.01777356,0.0098742,0.0,0.067144559,0.0,0.997294189,0.00296226,2,1,0,0.005054287,0.003553251,5,-1,1
413,0.004718126,0.000884138,0,1,0,0,0.0,11,0.017777565,0.009876425,0.0,0.067159692,0.0,0.99751895,0.002962928,2,1,0,0.000253429,0.000221034,5,-1,1
414,0.061167243,0.023279487,66,85,6,1,77.65,1,0.022342743,0.012628507,0.0,0.073828195,0.085485279,0.989880669,0.002914271,1,0,0,0.041121625,0.027136719,5,-1,2
415,0.072025563,0.0192934,0,4,0,0,0.0,2,0.022343479,0.012628923,0.0,0.073830625,0.085488092,0.989913249,0.002914367,1,0,0,0.000249276,0.032945265,5,-1,1
416,0.070036738,0.029091974,3,28,0,0,10.71,3,0.022336085,0.012624744,0.0,0.073806195,0.085459805,0.989585696,0.002913402,1,0,0,0.003156973,0.039258001,5,-1,1
417,0.057078797,0.025877279,92,115,6,0,80.0,4,0.022334033,0.012623584,0.0,0.073799414,0.085451953,0.989494774,0.002913135,1,0,0,0.053038668,0.027282381,5,-1,2
418,0.058430835,0.032089604,19,26,1,0,73.08,5,0.0223604,0.012638487,0.0,0.073886538,0.085552833,0.99066292,0.002916574,1,0,0,0.019456173,0.017826877,5,-1,3
419,0.037807212,0.017901186,22,13,2,2,169.23,6,0.022381957,0.012650671,0.0,0.07395777,0.085635313,0.991617994,0.002919386,1,0,0,0.034943392,0.015817815,5,-1,0
420,0.073254171,0.028372078,28,29,1,1,96.55,7,0.02233051,0.012621593,0.0,0.073787773,0.085438474,0.989338695,0.002912675,1,0,0,0.02688176,0.030072595,5,-1,3
421,0.062138703,0.023649213,58,65,5,2,89.23,1,0.028618703,0.01085537,0.0,0.027631851,0.005921111,0.995733479,0.002960555,1,0,1,0.039876609,0.027567705,5,-1,2
422,0.0731406,0.019592083,33,49,2,0,67.35,2,0.02860835,0.010851443,0.0,0.027621855,0.005918969,0.995373265,0.002959484,1,0,1,0.025228125,0.033455295,5,-1,3
423,0.071105103,0.029535754,38,37,3,1,102.7,3,0.028592497,0.01084543,0.0,0.027606549,0.005915689,0.994821706,0.002957845,1,0,1,0.032739691,0.039856856,5,-1,3
424,0.058044035,0.02631488,36,54,3,0,66.67,4,0.028636511,0.010862125,0.0,0.027649045,0.005924795,0.996353085,0.002962398,1,0,1,0.026511287,0.027743743,5,-1,3
425,0.059356806,0.032598137,15,19,1,0,78.95,5,0.028640339,0.010863577,0.0,0.027652741,0.005925587,0.996486272,0.002962794,1,0,1,0.018826579,0.018109385,5,-1,3
426,0.038408688,0.018185977,40,38,1,1,105.26,6,0.028669692,0.010874711,0.0,0.027681082,0.00593166,0.997507572,0.00296583,1,0,1,0.034117824,0.016069461,5,-1,3
427,0.074418597,0.028823072,15,14,2,0,107.14,7,0.028603418,0.010849572,0.0,0.027617093,0.005917949,0.995201676,0.002958974,1,0,1,0.023000797,0.03055062,5,-1,3
428,0.0,0.012862019,19,20,0,0,95.0,8,0.028701027,0.010886596,0.0,0.027711337,0.005938144,0.998597806,0.002969072,1,0,1,0.023082158,0.018706736,5,-1,3
429,0.035192121,0.023946723,2,4,0,0,50.0,9,0.02868724,0.010881367,0.0,0.027698025,0.005935291,0.998118116,0.002967646,1,0,1,0.008630507,0.011010558,5,-1,1
430,0.019690343,0.014395454,1,1,0,0,100.0,10,0.028699662,0.010886079,0.0,0.027710019,0.005937861,0.998550313,0.002968931,1,0,1,0.015651806,0.017414361,5,-1,3
431,0.062214003,0.023677871,6,10,1,0,60.0,1,0.024701192,0.019760954,0.005928286,0.05533067,0.024701192,0.994964015,0.001976095,2,1,0,0.011926328,0.027601112,5,1,3
432,0.073090396,0.019578635,87,87,9,2,100.0,2,0.024645442,0.019716354,0.005914906,0.05520579,0.024645442,0.992718411,0.001971635,2,1,0,0.054560277,0.033432331,5,1,2
433,0.071145485,0.029552527,32,31,2,1,103.23,3,0.024662703,0.019730162,0.005919049,0.055244454,0.024662703,0.993413662,0.001973016,2,1,0,0.030120361,0.039879491,5,1,3
434,0.058050937,0.026318009,59,81,1,1,72.84,4,0.024689583,0.019751666,0.0059255,0.055304666,0.024689583,0.994496398,0.001975167,2,1,0,0.037915299,0.027747042,5,1,2
435,0.052405507,0.026304071,13,15,0,0,86.67,5,0.024711653,0.019769322,0.005930797,0.055354102,0.024711653,0.995385364,0.001976932,2,1,0,0.019088071,0.02626908,5,1,3
436,0.05488524,0.011930861,69,44,3,5,156.82,6,0.024678482,0.019742786,0.005922836,0.0552798,0.024678482,0.994049254,0.001974279,2,1,0,0.054947134,0.03145618,5,1,0
437,0.074455945,0.028837538,21,25,0,0,84.0,7,0.024670494,0.019736395,0.005920919,0.055261906,0.024670494,0.993727488,0.00197364,2,1,0,0.022281995,0.030565952,5,1,3
438,0.062298587,0.023710063,46,39,7,1,117.95,1,0.024734775,0.006925737,0.005936346,0.065299806,0.018798429,0.99433795,0.001978782,2,0,1,0.027721647,0.027638637,5,1,3
439,0.073285682,0.019630946,41,49,5,0,83.67,2,0.024711291,0.006919161,0.00593071,0.065237808,0.018780581,0.993393893,0.001976903,2,0,1,0.031343604,0.033521657,5,1,3
440,0.071158586,0.029557969,102,97,10,0,105.15,3,0.024667244,0.006906828,0.005920139,0.065121524,0.018747106,0.991623214,0.00197338,2,0,1,0.062191944,0.039886835,5,1,2
441,0.058185312,0.026378929,20,35,1,0,57.14,4,0.024746734,0.006929085,0.005939216,0.065331377,0.018807518,0.994818694,0.001979739,2,0,1,0.012625487,0.02781127,5,1,3
442,0.052442353,0.026322565,69,63,7,0,109.52,5,0.024729027,0.006924127,0.005934966,0.065284631,0.01879406,0.994106876,0.001978322,2,0,1,0.047994788,0.026287549,5,1,2
443,0.074582512,0.028886558,6,5,1,0,120.0,6,0.024712431,0.006919481,0.005930983,0.065240818,0.018781448,0.993439728,0.001976994,2,0,1,0.02088754,0.030617911,5,1,3
444,0.055057426,0.011968291,2,8,0,0,25.0,7,0.024755903,0.006931653,0.005941417,0.065355585,0.018814487,0.995187314,0.001980472,2,0,1,0.010318855,0.031554865,5,1,1
445,0.038514361,0.018236011,0,1,0,0,0.0,8,0.024783251,0.00693931,0.00594798,0.065427782,0.018835271,0.996286676,0.00198266,2,0,1,0.000254375,0.016113673,5,1,1
446,0.019733062,0.014426685,1,1,0,0,100.0,9,0.024794765,0.006942534,0.005950744,0.065458179,0.018844021,0.996749548,0.001983581,2,0,1,0.015685763,0.017452142,5,1,3
447,0.02809502,0.030541022,6,2,0,1,300.0,10,0.024746083,0.006928903,0.00593906,0.065329659,0.018807023,0.994792541,0.001979687,2,0,1,0.047819925,0.032522787,5,1,0
448,0.061992955,0.023593743,4,11,0,0,36.36,1,0.032489725,0.014768057,0.0,0.024613428,0.007876297,0.996351562,0.002953611,1,0,1,0.008116534,0.029455677,5,-1,1
449,0.072897259,0.0195269,48,79,6,0,60.76,2,0.03244602,0.014748191,0.0,0.024580318,0.007865702,0.995011275,0.002949638,1,0,1,0.030210587,0.037410654,5,-1,2
450,0.070913366,0.02945611,26,34,2,0,76.47,3,0.032448555,0.014749343,0.0,0.024582238,0.007866316,0.995089011,0.002949869,1,0,1,0.02218193,0.038264024,5,-1,3
451,0.057853648,0.026228566,64,81,4,0,79.01,4,0.032479489,0.014763404,0.0,0.024605674,0.007873816,0.996037677,0.002952681,1,0,1,0.035179618,0.026216952,5,-1,2
452,0.059141072,0.032479659,23,34,2,0,67.65,5,0.032472278,0.014760127,0.0,0.024600211,0.007872068,0.995816539,0.002952025,1,0,1,0.021251433,0.03737697,5,-1,3
453,0.054776676,0.011907262,7,12,0,0,58.33,6,0.032511161,0.0147778,0.0,0.024629667,0.007881494,0.997008933,0.00295556,1,0,1,0.012095531,0.027051552,5,-1,3
454,0.074047144,0.028679205,33,28,2,0,117.86,7,0.032386253,0.014721024,0.0,0.02453504,0.007851213,0.99317843,0.002944205,1,0,1,0.058163453,0.044387912,5,-1,3
455,0.052220813,0.026211367,7,11,0,0,63.64,8,0.03250442,0.014774736,0.0,0.02462456,0.007879859,0.996802203,0.002954947,1,0,1,0.011281595,0.029866735,5,-1,3
456,0.038307354,0.018137996,7,9,0,0,77.78,9,0.03253806,0.014790027,0.0,0.024650045,0.007888015,0.997833835,0.002958005,1,0,1,0.015120929,0.018614235,5,-1,3
457,0.035077317,0.023868604,1,1,0,0,100.0,10,0.032537609,0.014789822,0.0,0.024649704,0.007887905,0.99782001,0.002957964,1,0,1,0.010063981,0.022311531,5,-1,3
458,0.061922636,0.02356698,5,13,1,0,38.46,1,0.023602089,0.001966841,0.0,0.076706788,0.0,0.994237979,0.002950261,2,0,1,0.008107327,0.024119171,5,-1,1
459,0.072819289,0.019506014,40,57,4,0,70.18,2,0.023571866,0.001964322,0.0,0.076608564,0.0,0.992964851,0.002946483,2,0,1,0.030178274,0.031462646,5,-1,3
460,0.070830627,0.029421741,22,32,3,0,68.75,3,0.023571414,0.001964285,0.0,0.076607097,0.0,0.99294583,0.002946427,2,0,1,0.022156049,0.035330898,5,-1,3
461,0.057765525,0.026188614,37,50,4,0,74.0,4,0.023585467,0.001965456,0.0,0.076652766,0.0,0.993537778,0.002948183,2,0,1,0.035126032,0.034375424,5,-1,3
462,0.059079097,0.032445623,13,13,1,0,100.0,5,0.023591455,0.001965955,0.0,0.076672228,0.0,0.993790032,0.002948932,2,0,1,0.021229164,0.030657587,5,-1,3
463,0.052164818,0.026183261,3,6,0,0,50.0,6,0.02361423,0.001967853,0.0,0.076746248,0.0,0.99474944,0.002951779,2,0,1,0.011269498,0.021900132,5,-1,1
464,0.073997454,0.028659959,64,76,4,1,84.21,7,0.023537833,0.001961486,0.0,0.076497956,0.0,0.991531203,0.002942229,2,0,1,0.058124422,0.027783764,5,-1,2
465,0.038250005,0.018110843,8,11,0,0,72.73,8,0.023628617,0.001969051,0.0,0.076793005,0.0,0.995355486,0.002953577,2,0,1,0.015098292,0.027934834,5,-1,3
466,0.027956867,0.030390841,9,24,0,0,37.5,9,0.023639422,0.001969952,0.0,0.076828123,0.0,0.995810665,0.002954928,2,0,1,0.009899107,0.00916198,5,-1,1
467,0.035037657,0.023841617,1,6,0,0,16.67,10,0.02363696,0.001969747,0.0,0.076820121,0.0,0.995706948,0.00295462,2,0,1,0.010052602,0.014068128,5,-1,1
468,0.03269919,0.000220261,15,11,1,0,136.36,11,0.023620467,0.001968372,0.0,0.076766518,0.0,0.995012169,0.002952558,2,0,1,0.02729345,0.040901693,5,-1,0
469,0.061851312,0.023539835,0,2,0,0,0.0,1,0.028486341,0.012769739,0.0,0.035362355,0.046167518,0.995057365,0.002946863,1,0,1,0.015883886,0.029388376,5,0,1
470,0.072725922,0.019481004,16,23,1,1,69.57,2,0.028446152,0.012751723,0.0,0.035312464,0.046102384,0.993653506,0.002942705,1,0,1,0.035189557,0.037322724,5,0,3
471,0.070715814,0.02937405,31,56,2,0,55.36,3,0.028435958,0.012747153,0.0,0.03529981,0.046085862,0.993297419,0.002941651,1,0,1,0.041121238,0.038157427,5,0,3
472,0.057721149,0.026168496,81,91,6,1,89.01,4,0.028477212,0.012765647,0.0,0.035351022,0.046152723,0.994738483,0.002945919,1,0,1,0.037845528,0.026156909,5,0,2
473,0.058988892,0.032396083,43,49,2,0,87.76,5,0.028462816,0.012759193,0.0,0.035333151,0.046129392,0.994235611,0.002944429,1,0,1,0.034907681,0.037280793,5,0,3
474,0.074000806,0.028661258,17,30,1,0,56.67,6,0.028442836,0.012750237,0.0,0.035308348,0.04609701,0.993537693,0.002942362,1,0,1,0.016297549,0.044360134,5,0,3
475,0.054657285,0.011881309,5,9,0,0,55.56,7,0.028508142,0.012779512,0.0,0.035389418,0.046202851,0.995818904,0.002949118,1,0,1,0.010755631,0.026992591,5,0,1
476,0.038218782,0.018096059,12,25,0,0,48.0,8,0.028527939,0.012788387,0.0,0.035413994,0.046234936,0.996510429,0.002951166,1,0,1,0.02135454,0.018571197,5,0,1
477,0.027908075,0.030337801,22,14,3,0,157.14,9,0.028514449,0.012782339,0.0,0.035397247,0.046213073,0.996039214,0.002949771,1,0,1,0.033512049,0.02664223,5,0,0
478,0.035001143,0.023816771,0,0,0,0,0.0,10,0.028531562,0.012790011,0.0,0.035418491,0.046240808,0.996636984,0.002951541,1,0,1,0.006908751,0.02226308,5,0,1
479,0.0195893,0.014321581,1,1,0,0,100.0,11,0.028552386,0.012799345,0.0,0.035444341,0.046274557,0.997364379,0.002953695,1,0,1,0.00839066,0.014819673,5,0,3
480,0.058746495,0.032262961,61,67,5,0,91.04,1,0.021503753,0.016616537,0.0,0.078195467,0.030300743,0.993082427,0.00293233,2,1,0,0.024210001,0.030484991,5,1,2
481,0.072410795,0.019396591,45,41,4,1,109.76,2,0.021486332,0.016603075,0.0,0.078132117,0.030276195,0.992277887,0.002929954,2,1,0,0.031922341,0.031286151,5,1,3
482,0.070398148,0.029242097,30,29,4,1,103.45,3,0.021475201,0.016594473,0.0,0.078091638,0.03026051,0.991763808,0.002928436,2,1,0,0.040016693,0.035115174,5,1,3
483,0.057413683,0.026029103,6,8,1,0,75.0,4,0.021488326,0.016604616,0.0,0.078139369,0.030279005,0.992369983,0.002930226,2,1,0,0.047875112,0.034166048,5,1,3
484,0.059291353,0.032562191,45,55,2,0,81.82,1,0.028608757,0.00887858,0.001973018,0.074974673,0.018743668,0.993414424,0.002959527,1,0,1,0.016291306,0.037471947,5,1,3
485,0.073087901,0.019577967,51,72,5,1,70.83,2,0.028587737,0.008872056,0.001971568,0.074919587,0.018729897,0.992684522,0.002957352,1,0,1,0.023938582,0.037508491,5,1,2
486,0.071095065,0.029531584,8,15,0,0,53.33,3,0.02858846,0.008872281,0.001971618,0.074921482,0.018730371,0.99270964,0.002957427,1,0,1,0.016018509,0.038362066,5,1,1
487,0.058016899,0.026302577,38,49,0,0,77.55,4,0.028623123,0.008883038,0.001974008,0.075012322,0.018753081,0.993913268,0.002961013,1,0,1,0.022316659,0.026290931,5,1,3
488,0.052338086,0.02627023,62,62,6,0,100.0,5,0.028628638,0.00888475,0.001974389,0.075026775,0.018756694,0.994104764,0.002961583,1,0,1,0.023200154,0.029933807,5,1,2
489,0.07433264,0.02878978,49,37,4,1,132.43,6,0.028570379,0.008866669,0.001970371,0.074874097,0.018718524,0.992081792,0.002955556,1,0,1,0.02387469,0.044559053,5,1,3
490,0.054899455,0.011933951,10,7,1,0,142.86,7,0.028634453,0.008886554,0.00197479,0.075042015,0.018760504,0.994306699,0.002962185,1,0,1,0.023830875,0.027112186,5,1,0
491,0.021387042,0.01782776,4,4,0,0,100.0,8,0.028676778,0.00889969,0.001977709,0.075152936,0.018788234,0.995776406,0.002966563,1,0,1,0.01755622,0.020752297,5,1,3
492,0.058672764,0.032222469,85,81,6,1,104.94,1,0.014643249,0.007809733,0.0,0.087859492,0.0,0.992812262,0.00292865,2,1,0,0.030211658,0.030446731,5,1,2
493,0.07225523,0.01935492,3,9,0,0,33.33,2,0.014618299,0.007796426,0.0,0.087709793,0.0,0.991120666,0.00292366,2,1,0,0.055979801,0.031218937,5,1,1
494,0.070264038,0.029186391,22,22,2,0,100.0,3,0.014614289,0.007794287,0.0,0.087685732,0.0,0.99084877,0.002922858,2,1,0,0.056831266,0.035048279,5,1,3
495,0.057387279,0.026017132,80,100,7,0,80.0,4,0.014644394,0.007810343,0.0,0.087866363,0.0,0.992889902,0.002928879,2,1,0,0.032072882,0.034150336,5,1,2
496,0.051817928,0.026009146,24,34,1,0,70.59,5,0.014660749,0.007819066,0.0,0.087964492,0.0,0.99399876,0.00293215,2,1,0,0.010450279,0.021754499,5,1,3
497,0.073573241,0.028495657,24,31,1,0,77.42,6,0.014626809,0.007800965,0.0,0.087760856,0.0,0.991697667,0.002925362,2,1,0,0.039525637,0.027624484,5,1,3
498,0.021167751,0.017644964,5,7,0,0,71.43,7,0.014680729,0.007829722,0.0,0.088084373,0.0,0.995353411,0.002936146,2,1,0,0.013053615,0.017247214,5,1,3
499,0.054330887,0.011810357,21,11,2,1,190.91,8,0.014657534,0.007817352,0.0,0.087945206,0.0,0.993780832,0.002931507,2,1,0,0.024333755,0.026406232,5,1,0
500,0.037956499,0.017971872,4,1,1,0,400.0,9,0.014654566,0.007815769,0.0,0.087927398,0.0,0.993579595,0.002930913,2,1,0,0.047453342,0.02772048,5,1,0
501,0.058731112,0.032254513,22,33,1,1,66.67,1,0.015634998,0.02638406,0.0,0.057654056,0.036155933,0.993799576,0.002931562,1,0,0,0.030241702,0.037117877,5,-1,3
502,0.07232851,0.01937455,160,165,11,3,96.97,2,0.015608666,0.026339624,0.0,0.057556956,0.03609504,0.992125842,0.002926625,1,0,0,0.056036575,0.037118774,5,-1,2
503,0.070341995,0.029218773,105,87,8,2,120.69,3,0.01560587,0.026334905,0.0,0.057546645,0.036088574,0.9919481,0.002926101,1,0,0,0.05689432,0.037955719,5,-1,2
504,0.05439664,0.01182465,3,3,0,0,100.0,4,0.015653625,0.026415492,0.0,0.057722742,0.036199008,0.994983537,0.002935055,1,0,0,0.024363204,0.026863871,5,-1,3
505,0.073619137,0.028513433,14,10,1,0,140.0,5,0.015611663,0.026344681,0.0,0.057568006,0.03610197,0.992316302,0.002927187,1,0,0,0.039550293,0.04413134,5,-1,0
506,0.057471372,0.026055257,2,2,0,0,100.0,6,0.015643577,0.026398536,0.0,0.057685689,0.036175771,0.994344845,0.002933171,1,0,0,0.032119881,0.02604372,5,-1,3
507,0.058656201,0.032213372,5,6,1,0,83.33,1,0.016590997,0.010735351,0.0,0.074171515,0.084906866,0.990580105,0.0,1,0,1,0.015659656,0.030438136,5,1,3
508,0.072230332,0.019348251,9,16,2,0,56.25,2,0.016561697,0.010716392,0.0,0.074040526,0.084756918,0.988830706,0.0,1,0,1,0.050925853,0.031208179,5,1,3
509,0.070186671,0.029154254,64,93,3,0,68.82,3,0.016544623,0.010705344,0.0,0.073964197,0.084669542,0.987811318,0.0,1,0,1,0.064799839,0.035009688,5,1,2
510,0.057320707,0.025986951,75,84,3,2,89.29,4,0.016577726,0.010726764,0.0,0.074112188,0.084838952,0.989787775,0.0,1,0,1,0.045994414,0.03411072,5,1,2
511,0.051773435,0.025986813,51,59,2,0,86.44,5,0.016601248,0.010741984,0.0,0.074217346,0.084959331,0.991192189,0.0,1,0,1,0.024341336,0.021735819,5,1,2
512,0.07354153,0.028483376,5,8,0,0,62.5,6,0.016569906,0.010721704,0.0,0.074077226,0.084798929,0.989320841,0.0,1,0,1,0.034559365,0.027612578,5,1,3
513,0.054311646,0.011806175,5,7,0,0,71.43,7,0.016605989,0.010745052,0.0,0.07423854,0.084983592,0.991475243,0.0,1,0,1,0.008131445,0.026396881,5,1,3
514,0.027754509,0.030170865,0,1,0,0,0.0,8,0.016623389,0.010756311,0.0,0.074316329,0.08507264,0.992514134,0.0,1,0,1,0.000250915,0.009095664,5,1,1
515,0.037974029,0.017980172,0,1,0,0,0.0,9,0.016616179,0.010751645,0.0,0.074284094,0.08503574,0.99208363,0.0,1,0,1,0.009732585,0.027733282,5,1,1
516,0.019463141,0.014229348,14,21,0,1,66.67,10,0.016629812,0.010760467,0.0,0.074345044,0.085105511,0.992897628,0.0,1,0,1,0.016385061,0.011919271,5,1,3
517,0.034772796,0.02366139,2,4,0,0,50.0,11,0.016616282,0.010751712,0.0,0.074284556,0.085036268,0.992089792,0.0,1,0,1,0.025550759,0.013961782,5,1,1
518,0.058753,0.032266533,14,14,2,0,100.0,1,0.023461238,0.017595928,0.000977552,0.087979641,0.071361265,0.990259742,0.002932655,2,0,0,0.016143384,0.030488367,5,-1,3
519,0.072423564,0.019400011,27,22,5,0,122.73,2,0.023443768,0.017582826,0.000976824,0.087914131,0.071308129,0.989522391,0.002930471,2,0,0,0.023720991,0.031291668,5,-1,3
520,0.070442043,0.029260331,42,49,4,0,85.71,3,0.023442099,0.017581574,0.000976754,0.087907872,0.071303052,0.989451936,0.002930262,2,0,0,0.015871376,0.035137069,5,-1,3
521,0.057462555,0.02605126,14,27,1,0,51.85,4,0.023461765,0.017596324,0.000977574,0.08798162,0.071362869,0.990282006,0.002932721,2,0,0,0.022103427,0.034195132,5,-1,3
522,0.051861072,0.026030801,14,30,0,0,46.67,5,0.023476729,0.017607547,0.000978197,0.088037733,0.071408383,0.990913593,0.002934591,2,0,0,0.022988706,0.021772612,5,-1,1
523,0.061553445,0.023426471,60,67,3,0,89.55,6,0.023461369,0.017596027,0.000977557,0.087980136,0.071361666,0.990265304,0.002932671,2,0,0,0.027560462,0.023975369,5,-1,2
524,0.021188481,0.017662243,8,14,0,0,57.14,7,0.023512169,0.017634126,0.000979674,0.088170632,0.071516179,0.992409449,0.002939021,2,0,0,0.017393225,0.017264104,5,-1,3
525,0.037974688,0.017980484,73,43,7,3,169.77,8,0.023458542,0.017593907,0.000977439,0.087969533,0.071353065,0.99014596,0.002932318,2,0,0,0.058113162,0.027733764,5,-1,0
526,0.032506164,0.000218961,31,21,2,1,147.62,9,0.023481033,0.017610775,0.000978376,0.088053874,0.071421476,0.99109527,0.002935129,2,0,0,0.035980965,0.040660246,5,-1,0
527,0.019495264,0.014252833,5,5,0,0,100.0,10,0.023516131,0.017637098,0.000979839,0.08818549,0.071528231,0.99257668,0.002939516,2,0,0,0.017295722,0.011938944,5,-1,3
528,0.034841736,0.023708301,1,6,0,0,16.67,11,0.023504789,0.017628591,0.000979366,0.088142957,0.071493732,0.99209795,0.002938099,2,0,0,0.004068571,0.013989463,5,-1,1
529,0.058334072,0.032036463,80,76,8,1,105.26,1,0.017470464,0.02232337,0.0,0.068911273,0.010676394,0.993875268,0.002911744,2,1,0,0.03452018,0.030270975,5,1,2
530,0.071917899,0.01926456,106,119,10,0,89.08,2,0.017460062,0.022310079,0.0,0.068870245,0.010670038,0.993283538,0.00291001,2,1,0,0.034798583,0.031073188,5,1,2
531,0.069924061,0.02904517,51,57,5,0,89.47,3,0.017452292,0.02230015,0.0,0.068839595,0.010665289,0.992841477,0.002908715,2,1,0,0.040660834,0.034878696,5,1,2
532,0.057053298,0.025865719,17,17,2,0,100.0,4,0.017471,0.022324056,0.0,0.06891339,0.010676722,0.993905789,0.002911833,2,1,0,0.037407644,0.033951589,5,1,3
533,0.058889958,0.032341749,15,27,1,0,55.56,1,0.020576437,0.008818473,0.0,0.051931007,0.032334401,0.994527779,0.002939491,2,1,1,0.034849135,0.030559438,5,-1,3
534,0.072602402,0.019447917,8,8,2,0,100.0,2,0.020563952,0.008813122,0.0,0.051899497,0.032314781,0.993924332,0.002937707,2,1,1,0.03512979,0.031368937,5,-1,3
535,0.070588986,0.029321368,19,9,3,0,211.11,3,0.020554625,0.008809125,0.0,0.051875958,0.032300125,0.993473531,0.002936375,2,1,1,0.041047488,0.035210366,5,-1,0
536,0.057597013,0.026112218,5,7,1,0,71.43,4,0.020577081,0.008818749,0.0,0.051932632,0.032335413,0.994558905,0.002939583,2,1,1,0.037764137,0.034275145,5,-1,3
537,0.051898778,0.026049727,30,57,1,0,52.63,5,0.020557073,0.008810174,0.0,0.051882136,0.032303972,0.993591852,0.002936725,2,1,1,0.068441837,0.021788441,5,-1,3
538,0.061742167,0.023498296,71,122,3,1,58.2,6,0.020591639,0.008824988,0.0,0.051969375,0.03235829,0.995262555,0.002941663,2,1,1,0.015855856,0.024048877,5,-1,2
539,0.023968722,0.01566759,7,18,0,0,38.89,7,0.020635161,0.00884364,0.0,0.052079215,0.032426681,0.997366102,0.00294788,2,1,1,0.009179689,0.008954078,5,-1,1
540,0.038137497,0.018057571,15,10,2,0,150.0,8,0.020614226,0.008834668,0.0,0.052026381,0.032393784,0.996354271,0.002944889,2,1,1,0.021309122,0.027852666,5,-1,0
541,0.02124745,0.017711399,18,24,1,0,75.0,9,0.020630405,0.008841602,0.0,0.052067211,0.032419207,0.997136219,0.002947201,2,1,1,0.019494357,0.017312151,5,-1,3
542,0.019552537,0.014294704,0,2,0,0,0.0,10,0.020637064,0.008844456,0.0,0.052084018,0.032429671,0.997458075,0.002948152,2,1,1,0.008374914,0.011974017,5,-1,1
543,0.034939426,0.023774775,6,9,1,0,66.67,11,0.020624356,0.00883901,0.0,0.052051945,0.032409702,0.996843851,0.002946337,2,1,1,0.006896568,0.014028687,5,-1,3
544,0.059272953,0.032552086,78,59,10,2,132.2,1,0.028599879,0.01084823,0.0,0.039448109,0.005917216,0.995078543,0.002958608,2,1,1,0.036151628,0.037460319,5,-1,2
545,0.07308804,0.019578004,7,9,1,0,77.78,2,0.028587791,0.010843645,0.0,0.039431436,0.005914715,0.994657981,0.002957358,2,1,1,0.031464808,0.037508562,5,-1,3
546,0.071059243,0.029516704,65,87,2,1,74.71,3,0.028574056,0.010838435,0.0,0.039412491,0.005911874,0.99418008,0.002955937,2,1,1,0.04103865,0.038342737,5,-1,2
547,0.058023324,0.02630549,13,22,1,0,59.09,4,0.028626293,0.010858249,0.0,0.039484542,0.005922681,0.995997567,0.002961341,2,1,1,0.026430163,0.026293842,5,-1,3
548,0.052341574,0.026271981,29,37,0,1,78.38,5,0.028630546,0.010859862,0.0,0.039490408,0.005923561,0.996145548,0.002961781,2,1,1,0.028758297,0.029935803,5,-1,3
549,0.038412269,0.018187672,11,9,2,0,122.22,6,0.028672366,0.010875725,0.0,0.039548091,0.005932214,0.997600584,0.002966107,2,1,1,0.009484917,0.018665216,5,-1,3
550,0.062123996,0.023643616,17,16,2,0,106.25,7,0.028611929,0.010852801,0.0,0.03946473,0.005919709,0.995497811,0.002959855,2,1,1,0.034010211,0.029517941,5,-1,3
551,0.024123843,0.015768987,0,1,0,0,0.0,8,0.028680596,0.010878847,0.0,0.039559443,0.005933916,0.997886957,0.002966958,2,1,1,0.020672282,0.020341268,5,-1,1
552,0.021392294,0.017832138,18,19,1,1,94.74,9,0.028683821,0.01088007,0.0,0.03956389,0.005934584,0.997999136,0.002967292,2,1,1,0.015516958,0.020757393,5,-1,3
553,0.024650984,0.000221404,8,12,1,0,66.67,10,0.028689588,0.010882258,0.0,0.039571846,0.005935777,0.998199808,0.002967888,2,1,1,0.013424947,0.01605321,5,-1,3
554,0.02336134,0.002778518,0,0,0,0,0.0,11,0.028695423,0.010884471,0.0,0.039579894,0.005936984,0.998402824,0.002968492,2,1,1,0.005392048,0.007531757,5,-1,1
555,0.059252419,0.032540809,12,15,1,0,80.0,1,0.032533415,0.011830333,0.0,0.024646527,0.003943444,0.995719685,0.002957583,1,0,1,0.036139104,0.028920432,5,-1,3
556,0.073053713,0.019568809,20,20,4,0,100.0,2,0.032515656,0.011823875,0.0,0.024633073,0.003941292,0.99517615,0.002955969,1,0,1,0.03145003,0.032975901,5,-1,3
557,0.071034482,0.029506419,71,92,4,1,77.17,3,0.032503975,0.011819627,0.0,0.024624223,0.003939876,0.994818621,0.002954907,1,0,1,0.04102435,0.030159059,5,-1,2
558,0.057985486,0.026288336,0,4,0,0,0.0,4,0.032553505,0.011837638,0.0,0.024661746,0.003945879,0.996334538,0.00295941,1,0,1,0.026412927,0.027093591,5,-1,1
559,0.052305379,0.026253814,7,18,0,0,38.89,5,0.032557057,0.01183893,0.0,0.024664437,0.00394631,0.996443265,0.002959732,1,0,1,0.02873841,0.031890723,5,-1,1
560,0.062088134,0.023629967,57,74,4,0,77.03,6,0.032539607,0.011832584,0.0,0.024651217,0.003944195,0.995909187,0.002958146,1,0,1,0.033990578,0.027665766,5,-1,2
