performance,temp,wind,rain,humidity,cloud,pressure,viscosity
0,0.026552459,0.012784518,0,0.06883971,0,0.997192367,3
0,0.026552459,0.012784518,0,0.06883971,0,0.997192367,3
0,0.026552459,0.012784518,0,0.06883971,0,0.997192367,3
0,0.026552459,0.012784518,0,0.06883971,0,0.997192367,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
1,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
1,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.028515365,0.016715904,0,0.053097576,0.002949865,0.998037774,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
1,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
1,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
1,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.026586757,0.021663283,0,0.060066376,0.01477042,0.99749572,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
0,0.017777849,0.009876583,0,0.067160764,0,0.997534878,3
1,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
0,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
0,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
1,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
0,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
1,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
1,0.022418187,0.012671149,0,0.074077487,0.085773932,0.99322315,3
1,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
1,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
1,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.028716207,0.010892354,0,0.027725993,0.005941284,0.999125971,3
0,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
2,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
1,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
1,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
0,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
2,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
0,0.024767399,0.01981392,0.005944176,0.055478975,0.024767399,0.997630849,3
1,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
1,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
2,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
2,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.02480906,0.006946537,0.005954174,0.065495918,0.018854886,0.997324211,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
1,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
1,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
1,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.032576855,0.014807661,0,0.024679435,0.007897419,0.999023542,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
1,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
1,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
1,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.023661863,0.001971822,0,0.076901054,0,0.996755966,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
1,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
1,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
1,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
0,0.028565066,0.01280503,0,0.035460082,0.046295107,0.997807303,3
1,0.021568731,0.016666747,0,0.078431749,0.030392303,0.996083218,3
1,0.021568731,0.016666747,0,0.078431749,0.030392303,0.996083218,3
1,0.021568731,0.016666747,0,0.078431749,0.030392303,0.996083218,3
0,0.021568731,0.016666747,0,0.078431749,0.030392303,0.996083218,3
1,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
1,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
0,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
1,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
1,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
1,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
0,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
0,0.028698639,0.008906474,0.001979217,0.075210227,0.018802557,0.996535514,3
2,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
1,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
1,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.014689809,0.007834565,0,0.088138855,0,0.995969061,3
0,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
2,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
2,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
0,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
0,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
0,0.015688356,0.0264741,0,0.057850811,0.036279322,0.997191101,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
1,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
1,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
1,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.016638066,0.010765807,0,0.07438194,0.085147747,0.993390387,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
1,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
1,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
1,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
2,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
1,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
0,0.023528292,0.017646219,0.000980346,0.088231096,0.071565223,0.993090007,3
2,0.017527924,0.022396791,0,0.069137921,0.010711509,0.997144105,3
2,0.017527924,0.022396791,0,0.069137921,0.010711509,0.997144105,3
1,0.017527924,0.022396791,0,0.069137921,0.010711509,0.997144105,3
0,0.017527924,0.022396791,0,0.069137921,0.010711509,0.997144105,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
1,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
1,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
0,0.020645415,0.008848035,0,0.052105095,0.032442795,0.997861716,3
2,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
1,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.028704726,0.010888,0,0.039592726,0.005938909,0.998726507,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
1,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
1,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032643297,0.01187029,0,0.02472977,0.003956763,0.999082726,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
1,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
1,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
1,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.032683025,0.003961579,0,0.043577366,0.04852934,0.99732745,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025754115,0.021791943,0.000990543,0.069338001,0.032687915,0.996486125,3
0,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
2,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
0,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
0,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
1,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
1,0.025750376,0.018817582,0,0.074279929,0.027731174,0.996341453,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
1,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
1,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.027683396,0.020762547,0,0.072174568,0.048445943,0.995613564,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
1,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
2,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.026504109,0.015706139,0,0.07754906,0.078530693,0.993413269,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
2,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
1,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
1,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
0,0.025642111,0.02366964,0,0.079885037,0.01380729,0.99609737,3
1,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,3
1,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,3
0,0.026651063,0.02467691,0,0.07995319,0.018754452,0.995960104,3
0,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
0,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
1,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
0,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
1,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
2,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
1,0.028693624,0.0168204,0,0.072228778,0.030672495,0.996361356,3
1,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
1,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
1,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
0,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
1,0.027648243,0.017773871,0,0.07208292,0.03258543,0.996324198,3
1,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
1,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
1,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.021721269,0.011847965,0,0.082935754,0.007898643,0.996216384,3
0,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,3
1,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,3
0,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,3
1,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,3
0,0.022633421,0.001968124,0.002952185,0.091517748,0.057075584,0.993902419,3
0,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,3
2,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,3
0,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,3
0,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,3
1,0.022609307,0,0.00294904,0.092403254,0.057014773,0.993826482,3
1,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,3
1,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,3
1,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,3
0,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,3
0,0.02561876,0.007882695,0.002956011,0.081782965,0.014780054,0.996175638,3
1,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.025582052,0.00196785,0.004919625,0.080681857,0.036405228,0.995732183,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
1,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
1,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.019896903,0.015917522,0,0.060685553,0.00198969,0.99782967,3
0,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,3
1,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,3
2,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,3
0,0.018621027,0.019601081,0,0.061743404,0.007840432,0.997695011,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.023710369,0.01975864,0,0.075082834,0.041493145,0.995835479,3
0,0.021519158,0.007825148,0,0.082164056,0.071404477,0.993793822,3
0,0.021519158,0.007825148,0,0.082164056,0.071404477,0.993793822,3
1,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
1,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
0,0.011695623,0.012670258,0,0.071148374,0.049706398,0.996077236,3
1,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,3
2,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,3
1,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,3
0,0.0266363,0.002959589,0.00098653,0.078922372,0.015784474,0.996394944,3
0,0.026622973,0.008874324,0.006902252,0.080854955,0.028595045,0.995896391,3
0,0.026622973,0.008874324,0.006902252,0.080854955,0.028595045,0.995896391,3
1,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
2,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
1,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
1,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.027657454,0.00790213,0.005926597,0.0730947,0.049388311,0.995668347,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
1,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.013730235,0.013730235,0,0.068651177,0.009807311,0.997403526,3
0,0.014729779,0.017675735,0,0.063829042,0.07659485,0.994751067,3
1,0.014729779,0.017675735,0,0.063829042,0.07659485,0.994751067,3
2,0.014729779,0.017675735,0,0.063829042,0.07659485,0.994751067,3
1,0.014729779,0.017675735,0,0.063829042,0.07659485,0.994751067,3
2,0.014729779,0.017675735,0,0.063829042,0.07659485,0.994751067,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
1,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
2,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
1,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.018677687,0.01769465,0,0.059965204,0.046202698,0.99679864,3
0,0.017648603,0.008824301,0,0.088243013,0.085301579,0.992243654,3
0,0.017648603,0.008824301,0,0.088243013,0.085301579,0.992243654,3
0,0.017648603,0.008824301,0,0.088243013,0.085301579,0.992243654,3
