bowling_performance,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,bowling_session,toss,venue_name,opposition_name
good,Sachith Pathirana,25,15,1,43,40,1015,Excellent,inning2,day,won,Harare Sports Club,West Indies
good,Asela Gunaratne,25,15,1,43,40,1015,Excellent,inning2,day,won,Harare Sports Club,West Indies
good,Nuwan Kulasekara,28,9,1,40,20,1014,Excellent,inning0,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Suranga Lakmal,28,9,1,40,20,1014,Excellent,inning0,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Dasun Shanaka,28,9,1,40,20,1014,Excellent,inning0,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Dhananjaya de Silva,28,9,1,40,20,1014,Excellent,inning0,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
best,Sachith Pathirana,28,9,1,40,20,1014,Excellent,inning0,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
best,Nuwan Kulasekara,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
best,Suranga Lakmal,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
best,Shehan Jayasuriya,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
best,Nuwan Pradeep,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
best,Sachith Pathirana,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
best,Asela Gunaratne,30,21,0,22,6,1011,Excellent,inning1,day,lost,"Queens Sports Club, Bulawayo",West Indies
good,Nuwan Kulasekara,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Suranga Lakmal,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Sachith Pathirana,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
poor,Dasun Shanaka,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Jeffrey Vandersay,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Asela Gunaratne,21,26,0,62,46,1016,Excellent,inning2,day,lost,"Queens Sports Club, Bulawayo",Zimbabwe
good,Nuwan Kulasekara,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Suranga Lakmal,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Dhananjaya de Silva,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
best,Jeffrey Vandersay,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
good,Lakshan Sandakan,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
good,Asela Gunaratne,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
poor,Kusal Mendis,22,55,0,64,18,1010,Excellent,inning1,day,lost,"St George's Park, Port Elizabeth",South Africa
poor,Nuwan Kulasekara,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
poor,Suranga Lakmal,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Dhananjaya de Silva,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Chaturanga de Silva,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Lakshan Sandakan,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
good,Sachith Pathirana,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
best,Asela Gunaratne,28,19,0,63,1,1011,Excellent,inning2,day,won,"Kingsmead, Durban",South Africa
good,Suranga Lakmal,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Lahiru Kumara,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
good,Lahiru Madushanka,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Lakshan Sandakan,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Sachith Pathirana,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
poor,Dhananjaya de Silva,19,5,0,81,12,1012,Excellent,inning1,day,lost,"The Wanderers Stadium, Johannesburg",South Africa
best,Nuwan Kulasekara,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
poor,Lahiru Kumara,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
best,Lahiru Madushanka,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
best,Dhananjaya de Silva,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
poor,Lakshan Sandakan,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
best,Sachith Pathirana,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
poor,Asela Gunaratne,23,24,0,60,0,1014,Excellent,inning2,day,lost,"Newlands, Cape Town",South Africa
best,Suranga Lakmal,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
poor,Lahiru Kumara,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
poor,Lahiru Madushanka,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Dhananjaya de Silva,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Sachith Pathirana,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Jeffrey Vandersay,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
poor,Asela Gunaratne,28,6,0,46,47,1013,Excellent,inning2,day,won,"SuperSport Park, Centurion",South Africa
best,Suranga Lakmal,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
poor,Lahiru Kumara,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
poor,Thisara Perera,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
best,Sachith Pathirana,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
best,Lakshan Sandakan,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
good,Asela Gunaratne,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
best,Danushka Gunathilaka,31,5,0,46,45,1010,Excellent,inning2,day,won,Rangiri Dambulla International Stadium,Bangladesh
good,Nuwan Kulasekara,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
good,Suranga Lakmal,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
good,Dilruwan Perera,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
best,Thisara Perera,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
poor,Asela Gunaratne,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
good,Seekkuge Prasanna,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
best,Milinda Siriwardana,29,10,3,73,32,1010,Good,inning1,day,lost,"Sinhalese Sports Club Ground, Colombo",Bangladesh
best,Lasith Malinga,18,15,0,63,13,1015,Excellent,inning2,day,won,"Kennington Oval, London",South Africa
best,Suranga Lakmal,18,15,0,63,13,1015,Excellent,inning2,day,won,"Kennington Oval, London",South Africa
best,Nuwan Pradeep,18,15,0,63,13,1015,Excellent,inning2,day,won,"Kennington Oval, London",South Africa
best,Asela Gunaratne,18,15,0,63,13,1015,Excellent,inning2,day,won,"Kennington Oval, London",South Africa
best,Seekkuge Prasanna,18,15,0,63,13,1015,Excellent,inning2,day,won,"Kennington Oval, London",South Africa
best,Lasith Malinga,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
best,Suranga Lakmal,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
best,Nuwan Pradeep,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
best,Thisara Perera,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
best,Danushka Gunathilaka,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
good,Asela Gunaratne,17,30,0,77,100,1010,Excellent,inning2,day,won,"Kennington Oval, London",India
best,Lasith Malinga,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
best,Suranga Lakmal,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
best,Nuwan Pradeep,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
best,Thisara Perera,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
good,Asela Gunaratne,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
good,Danushka Gunathilaka,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
good,Dhananjaya de Silva,15,31,0,78,43,1019,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",Pakistan
best,Lasith Malinga,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
best,Nuwan Pradeep,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
best,Akila Dananjaya,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
poor,Amila Aponso,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
best,Danushka Gunathilaka,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
poor,Lahiru Madushanka,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
best,Asela Gunaratne,28,21,0,79,47,1007,Excellent,inning1,day,won,Galle International Stadium,Zimbabwe
best,Lasith Malinga,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
good,Nuwan Pradeep,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
best,Dushmantha Chameera,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
good,Lakshan Sandakan,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
good,Asela Gunaratne,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
poor,Danushka Gunathilaka,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
good,PWH de Silva,29,21,0,75,47,1010,Excellent,inning2,day,won,Galle International Stadium,Zimbabwe
poor,Lasith Malinga,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
good,Nuwan Pradeep,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Dushmantha Chameera,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Lakshan Sandakan,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,PWH de Silva,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Asela Gunaratne,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Danushka Gunathilaka,31,34,0,62,4,1008,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Lasith Malinga,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
poor,Asitha Fernando,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Dushmantha Chameera,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Asela Gunaratne,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,PWH de Silva,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
poor,Lakshan Sandakan,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
poor,Danushka Gunathilaka,28,26,0,75,34,1010,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
good,Lasith Malinga,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
poor,Nuwan Kulasekara,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Asela Gunaratne,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
good,Akila Dananjaya,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,PWH de Silva,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
good,Dushmantha Chameera,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
good,Danushka Gunathilaka,28,28,0,75,5,1010,Excellent,inning1,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Zimbabwe
best,Lasith Malinga,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
best,Vishwa Fernando,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
best,Angelo Mathews,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
poor,Thisara Perera,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
poor,Lakshan Sandakan,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
best,PWH de Silva,24,6,2,93,44,1010,Excellent,inning1,night,lost,Rangiri Dambulla International Stadium,India
best,Lasith Malinga,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
best,Vishwa Fernando,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
good,Angelo Mathews,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
best,Dushmantha Chameera,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
good,Akila Dananjaya,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
good,Milinda Siriwardana,24,4,0,86,34,1008,Excellent,inning1,night,lost,Pallekele International Cricket Stadium,India
best,Lasith Malinga,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
good,Vishwa Fernando,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
best,Dushmantha Chameera,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
best,Angelo Mathews,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
good,Akila Dananjaya,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
best,Milinda Siriwardana,23,9,0,83,15,1007,Excellent,inning1,night,won,Pallekele International Cricket Stadium,India
poor,Lasith Malinga,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,Vishwa Fernando,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
good,Angelo Mathews,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Malinda Pushpakumara,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Akila Dananjaya,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
poor,PWH de Silva,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Milinda Siriwardana,29,9,0,82,62,1007,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",India
good,Lasith Malinga,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Vishwa Fernando,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Akila Dananjaya,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Angelo Mathews,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,Malinda Pushpakumara,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,Milinda Siriwardana,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
best,PWH de Silva,27,7,1,91,57,1010,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
good,Suranga Lakmal,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
best,Lahiru Gamage,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
best,Akila Dananjaya,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
poor,Thisara Perera,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
good,Jeffrey Vandersay,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
best,Milinda Siriwardana,34,14,0,49,0,1005,Excellent,inning2,day,won,Dubai International Cricket Stadium,Pakistan
good,Suranga Lakmal,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Lahiru Gamage,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Jeffrey Vandersay,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Thisara Perera,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Akila Dananjaya,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Milinda Siriwardana,34,16,0,43,0,1007,Excellent,inning2,day,lost,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Lahiru Gamage,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Dushmantha Chameera,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Akila Dananjaya,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Jeffrey Vandersay,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Milinda Siriwardana,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
best,Thisara Perera,30,12,0,71,0,1010,Excellent,inning1,night,won,"Sheikh Zayed Stadium, Abu Dhabi",Pakistan
good,Suranga Lakmal,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
best,Lahiru Gamage,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Akila Dananjaya,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Seekkuge Prasanna,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Thisara Perera,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
best,Milinda Siriwardana,30,10,0,55,0,1010,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Dushmantha Chameera,32,14,0,54,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
best,Vishwa Fernando,32,14,0,54,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Jeffrey Vandersay,32,14,0,54,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
poor,Thisara Perera,32,14,0,54,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
best,Seekkuge Prasanna,32,14,0,54,0,1009,Excellent,inning1,day,won,Sharjah Cricket Stadium,Pakistan
good,Suranga Lakmal,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,Angelo Mathews,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,Nuwan Pradeep,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
best,Thisara Perera,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,Akila Dananjaya,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,Sachith Pathirana,25,5,0,12,97,1017,Excellent,inning2,day,won,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India
good,Angelo Mathews,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,Suranga Lakmal,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,Thisara Perera,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,Nuwan Pradeep,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
best,Akila Dananjaya,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
best,Sachith Pathirana,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
poor,Asela Gunaratne,19,5,0,57,15,1019,Excellent,inning2,day,won,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",India
good,Suranga Lakmal,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
best,Akila Dananjaya,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,Angelo Mathews,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,Sachith Pathirana,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
good,Nuwan Pradeep,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
best,Thisara Perera,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,Asela Gunaratne,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
poor,Danushka Gunathilaka,25,11,0,65,0,1018,Excellent,inning1,day,lost,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India
best,Suranga Lakmal,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,Akila Dananjaya,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Thisara Perera,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,Dushmantha Chameera,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,PWH de Silva,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
good,Asela Gunaratne,27,4,0,40,0,1015,Excellent,inning2,day,won,"Shere Bangla National Stadium, Mirpur, Dhaka",Zimbabwe
best,Suranga Lakmal,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,Nuwan Pradeep,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
good,Akila Dananjaya,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,Thisara Perera,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
poor,Asela Gunaratne,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
best,PWH de Silva,28,8,0,38,0,1015,Excellent,inning2,day,lost,"Shere Bangla National Stadium, Mirpur, Dhaka",Bangladesh
