,bowling_performance,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,bowling_session,toss,venue_name,opposition_name
420,good,Lasith Malinga,0.026588213249286053,0.014771229582936697,0.0,0.07976463974785816,0.05908491833174679,0.9945961252510709,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
421,good,Nuwan Kulasekara,0.026588213249286053,0.014771229582936697,0.0,0.07976463974785816,0.05908491833174679,0.9945961252510709,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
422,good,Angelo Mathews,0.026588213249286053,0.014771229582936697,0.0,0.07976463974785816,0.05908491833174679,0.9945961252510709,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
423,best,Sajeewa Weerakoon,0.026588213249286053,0.014771229582936697,0.0,0.07976463974785816,0.05908491833174679,0.9945961252510709,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
424,good,Thisara Perera,0.026588213249286053,0.014771229582936697,0.0,0.07976463974785816,0.05908491833174679,0.9945961252510709,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
425,best,Lasith Malinga,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
426,best,Nuwan Kulasekara,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
427,good,Angelo Mathews,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
428,good,Tillakaratne Dilshan,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
429,best,Thisara Perera,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
430,good,Jeevan Mendis,0.027608874653837476,0.020706655990378107,0.0,0.0709942491098678,0.044371405693667376,0.9958915500134233,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
431,good,Nuwan Kulasekara,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
432,poor,Lasith Malinga,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
433,best,Angelo Mathews,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
434,best,Thisara Perera,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
435,best,Tillakaratne Dilshan,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
436,best,Rangana Herath,0.026634758170369862,0.02564828564554135,0.0,0.07694485693662405,0.004932362624142567,0.9963372500767985,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
437,good,Lasith Malinga,0.026679594417414503,0.026679594417414503,0.0,0.07806251699910169,0.01976266253141815,0.9960381915834747,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
438,best,Isuru Udana,0.026679594417414503,0.026679594417414503,0.0,0.07806251699910169,0.01976266253141815,0.9960381915834747,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
439,good,Thisara Perera,0.026679594417414503,0.026679594417414503,0.0,0.07806251699910169,0.01976266253141815,0.9960381915834747,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
440,good,Angelo Mathews,0.026679594417414503,0.026679594417414503,0.0,0.07806251699910169,0.01976266253141815,0.9960381915834747,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
441,good,Rangana Herath,0.026679594417414503,0.026679594417414503,0.0,0.07806251699910169,0.01976266253141815,0.9960381915834747,Excellent,inning2,day,lost,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",India
442,best,Lasith Malinga,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
443,best,Thisara Perera,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
444,best,Isuru Udana,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
445,best,Angelo Mathews,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
446,good,Rangana Herath,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
447,best,Tillakaratne Dilshan,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
448,best,Jeevan Mendis,0.026597861484370308,0.011821271770831249,0.0,0.08176379641491613,0.06698720670137708,0.9939719347307274,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
449,best,Lasith Malinga,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
450,poor,Thisara Perera,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
451,good,Angelo Mathews,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
452,best,Nuwan Pradeep,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
453,best,Rangana Herath,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
454,best,Jeevan Mendis,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
455,poor,Tillakaratne Dilshan,0.026589592767733858,0.011817596785659492,0.0,0.08173837776747815,0.034467990624840184,0.9956325291918122,Excellent,inning1,night,won,"R.Premadasa Stadium, Khettarama, Colombo",India
456,best,Lasith Malinga,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
457,best,Thisara Perera,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
458,best,Angelo Mathews,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
459,best,Nuwan Pradeep,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
460,best,Sachithra Senanayake,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
461,best,Jeevan Mendis,0.026746665110417647,0.01882172729992353,0.0009906172263117647,0.061418268031329416,0.006934320584182353,0.997551546895947,Excellent,inning2,day,lost,Pallekele International Cricket Stadium,India
462,good,Lasith Malinga,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
463,best,Nuwan Kulasekara,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
464,best,Angelo Mathews,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
465,best,Thisara Perera,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
466,good,Rangana Herath,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
467,best,Jeevan Mendis,0.02469963855386436,0.003951942168618297,0.003951942168618297,0.0810148144566751,0.03161553734894638,0.995889426491811,Good,inning2,day,lost,Pallekele International Cricket Stadium,New Zealand
468,best,Lasith Malinga,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
469,best,Nuwan Kulasekara,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
470,good,Angelo Mathews,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
471,best,Thisara Perera,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
472,best,Jeevan Mendis,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
473,best,Tillakaratne Dilshan,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
474,best,Rangana Herath,0.02366594622213437,0.0,0.021693784036956505,0.08973337942559281,0.05423446009239126,0.9939697413296434,Average,inning2,day,won,Pallekele International Cricket Stadium,New Zealand
475,best,Lasith Malinga,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
476,good,Nuwan Kulasekara,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
477,good,Angelo Mathews,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
478,good,Thisara Perera,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
479,good,Rangana Herath,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
480,good,Jeevan Mendis,0.02657121253475869,0.005904713896613042,0.003936475931075361,0.07774539963873839,0.03641240236244709,0.9959284105620664,Good,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",New Zealand
481,best,Nuwan Kulasekara,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
482,best,Lasith Malinga,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
483,best,Angelo Mathews,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
484,best,Ajantha Mendis,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
485,good,Tillakaratne Dilshan,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
486,best,Thisara Perera,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
487,poor,Jeevan Mendis,0.0319384023142181,0.01596920115710905,0.0,0.023953801735663575,0.0019961501446386313,0.9990731473916349,Excellent,inning2,day,lost,Melbourne Cricket Ground,Australia
488,good,Nuwan Kulasekara,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
489,good,Angelo Mathews,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
490,good,Thisara Perera,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
491,good,Lasith Malinga,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
492,best,Ajantha Mendis,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
493,good,Jeevan Mendis,0.018645380959497915,0.010794694239709319,0.001962671679947149,0.05888015039841447,0.004906679199867872,0.9980185492531252,Excellent,inning2,day,won,Adelaide Oval,Australia
494,good,Angelo Mathews,0.02773264262431083,0.02377083653512357,0.0,0.061407994382402555,0.01089496674526497,0.9973846829528932,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
495,good,Nuwan Kulasekara,0.02773264262431083,0.02377083653512357,0.0,0.061407994382402555,0.01089496674526497,0.9973846829528932,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
496,good,Lasith Malinga,0.02773264262431083,0.02377083653512357,0.0,0.061407994382402555,0.01089496674526497,0.9973846829528932,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
497,best,Thisara Perera,0.02773264262431083,0.02377083653512357,0.0,0.061407994382402555,0.01089496674526497,0.9973846829528932,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
498,good,Shaminda Eranga,0.02773264262431083,0.02377083653512357,0.0,0.061407994382402555,0.01089496674526497,0.9973846829528932,Excellent,inning2,day,lost,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia
499,best,Angelo Mathews,0.022490470141144133,0.007822772223006655,0.000977846527875832,0.08018341528581821,0.0889840340367007,0.9925142257939694,Excellent,inning2,day,lost,Sydney Cricket Ground,Australia
500,good,Nuwan Kulasekara,0.022490470141144133,0.007822772223006655,0.000977846527875832,0.08018341528581821,0.0889840340367007,0.9925142257939694,Excellent,inning2,day,lost,Sydney Cricket Ground,Australia
501,good,Lasith Malinga,0.022490470141144133,0.007822772223006655,0.000977846527875832,0.08018341528581821,0.0889840340367007,0.9925142257939694,Excellent,inning2,day,lost,Sydney Cricket Ground,Australia
502,best,Thisara Perera,0.022490470141144133,0.007822772223006655,0.000977846527875832,0.08018341528581821,0.0889840340367007,0.9925142257939694,Excellent,inning2,day,lost,Sydney Cricket Ground,Australia
503,good,Rangana Herath,0.022490470141144133,0.007822772223006655,0.000977846527875832,0.08018341528581821,0.0889840340367007,0.9925142257939694,Excellent,inning2,day,lost,Sydney Cricket Ground,Australia
504,good,Tillakaratne Dilshan,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
505,best,Nuwan Kulasekara,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
506,best,Angelo Mathews,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
507,best,Lasith Malinga,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
508,good,Rangana Herath,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
509,best,Thisara Perera,0.015607067568410281,0.014631625845384638,0.0,0.06145282855061548,0.062428270273641125,0.995925999209181,Excellent,inning2,day,won,"Bellerive Oval, Hobart",Australia
510,good,Lasith Malinga,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
511,best,Nuwan Kulasekara,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
512,best,Thisara Perera,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
513,good,Angelo Mathews,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
514,good,Sachithra Senanayake,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
515,good,Tillakaratne Dilshan,0.027625841597007532,0.0009866371998931262,0.0009866371998931262,0.07794433879155696,0.011839646398717514,0.9965035718920574,Excellent,inning2,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Bangladesh
516,best,Nuwan Kulasekara,0.024558217451130796,0.0029469860941356953,0.0009823286980452318,0.08742725412602563,0.07367465235339239,0.9931343137237294,Excellent,inning1,night,won,Pallekele International Cricket Stadium,Bangladesh
517,good,Lasith Malinga,0.024558217451130796,0.0029469860941356953,0.0009823286980452318,0.08742725412602563,0.07367465235339239,0.9931343137237294,Excellent,inning1,night,won,Pallekele International Cricket Stadium,Bangladesh
518,poor,Angelo Mathews,0.024558217451130796,0.0029469860941356953,0.0009823286980452318,0.08742725412602563,0.07367465235339239,0.9931343137237294,Excellent,inning1,night,won,Pallekele International Cricket Stadium,Bangladesh
519,good,Sachithra Senanayake,0.024558217451130796,0.0029469860941356953,0.0009823286980452318,0.08742725412602563,0.07367465235339239,0.9931343137237294,Excellent,inning1,night,won,Pallekele International Cricket Stadium,Bangladesh
520,poor,Thisara Perera,0.024558217451130796,0.0029469860941356953,0.0009823286980452318,0.08742725412602563,0.07367465235339239,0.9931343137237294,Excellent,inning1,night,won,Pallekele International Cricket Stadium,Bangladesh
521,good,Lasith Malinga,0.016714901656953718,0.012781983620023432,0.0,0.059977000063186875,0.0,0.9979779518710602,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
522,best,Shaminda Eranga,0.016714901656953718,0.012781983620023432,0.0,0.059977000063186875,0.0,0.9979779518710602,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
523,good,Rangana Herath,0.016714901656953718,0.012781983620023432,0.0,0.059977000063186875,0.0,0.9979779518710602,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
524,good,Tillakaratne Dilshan,0.016714901656953718,0.012781983620023432,0.0,0.059977000063186875,0.0,0.9979779518710602,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
525,good,Thisara Perera,0.016714901656953718,0.012781983620023432,0.0,0.059977000063186875,0.0,0.9979779518710602,Excellent,inning1,day,won,"Sophia Gardens, Cardiff",New Zealand
526,good,Nuwan Kulasekara,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
527,best,Lasith Malinga,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
528,poor,Shaminda Eranga,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
529,best,Angelo Mathews,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
530,good,Rangana Herath,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
531,best,Tillakaratne Dilshan,0.01571265052631149,0.0245510164473617,0.0,0.07561713065787404,0.0982040657894468,0.9918610644734127,Excellent,inning2,day,won,"Kennington Oval, London",England
532,best,Shaminda Eranga,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
533,good,Nuwan Kulasekara,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
534,best,Lasith Malinga,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
535,good,Rangana Herath,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
536,best,Angelo Mathews,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
537,good,Tillakaratne Dilshan,0.016734618111315724,0.017719007411981354,0.0,0.063985304543266,0.030516068320634554,0.997186361574284,Excellent,inning1,day,lost,"Kennington Oval, London",Australia
538,best,Nuwan Kulasekara,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
539,best,Lasith Malinga,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
540,good,Thisara Perera,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
541,good,Angelo Mathews,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
542,good,Rangana Herath,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
543,poor,Jeevan Mendis,0.01769968833581527,0.009833160186564037,0.0009833160186564038,0.08751512566041994,0.0747320174178867,0.9931491788429678,Excellent,inning1,day,lost,"Sophia Gardens, Cardiff",India
544,best,Lasith Malinga,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
545,best,Nuwan Kulasekara,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
546,best,Ajantha Mendis,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
547,best,Angelo Mathews,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
548,best,Rangana Herath,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
549,good,Jeevan Mendis,0.027563180868100706,0.014765989750768236,0.003937597266871529,0.07875194533743059,0.04823556651917624,0.995227709201779,Good,inning1,day,lost,"Sabina Park, Kingston, Jamaica",West Indies
550,good,Nuwan Kulasekara,0.028492756705045207,0.01965017703796221,0.0,0.06975812848476586,0.0373353363721282,0.9962639758246841,Excellent,inning1,day,lost,"Sabina Park, Kingston, Jamaica",India
551,good,Angelo Mathews,0.028492756705045207,0.01965017703796221,0.0,0.06975812848476586,0.0373353363721282,0.9962639758246841,Excellent,inning1,day,lost,"Sabina Park, Kingston, Jamaica",India
552,good,Sachithra Senanayake,0.028492756705045207,0.01965017703796221,0.0,0.06975812848476586,0.0373353363721282,0.9962639758246841,Excellent,inning1,day,lost,"Sabina Park, Kingston, Jamaica",India
553,good,Rangana Herath,0.028492756705045207,0.01965017703796221,0.0,0.06975812848476586,0.0373353363721282,0.9962639758246841,Excellent,inning1,day,lost,"Sabina Park, Kingston, Jamaica",India
554,good,Lasith Malinga,0.028492756705045207,0.01965017703796221,0.0,0.06975812848476586,0.0373353363721282,0.9962639758246841,Excellent,inning1,day,lost,"Sabina Park, Kingston, Jamaica",India
