runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season
3.083701099,2.903351706,1.21912529,5.604874939,-0.778459072,0.590973689,2.343767583,-0.40470585,-0.723480815,-0.434830946,-1.68459095,-0.993757842,1.834076371,0.347409335,1.177604406,-0.548731794,0.925755965,1.054591957,-0.003439122,-1.556420683
0.631724468,1.005083556,-0.091995614,0.821648652,-0.447332346,-0.972750242,-0.161176213,-0.40470585,-0.723480815,-0.434830946,-1.68459095,-0.993757842,1.834076371,0.347409335,1.177604406,-0.548731794,0.925755965,-0.144476444,-0.551873985,-1.556420683
0.382973216,0.186864525,0.563564838,-0.37415792,-0.116205619,-0.653642026,0.350006182,-0.40470585,-0.723480815,-0.434830946,-1.68459095,-0.993757842,1.834076371,0.347409335,1.177604406,-0.548731794,0.925755965,0.462105999,0.984887616,-1.556420683
0.134221964,-0.271338132,0.235784612,-0.37415792,0.214921107,-0.564279357,1.487826984,-0.40470585,-0.723480815,-0.434830946,-1.68459095,-0.993757842,1.834076371,0.347409335,1.177604406,-0.548731794,0.925755965,0.489910633,0.265803874,-1.556420683
1.591193585,2.216047721,0.891345064,-0.37415792,-1.440712525,0.781312718,-0.037416112,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,0.382821367,2.099531572,-1.556420683
1.911016624,1.201456123,2.202465969,2.017455224,-1.109585798,1.289482184,1.405623762,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,2.512594255,6.810579183,-1.556420683
-0.647567687,-0.533168222,-0.747556066,-0.37415792,-0.778459072,0.590973689,2.343767583,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,1.054591957,0.695918567,-1.556420683
-0.434352328,-0.434981938,-0.747556066,-0.37415792,-0.447332346,-0.972750242,-0.161176213,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-0.144476444,-0.901738072,-1.556420683
-0.292208755,0.05594948,-0.41977584,-0.37415792,-0.116205619,-0.564279357,1.487826984,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,0.489910633,-0.307923349,-1.556420683
-0.612031794,-0.696812028,-0.41977584,-0.37415792,0.214921107,-0.653642026,0.350006182,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,0.462105999,-0.92374125,-1.556420683
-0.327744648,-0.271338132,-0.747556066,-0.37415792,0.546047833,0.328878965,-0.227995013,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-0.559876133,-0.834915279,-1.556420683
-0.5764959,-0.434981938,-0.747556066,-0.37415792,0.87717456,0.446348222,1.247336121,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-0.977262793,0.627749377,-1.556420683
-0.540960007,-0.664083266,-0.41977584,-0.37415792,1.208301286,-1.044055758,-0.440179122,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-0.45890311,-0.676158056,-1.556420683
-0.612031794,-0.696812028,-0.747556066,0.821648652,1.539428012,-2.081939587,-0.350036023,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-0.640481096,-0.92374125,-1.556420683
-0.860783046,-0.893184595,-0.747556066,-0.37415792,1.870554739,-2.081939587,-1.937996863,-1.160179315,-0.234816827,-0.434830946,-1.283469773,-0.922160486,2.245268765,0.347409335,-0.849181605,-0.548731794,-1.080198279,-1.703574737,-2.390201116,-1.556420683
1.697801264,1.626930019,1.874685743,0.821648652,-1.440712525,0.781312718,-0.037416112,-0.026969118,-1.212144802,-0.434830946,-1.627287924,-0.957959164,1.217287779,0.347409335,1.177604406,-0.548731794,0.925755965,0.382821367,2.099531572,-1.556420683
2.97709342,2.379691527,3.841367099,-0.37415792,-1.109585798,1.289482184,1.405623762,-0.026969118,-1.212144802,-0.434830946,-1.627287924,-0.957959164,1.217287779,0.347409335,1.177604406,-0.548731794,0.925755965,2.512594255,6.810579183,-1.556420683
-0.292208755,-0.074965565,-0.41977584,-0.37415792,-0.778459072,0.590973689,2.343767583,-0.026969118,-1.212144802,-0.434830946,-1.627287924,-0.957959164,1.217287779,0.347409335,1.177604406,-0.548731794,0.925755965,1.054591957,0.695918567,-1.556420683
-0.469888221,-0.434981938,-0.091995614,-0.37415792,-1.440712525,0.781312718,-0.037416112,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.032798378,0.124884136,-1.556420683
-0.221136968,-0.140423087,0.235784612,-0.37415792,-1.109585798,1.289482184,1.405623762,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.833300461,0.613734211,-1.556420683
0.631724468,1.103269839,0.563564838,-0.37415792,-0.778459072,1.197473012,1.382423296,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.224459216,0.356400943,-1.556420683
1.058155187,1.1359986,0.235784612,-0.37415792,-0.447332346,0.651061126,1.784880366,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.489619384,0.240366935,-1.556420683
-0.256672862,-0.238609371,-0.747556066,-0.37415792,-0.116205619,-0.564279357,1.487826984,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.106911709,-1.319717131,-1.556420683
1.09369108,1.037812317,0.563564838,-0.37415792,0.214921107,1.348983025,3.558029733,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.105661713,1.06549967,-1.556420683
-0.78971126,-0.76226955,-0.747556066,-0.37415792,0.546047833,-0.972750242,-0.161176213,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.118140144,-1.342199228,-1.556420683
-0.825247153,-0.860455834,-0.747556066,-0.37415792,0.87717456,-1.098454578,-0.36254315,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-1.002109625,-1.908334225,-1.556420683
-0.363280541,-0.074965565,-0.747556066,-0.37415792,1.208301286,-0.315276182,0.89203755,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.191749501,-0.584530858,-1.556420683
-0.292208755,-0.565896983,-0.41977584,0.821648652,1.539428012,-0.464216995,0.653447887,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.404814811,-0.83820446,-1.556420683
-0.825247153,-0.925913356,-0.747556066,-0.37415792,1.870554739,-2.081939587,-1.937996863,0.539635981,-1.334310799,2.098847544,1.180560311,0.61718267,-0.427481798,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.915854419,-1.646267789,-1.556420683
1.058155187,1.430557451,0.891345064,0.821648652,-1.440712525,0.781312718,-0.037416112,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,-0.032798378,1.275654871,-1.556420683
1.662265371,0.710524705,2.858026421,0.821648652,-1.109585798,1.289482184,1.405623762,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.833300461,3.003532372,-1.556420683
0.9870834,1.299642407,0.563564838,-0.37415792,-0.778459072,1.197473012,1.382423296,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.224459216,1.4705208,-1.556420683
0.667260362,0.186864525,1.21912529,-0.37415792,-0.447332346,0.651061126,1.784880366,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.489619384,0.064576451,-1.556420683
0.631724468,0.383237092,-0.41977584,0.821648652,-0.116205619,1.348983025,3.558029733,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.105661713,2.05682643,-1.556420683
0.454045002,0.023220719,-0.41977584,2.017455224,0.214921107,-0.972750242,-0.161176213,0.539635981,-1.456476796,3.112318939,1.352469387,0.903572094,-0.633077995,-1.915309188,-0.849181605,-0.548731794,0.925755965,0.118140144,2.754855796,-1.556420683
0.489580896,0.546880899,1.21912529,-0.37415792,-1.440712525,0.781312718,-0.037416112,0.161899249,-1.212144802,2.605583242,1.810893589,0.831974738,-0.427481798,-1.915309188,1.177604406,1.822383926,0.925755965,-0.032798378,0.293057092,-1.556420683
-0.007921609,-0.434981938,0.563564838,0.821648652,-1.109585798,1.289482184,1.405623762,0.161899249,-1.212144802,2.605583242,1.810893589,0.831974738,-0.427481798,-1.915309188,1.177604406,1.822383926,0.925755965,0.833300461,1.02780059,-1.556420683
1.733337158,1.725116302,2.530246195,-0.37415792,-0.778459072,1.197473012,1.382423296,0.161899249,-1.212144802,2.605583242,1.810893589,0.831974738,-0.427481798,-1.915309188,1.177604406,1.822383926,0.925755965,0.224459216,1.105954795,-1.556420683
1.022619294,1.234184884,0.891345064,0.821648652,-0.447332346,0.651061126,1.784880366,0.161899249,-1.212144802,2.605583242,1.810893589,0.831974738,-0.427481798,-1.915309188,1.177604406,1.822383926,0.925755965,0.489619384,1.021927052,-1.556420683
-0.612031794,-0.50043946,-0.747556066,-0.37415792,-0.116205619,-2.081939587,-1.048694213,0.161899249,-1.212144802,2.605583242,1.810893589,0.831974738,-0.427481798,-1.915309188,1.177604406,1.822383926,0.925755965,0.008015409,-0.932018421,-1.556420683
-0.292208755,0.023220719,-0.41977584,-0.37415792,-1.440712525,0.781312718,-0.037416112,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,-0.032798378,0.293057092,-1.556420683
-0.860783046,-0.893184595,-0.747556066,-0.37415792,-1.109585798,1.289482184,1.405623762,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.833300461,1.02780059,-1.556420683
-0.256672862,0.285050809,-0.091995614,-0.37415792,-0.778459072,1.197473012,1.382423296,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.224459216,1.105954795,-1.556420683
-0.469888221,-0.336795654,-0.41977584,-0.37415792,-0.447332346,0.651061126,1.784880366,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.489619384,1.021927052,-1.556420683
-0.860783046,-0.893184595,-0.747556066,-0.37415792,-0.116205619,1.348983025,3.558029733,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.105661713,1.67657356,-1.556420683
0.240829643,0.514152137,-0.091995614,-0.37415792,0.214921107,-2.081939587,-1.048694213,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.008015409,-0.932018421,-1.556420683
1.09369108,1.92148887,0.563564838,0.821648652,0.546047833,-0.972750242,-0.161176213,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,0.118140144,-0.551873985,-1.556420683
-0.505424114,-0.50043946,-0.41977584,-0.37415792,0.87717456,-1.098454578,-0.36254315,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,-1.002109625,-0.514066471,-1.556420683
-0.150065182,-0.434981938,0.563564838,-0.37415792,1.208301286,-0.315276182,0.89203755,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,-0.191749501,-0.704522728,-1.556420683
-0.612031794,-0.598625744,-0.41977584,-0.37415792,1.539428012,-0.464216995,0.653447887,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,-0.404814811,-0.365655712,-1.556420683
-0.78971126,-0.794998311,-0.747556066,-0.37415792,1.870554739,-2.081939587,-1.937996863,0.161899249,-1.212144802,5.139261731,1.868196614,0.939370772,-0.838674192,-4.178027712,1.177604406,1.822383926,-1.080198279,-0.915854419,-1.764425307,-1.556420683
1.626729478,2.608792855,2.202465969,-0.37415792,-1.440712525,0.781312718,-0.037416112,-0.215837484,-1.089978805,0.071904752,1.409772412,-0.349381637,-0.427481798,0.347409335,1.177604406,1.822383926,-1.080198279,-0.032798378,-0.23118783,-1.556420683
-0.68310358,-0.664083266,-0.41977584,-0.37415792,-1.109585798,1.289482184,1.405623762,-0.215837484,-1.089978805,0.071904752,1.409772412,-0.349381637,-0.427481798,0.347409335,1.177604406,1.822383926,-1.080198279,0.833300461,1.260898735,-1.556420683
0.844939828,1.070541078,0.891345064,-0.37415792,-0.778459072,1.197473012,1.382423296,-0.215837484,-1.089978805,0.071904752,1.409772412,-0.349381637,-0.427481798,0.347409335,1.177604406,1.822383926,-1.080198279,0.224459216,1.282287451,-1.556420683
-0.68310358,-0.598625744,-0.747556066,-0.37415792,-0.447332346,0.651061126,1.784880366,-0.215837484,-1.089978805,0.071904752,1.409772412,-0.349381637,-0.427481798,0.347409335,1.177604406,1.822383926,-1.080198279,0.489619384,0.34817799,-1.556420683
