performance,batting_position,player_name,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue_name,opposition_name
poor,1,Tillakaratne Dilshan,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,2,Kusal Perera,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
good,3,Kumar Sangakkara,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
good,4,Mahela Jayawardene,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
good,5,Angelo Mathews,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,6,Lahiru Thirimanne,27,15,0,86,30,1009,Excellent,inning2,day,lost,"R.Premadasa Stadium, Khettarama, Colombo",England
good,1,Tillakaratne Dilshan,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,2,Kusal Perera,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
good,3,Kumar Sangakkara,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,4,Mahela Jayawardene,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,5,Angelo Mathews,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,6,Lahiru Thirimanne,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,7,Jeevan Mendis,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
good,8,Thisara Perera,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,9,Sachithra Senanayake,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,10,Dhammika Prasad,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,11,Ajantha Mendis,24,1,0,89,53,1010,Excellent,inning1,day,lost,Pallekele International Cricket Stadium,England
poor,1,Mahela Jayawardene,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
good,2,Tillakaratne Dilshan,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
best,3,Kumar Sangakkara,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
good,4,Seekkuge Prasanna,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
poor,5,Angelo Mathews,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
good,6,Dinesh Chandimal,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
good,7,Thisara Perera,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
poor,8,Jeevan Mendis,28,7,0,66,45,1012,Excellent,inning1,day,won,Pallekele International Cricket Stadium,England
good,1,Mahela Jayawardene,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
best,2,Tillakaratne Dilshan,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,3,Kumar Sangakkara,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,4,Angelo Mathews,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
good,5,Dinesh Chandimal,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
best,6,Thisara Perera,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,7,Seekkuge Prasanna,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,8,Jeevan Mendis,27,7,0,79,36,1009,Excellent,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",England
poor,1,Dimuth Karunaratne,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,2,Tillakaratne Dilshan,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,3,Kumar Sangakkara,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
best,4,Mahela Jayawardene,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,5,Angelo Mathews,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,6,Lahiru Thirimanne,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,7,Jeevan Mendis,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,8,Thisara Perera,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,9,Nuwan Kulasekara,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,10,Sachithra Senanayake,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,11,Shaminda Eranga,25,6,0,37,34,1010,Excellent,inning1,day,won,"Hagley Oval, Christchurch",New Zealand
poor,1,Dimuth Karunaratne,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
best,2,Tillakaratne Dilshan,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
good,3,Kumar Sangakkara,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
good,4,Mahela Jayawardene,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
good,5,Angelo Mathews,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
poor,6,Lahiru Thirimanne,23,6,1,74,55,1009,Excellent,inning2,night,lost,"Seddon Park, Hamilton",New Zealand
poor,1,Dimuth Karunaratne,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
good,2,Tillakaratne Dilshan,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
good,3,Kumar Sangakkara,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
best,4,Mahela Jayawardene,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,5,Angelo Mathews,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,6,Lahiru Thirimanne,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,7,Thisara Perera,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,8,Jeevan Mendis,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,9,Nuwan Kulasekara,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,10,Sachithra Senanayake,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
poor,11,Rangana Herath,21,10,0,40,9,1014,Excellent,inning1,day,won,"Saxton Oval, Nelson",New Zealand
good,1,Lahiru Thirimanne,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
best,2,Tillakaratne Dilshan,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,3,Kumar Sangakkara,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
good,4,Mahela Jayawardene,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,5,Nuwan Kulasekara,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,6,Jeevan Mendis,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,7,Dinesh Chandimal,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,8,Thisara Perera,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,9,Dimuth Karunaratne,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,10,Sachithra Senanayake,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,11,Suranga Lakmal,17,18,0,74,88,1018,Excellent,inning2,day,won,"University Oval, Dunedin",New Zealand
poor,1,Lahiru Thirimanne,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,2,Tillakaratne Dilshan,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
best,3,Kumar Sangakkara,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,4,Mahela Jayawardene,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,5,Dimuth Karunaratne,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,6,Dinesh Chandimal,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,7,Jeevan Mendis,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,8,Thisara Perera,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,9,Dhammika Prasad,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,10,Rangana Herath,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,11,Suranga Lakmal,18,27,0,82,2,1018,Excellent,inning2,day,lost,"University Oval, Dunedin",New Zealand
poor,1,Lahiru Thirimanne,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
good,2,Tillakaratne Dilshan,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
best,3,Kumar Sangakkara,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
poor,4,Mahela Jayawardene,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
poor,5,Seekkuge Prasanna,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
poor,6,Dinesh Chandimal,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
good,7,Thisara Perera,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
poor,8,Nuwan Kulasekara,20,25,0,85,4,1013,Excellent,inning1,day,won,"Westpac Stadium, Wellington",New Zealand
good,1,Lahiru Thirimanne,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,2,Tillakaratne Dilshan,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
good,3,Kumar Sangakkara,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,4,Mahela Jayawardene,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,5,Dimuth Karunaratne,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
good,6,Angelo Mathews,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,7,Jeevan Mendis,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,8,Nuwan Kulasekara,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,9,Rangana Herath,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,10,Lasith Malinga,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,11,Suranga Lakmal,13,19,0,60,82,1028,Excellent,inning2,day,won,"Hagley Oval, Christchurch",New Zealand
poor,1,Lahiru Thirimanne,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
poor,2,Tillakaratne Dilshan,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
poor,3,Kumar Sangakkara,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
poor,4,Dimuth Karunaratne,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
best,5,Mahela Jayawardene,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
poor,6,Angelo Mathews,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
poor,7,Jeevan Mendis,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
best,8,Thisara Perera,15,16,0,82,44,1024,Excellent,inning2,day,won,"University Oval, Dunedin",Afghanistan
good,1,Lahiru Thirimanne,23,14,0,57,68,1008,Excellent,inning1,day,won,Melbourne Cricket Ground,Bangladesh
best,2,Tillakaratne Dilshan,23,14,0,57,68,1008,Excellent,inning1,day,won,Melbourne Cricket Ground,Bangladesh
best,3,Kumar Sangakkara,23,14,0,57,68,1008,Excellent,inning1,day,won,Melbourne Cricket Ground,Bangladesh
best,1,Lahiru Thirimanne,19,19,0,55,12,1014,Excellent,inning2,day,lost,"Westpac Stadium, Wellington",England
good,2,Tillakaratne Dilshan,19,19,0,55,12,1014,Excellent,inning2,day,lost,"Westpac Stadium, Wellington",England
best,3,Kumar Sangakkara,19,19,0,55,12,1014,Excellent,inning2,day,lost,"Westpac Stadium, Wellington",England
poor,1,Lahiru Thirimanne,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
good,2,Tillakaratne Dilshan,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
best,3,Kumar Sangakkara,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,4,Mahela Jayawardene,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
good,5,Angelo Mathews,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
best,6,Dinesh Chandimal,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,7,Thisara Perera,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,8,Upul Tharanga,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,9,Seekkuge Prasanna,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,10,Sachithra Senanayake,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,11,Lasith Malinga,23,7,0,88,7,1010,Excellent,inning2,night,lost,Sydney Cricket Ground,Australia
poor,1,Lahiru Thirimanne,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
best,2,Tillakaratne Dilshan,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
best,3,Kumar Sangakkara,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,4,Mahela Jayawardene,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
best,5,Angelo Mathews,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
good,6,Kusal Perera,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,7,Thisara Perera,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,8,Seekkuge Prasanna,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,9,Nuwan Kulasekara,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,10,Lasith Malinga,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,11,Dushmantha Chameera,19,14,0,67,23,1019,Excellent,inning1,day,won,"Bellerive Oval, Hobart",Scotland
poor,1,Kusal Perera,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,2,Tillakaratne Dilshan,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,3,Kumar Sangakkara,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
good,4,Lahiru Thirimanne,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,5,Mahela Jayawardene,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,6,Angelo Mathews,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,7,Thisara Perera,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,8,Nuwan Kulasekara,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,9,Tharindu Kaushal,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,10,Dushmantha Chameera,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,11,Lasith Malinga,25,20,0,61,25,1016,Excellent,inning1,day,won,Sydney Cricket Ground,South Africa
poor,1,Kusal Perera,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,2,Tillakaratne Dilshan,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,3,Lahiru Thirimanne,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,4,Upul Tharanga,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
good,5,Angelo Mathews,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
good,6,Dinesh Chandimal,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,7,Thisara Perera,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,8,Milinda Siriwardana,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,9,Seekkuge Prasanna,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
poor,10,Lasith Malinga,30,6,0,68,27,1010,Excellent,inning1,day,lost,Rangiri Dambulla International Stadium,Pakistan
best,1,Kusal Perera,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
good,2,Tillakaratne Dilshan,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,3,Upul Tharanga,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,4,Angelo Mathews,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,5,Lahiru Thirimanne,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
good,6,Dinesh Chandimal,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,7,Milinda Siriwardana,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
good,8,Sachith Pathirana,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,9,Thisara Perera,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,10,Lasith Malinga,24,15,0,81,34,1006,Excellent,inning2,night,lost,Pallekele International Cricket Stadium,Pakistan
poor,1,Kusal Perera,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,2,Tillakaratne Dilshan,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,3,Lahiru Thirimanne,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,4,Upul Tharanga,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,5,Angelo Mathews,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,6,Dinesh Chandimal,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,7,Thisara Perera,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,8,Milinda Siriwardana,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,9,Sachith Pathirana,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,10,Lasith Malinga,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,11,Nuwan Pradeep,26,20,1,87,87,1010,Excellent,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,1,Kusal Perera,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,2,Tillakaratne Dilshan,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,3,Lahiru Thirimanne,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,4,Angelo Mathews,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,5,Dinesh Chandimal,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,6,Ashan Priyanjan,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
good,7,Milinda Siriwardana,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,8,Sachith Pathirana,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,9,Lasith Malinga,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,10,Suranga Lakmal,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
poor,11,Nuwan Pradeep,27,14,8,88,20,1008,Average,inning1,day,won,"R.Premadasa Stadium, Khettarama, Colombo",Pakistan
best,1,Kusal Perera,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
good,2,Tillakaratne Dilshan,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
good,3,Lahiru Thirimanne,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
good,4,Dinesh Chandimal,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
best,5,Angelo Mathews,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
best,6,Milinda Siriwardana,28,25,0,75,8,1012,Excellent,inning1,day,won,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Pakistan
poor,1,Kusal Perera,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
best,2,Tillakaratne Dilshan,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,3,Lahiru Thirimanne,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,4,Angelo Mathews,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,5,Danushka Gunathilaka,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,6,Milinda Siriwardana,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,7,Shehan Jayasuriya,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,8,Sachithra Senanayake,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,9,Ajantha Mendis,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,10,Lasith Malinga,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,11,Suranga Lakmal,27,10,0,86,34,1012,Excellent,inning2,night,won,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
best,1,Kusal Perera,27,2,4,87,26,1011,Good,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,2,Tillakaratne Dilshan,27,2,4,87,26,1011,Good,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
good,3,Lahiru Thirimanne,27,2,4,87,26,1011,Good,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
poor,4,Dinesh Chandimal,27,2,4,87,26,1011,Good,inning2,night,lost,"R.Premadasa Stadium, Khettarama, Colombo",West Indies
good,1,Kusal Perera,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,2,Tillakaratne Dilshan,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,3,Lahiru Thirimanne,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,4,Dinesh Chandimal,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,5,Angelo Mathews,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,6,Milinda Siriwardana,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
poor,7,Shehan Jayasuriya,24,3,11,94,70,1010,Good,inning2,night,won,Pallekele International Cricket Stadium,West Indies
