batting_consistency,batting_form,batting_temp,batting_wind,batting_rain,batting_humidity,batting_cloud,batting_pressure,batting_viscosity,batting_inning,batting_session,toss,venue,opposition,season,player_name,runs_scored,balls_faced,fours_scored,sixes_scored,batting_position,is_out,batting_contribution,strike_rate,total_score,total_wickets,total_balls,target,extras,match_number,result,bowling_consistency,bowling_form,bowling_temp,bowling_wind,bowling_rain,bowling_humidity,bowling_cloud,bowling_pressure,bowling_viscosity,bowling_session,bowling_venue,bowling_opposition,runs_conceded,deliveries,wickets_taken,bowling_contribution
0.0,0.0,25,20,0,61,25,1016,4,1,1,1,0.2566,0.2238,11,Tharindu Kaushal,0,1,0,0,0.0,2,0.0,0.0,133,10,224,0,15,3640,0,0.0,0.0,22.0,18.0,0.0,71.0,73.0,1017.0,4.0,2.0,12.1762,12.8452,25.0,36.0,0.0,0.18796992481203006
17.6814,17.6814,25,20,0,61,25,1016,4,1,1,1,7.2146,7.149,11,Dushmantha Chameera,2,5,0,0,40.0,1,0.015037593984962405,40.0,133,10,224,0,15,3640,0,79.9514,79.9514,22.0,18.0,0.0,71.0,73.0,1017.0,4.0,2.0,7.119,7.5212,29.0,12.0,0.0,0.21804511278195488
35.5758,4.49621,25,20,0,61,25,1016,4,1,1,1,5.6652,11.1306,11,Lasith Malinga,3,6,0,0,50.0,2,0.022556390977443608,50.0,133,10,224,0,15,3640,0,594.115,49.0152,22.0,18.0,0.0,71.0,73.0,1017.0,4.0,2.0,25.0992,68.7139,43.0,36.0,1.0,0.3233082706766917
50.1772,22.8585,30,6,0,68,27,1010,4,1,1,0,26.5061,33.0398,12,Kusal Perera,26,35,4,0,74.29,2,0.10196078431372549,74.29,255,8,300,0,18,3664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,35.0819,30,6,0,68,27,1010,4,1,1,0,39.453,33.4671,12,Tillakaratne Dilshan,38,65,2,0,58.46,2,0.14901960784313725,58.46,255,8,300,0,18,3664,0,264.519,28.064,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,26.4389,50.4942,45.0,50.0,1.0,0.17647058823529413
53.017,19.4613,30,6,0,68,27,1010,4,1,1,0,24.6081,32.3246,12,Lahiru Thirimanne,23,23,2,1,100.0,2,0.09019607843137255,100.0,255,8,300,0,18,3664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,21.0727,30,6,0,68,27,1010,4,1,1,0,26.0712,28.0572,12,Upul Tharanga,20,27,2,0,74.07,2,0.0784313725490196,74.07,255,8,300,0,18,3664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,34.7628,30,6,0,68,27,1010,4,1,1,0,28.2105,38.4666,12,Angelo Mathews,38,54,5,0,70.37,2,0.14901960784313725,70.37,255,8,300,0,18,3664,0,354.802,33.8097,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,35.1855,73.4666,22.0,30.0,1.0,0.08627450980392157
58.7808,19.6565,30,6,0,68,27,1010,4,1,1,0,35.7043,27.4652,12,Dinesh Chandimal,65,68,5,1,95.59,1,0.2549019607843137,95.59,255,8,300,0,18,3664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.6003,29.4999,30,6,0,68,27,1010,4,1,1,0,26.9486,24.3489,12,Thisara Perera,1,3,0,0,33.33,2,0.00392156862745098,33.33,255,8,300,0,18,3664,0,441.988,12.2579,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,29.0246,80.4983,32.0,48.0,1.0,0.12549019607843137
29.9675,29.9675,30,6,0,68,27,1010,4,1,1,0,27.0023,22.0457,12,Milinda Siriwardana,22,21,2,1,104.76,2,0.08627450980392157,104.76,255,8,300,0,18,3664,0,63.9646,63.9646,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,4.4761,31.699,10.0,12.0,0.0,0.0392156862745098
24.9177,3.19997,30,6,0,68,27,1010,4,1,1,0,4.48683,16.5566,12,Seekkuge Prasanna,0,1,0,0,0.0,2,0.0,0.0,255,8,300,0,18,3664,0,160.701,12.1761,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,27.8685,59.0551,72.0,54.0,0.0,0.2823529411764706
35.5758,8.50222,30,6,0,68,27,1010,4,1,1,0,20.3233,17.3991,12,Lasith Malinga,4,4,0,0,100.0,1,0.01568627450980392,100.0,255,8,300,0,18,3664,0,594.115,39.2981,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,43.6984,92.8711,56.0,48.0,0.0,0.2196078431372549
23.6093,14.0414,30,6,0,68,27,1010,4,1,1,0,11.2582,15.9986,12,Suranga Lakmal,0,0,0,0,0.0,0,0.0,0.0,255,8,300,0,18,3664,0,288.64,12.9424,28.0,3.0,10.0,82.0,65.0,1010.0,2.0,1.0,18.6388,52.63,21.0,30.0,1.0,0.08235294117647059
50.1772,22.8585,24,15,0,81,34,1006,4,2,2,0,36.2459,33.0398,12,Kusal Perera,68,25,13,2,272.0,2,0.2361111111111111,272.0,288,8,289,288,9,3669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,35.0819,24,15,0,81,34,1006,4,2,2,0,54.7206,33.4671,12,Tillakaratne Dilshan,47,63,3,0,74.6,2,0.16319444444444445,74.6,288,8,289,288,9,3669,1,264.519,28.064,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,30.7008,50.4942,31.0,36.0,1.0,0.1076388888888889
62.9666,21.0727,24,15,0,81,34,1006,4,2,2,0,32.0613,28.0572,12,Upul Tharanga,28,36,3,0,77.78,2,0.09722222222222222,77.78,288,8,289,288,9,3669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,34.7628,24,15,0,81,34,1006,4,2,2,0,24.8153,38.4666,12,Angelo Mathews,8,11,0,0,72.73,2,0.027777777777777776,72.73,288,8,289,288,9,3669,1,354.802,33.8097,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,45.6636,73.4666,36.0,60.0,1.0,0.125
53.017,19.4613,24,15,0,81,34,1006,4,2,2,0,36.338,32.3246,12,Lahiru Thirimanne,4,8,0,0,50.0,2,0.013888888888888888,50.0,288,8,289,288,9,3669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,19.6565,24,15,0,81,34,1006,4,2,2,0,24.4179,27.4652,12,Dinesh Chandimal,48,63,3,0,76.19,1,0.16666666666666666,76.19,288,8,289,288,9,3669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9675,29.9675,24,15,0,81,34,1006,4,2,2,0,33.1077,22.0457,12,Milinda Siriwardana,26,28,3,0,92.86,2,0.09027777777777778,92.86,288,8,289,288,9,3669,1,63.9646,63.9646,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,34.2542,31.699,22.0,30.0,1.0,0.0763888888888889
26.8548,26.8548,24,15,0,81,34,1006,4,2,2,0,30.7034,24.5838,12,Sachith Pathirana,33,28,4,1,117.86,2,0.11458333333333333,117.86,288,8,289,288,9,3669,1,70.8099,70.8099,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,24.1283,31.1445,70.0,54.0,2.0,0.24305555555555555
55.6003,29.4999,24,15,0,81,34,1006,4,2,2,0,32.0968,24.3489,12,Thisara Perera,15,22,0,0,68.18,2,0.052083333333333336,68.18,288,8,289,288,9,3669,1,441.988,12.2579,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,39.2752,80.4983,15.0,12.0,0.0,0.052083333333333336
35.5758,8.50222,24,15,0,81,34,1006,4,2,2,0,21.6035,17.3991,12,Lasith Malinga,2,5,0,0,40.0,1,0.006944444444444444,40.0,288,8,289,288,9,3669,1,594.115,39.2981,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,49.9731,92.8711,64.0,60.0,2.0,0.2222222222222222
12.3153,12.3153,24,15,0,81,34,1006,4,2,2,0,0.2566,8.88497,12,Nuwan Pradeep,0,0,0,0,0.0,0,0.0,0.0,288,8,289,288,9,3669,1,158.92,158.92,25.0,21.0,1.0,76.0,27.0,1005.0,4.0,1.0,20.0571,32.8564,42.0,48.0,1.0,0.14583333333333334
50.1772,22.8585,26,20,1,87,87,1010,4,2,2,0,35.2199,33.0398,12,Kusal Perera,20,18,3,0,111.11,2,0.11049723756906077,111.11,181,10,247,317,11,3670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,35.0819,26,20,1,87,87,1010,4,2,2,0,41.6468,33.4671,12,Tillakaratne Dilshan,14,21,1,0,66.67,2,0.07734806629834254,66.67,181,10,247,317,11,3670,0,264.519,28.064,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,46.1399,50.4942,20.0,18.0,0.0,0.11049723756906077
53.017,19.4613,26,20,1,87,87,1010,4,2,2,0,38.4293,32.3246,12,Lahiru Thirimanne,56,67,4,0,83.58,2,0.30939226519337015,83.58,181,10,247,317,11,3670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.9666,21.0727,26,20,1,87,87,1010,4,2,2,0,30.7026,28.0572,12,Upul Tharanga,16,21,2,0,76.19,2,0.08839779005524862,76.19,181,10,247,317,11,3670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,34.7628,26,20,1,87,87,1010,4,2,2,0,44.097,38.4666,12,Angelo Mathews,4,13,0,0,30.77,2,0.022099447513812154,30.77,181,10,247,317,11,3670,0,354.802,33.8097,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,61.955,73.4666,52.0,48.0,0.0,0.287292817679558
58.7808,19.6565,26,20,1,87,87,1010,4,2,2,0,39.512,27.4652,12,Dinesh Chandimal,18,30,0,0,60.0,2,0.09944751381215469,60.0,181,10,247,317,11,3670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.6003,29.4999,26,20,1,87,87,1010,4,2,2,0,28.2778,24.3489,12,Thisara Perera,12,33,0,0,36.36,2,0.06629834254143646,36.36,181,10,247,317,11,3670,0,441.988,12.2579,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,46.4186,80.4983,63.0,60.0,0.0,0.34806629834254144
29.9675,29.9675,26,20,1,87,87,1010,4,2,2,0,26.0396,22.0457,12,Milinda Siriwardana,2,3,0,0,66.67,2,0.011049723756906077,66.67,181,10,247,317,11,3670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.8548,26.8548,26,20,1,87,87,1010,4,2,2,0,20.9267,24.5838,12,Sachith Pathirana,19,31,0,1,61.29,2,0.10497237569060773,61.29,181,10,247,317,11,3670,0,70.8099,70.8099,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,46.7076,31.1445,49.0,60.0,1.0,0.27071823204419887
35.5758,8.50222,26,20,1,87,87,1010,4,2,2,0,16.9584,17.3991,12,Lasith Malinga,6,8,0,0,75.0,2,0.03314917127071823,75.0,181,10,247,317,11,3670,0,594.115,39.2981,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,60.7292,92.8711,80.0,60.0,1.0,0.4419889502762431
12.3153,12.3153,26,20,1,87,87,1010,4,2,2,0,7.18013,8.88497,12,Nuwan Pradeep,3,3,0,0,100.0,1,0.016574585635359115,100.0,181,10,247,317,11,3670,0,158.92,158.92,27.0,20.0,4.0,85.0,92.0,1008.0,3.0,1.0,24.9134,32.8564,47.0,54.0,0.0,0.2596685082872928
50.1772,22.8585,27,14,8,88,20,1008,2,1,1,1,35.2199,33.0398,12,Kusal Perera,0,2,0,0,0.0,2,0.0,0.0,256,9,300,0,15,3671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,35.0819,27,14,8,88,20,1008,2,1,1,1,41.6468,33.4671,12,Tillakaratne Dilshan,50,59,3,0,84.75,2,0.1953125,84.75,256,9,300,0,15,3671,0,264.519,28.064,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,46.1399,50.4942,30.0,18.0,0.0,0.1171875
53.017,19.4613,27,14,8,88,20,1008,2,1,1,1,38.4293,32.3246,12,Lahiru Thirimanne,90,126,5,0,71.43,2,0.3515625,71.43,256,9,300,0,15,3671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,34.7628,27,14,8,88,20,1008,2,1,1,1,44.097,38.4666,12,Angelo Mathews,12,23,0,0,52.17,2,0.046875,52.17,256,9,300,0,15,3671,0,354.802,33.8097,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,61.955,73.4666,9.0,16.0,0.0,0.03515625
58.7808,19.6565,27,14,8,88,20,1008,2,1,1,1,39.512,27.4652,12,Dinesh Chandimal,20,21,1,0,95.24,2,0.078125,95.24,256,9,300,0,15,3671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.4905,28.1904,27,14,8,88,20,1008,2,1,1,1,15.5775,27.6902,12,Ashan Priyanjan,18,28,0,0,64.29,2,0.0703125,64.29,256,9,300,0,15,3671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9675,29.9675,27,14,8,88,20,1008,2,1,1,1,26.0396,22.0457,12,Milinda Siriwardana,19,11,2,1,172.73,2,0.07421875,172.73,256,9,300,0,15,3671,0,63.9646,63.9646,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,27.1061,31.699,28.0,35.0,1.0,0.109375
26.8548,26.8548,27,14,8,88,20,1008,2,1,1,1,20.9267,24.5838,12,Sachith Pathirana,14,13,1,0,107.69,2,0.0546875,107.69,256,9,300,0,15,3671,0,70.8099,70.8099,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,46.7076,31.1445,81.0,60.0,0.0,0.31640625
35.5758,8.50222,27,14,8,88,20,1008,2,1,1,1,16.9584,17.3991,12,Lasith Malinga,17,13,2,1,130.77,2,0.06640625,130.77,256,9,300,0,15,3671,0,594.115,39.2981,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,60.7292,92.8711,46.0,54.0,1.0,0.1796875
23.6093,14.0414,27,14,8,88,20,1008,2,1,1,1,5.80232,15.9986,12,Suranga Lakmal,1,3,0,0,33.33,1,0.00390625,33.33,256,9,300,0,15,3671,0,288.64,12.9424,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,19.2161,52.63,50.0,48.0,1.0,0.1953125
12.3153,12.3153,27,14,8,88,20,1008,2,1,1,1,7.18013,8.88497,12,Nuwan Pradeep,0,2,0,0,0.0,1,0.0,0.0,256,9,300,0,15,3671,0,158.92,158.92,26.0,12.0,9.0,91.0,36.0,1010.0,2.0,2.0,24.9134,32.8564,9.0,14.0,0.0,0.03515625
50.1772,22.8585,28,25,0,75,8,1012,4,1,1,1,41.657,33.0398,12,Kusal Perera,116,109,9,4,106.42,2,0.31521739130434784,106.42,368,4,300,0,9,3672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,35.0819,28,25,0,75,8,1012,4,1,1,1,44.7208,33.4671,12,Tillakaratne Dilshan,62,70,6,0,88.57,2,0.16847826086956522,88.57,368,4,300,0,9,3672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.017,19.4613,28,25,0,75,8,1012,4,1,1,1,24.789,32.3246,12,Lahiru Thirimanne,30,30,2,0,100.0,2,0.08152173913043478,100.0,368,4,300,0,9,3672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,19.6565,28,25,0,75,8,1012,4,1,1,1,21.3394,27.4652,12,Dinesh Chandimal,29,25,3,1,116.0,2,0.07880434782608696,116.0,368,4,300,0,9,3672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,34.7628,28,25,0,75,8,1012,4,1,1,1,42.5605,38.4666,12,Angelo Mathews,70,40,8,2,175.0,1,0.19021739130434784,175.0,368,4,300,0,9,3672,1,354.802,33.8097,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,34.152,73.4666,9.0,18.0,1.0,0.024456521739130436
29.9675,29.9675,28,25,0,75,8,1012,4,1,1,1,54.3802,22.0457,12,Milinda Siriwardana,52,26,4,3,200.0,1,0.14130434782608695,200.0,368,4,300,0,9,3672,1,63.9646,63.9646,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,6.1958,31.699,19.0,14.0,1.0,0.051630434782608696
23.6093,14.0414,28,25,0,75,8,1012,4,1,1,1,23.6093,15.9986,12,Suranga Lakmal,0,0,0,0,0.0,0,0.0,0.0,368,4,300,0,9,3672,1,288.64,12.9424,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,13.5672,52.63,35.0,36.0,0.0,0.09510869565217392
55.6003,29.4999,28,25,0,75,8,1012,4,1,1,1,33.593,24.3489,12,Thisara Perera,0,0,0,0,0.0,0,0.0,0.0,368,4,300,0,9,3672,1,441.988,12.2579,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,26.1782,80.4983,38.0,48.0,2.0,0.10326086956521739
28.3833,21.3372,28,25,0,75,8,1012,4,1,1,1,39.2855,23.2074,12,Sachithra Senanayake,0,0,0,0,0.0,0,0.0,0.0,368,4,300,0,9,3672,1,186.993,34.8447,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,19.4233,61.9962,39.0,48.0,3.0,0.10597826086956522
0.0,0.4476,28,25,0,75,8,1012,4,1,1,1,0.0,4.73523,12,Lahiru Gamage,0,0,0,0,0.0,0,0.0,0.0,368,4,300,0,9,3672,1,41.7387,59.9741,27.0,19.0,0.0,78.0,12.0,1012.0,4.0,2.0,22.9365,24.3074,62.0,60.0,1.0,0.16847826086956522
50.1772,15.9831,27,10,0,86,34,1012,4,2,2,1,35.2199,32.7897,13,Kusal Perera,14,16,2,0,87.5,2,0.08536585365853659,87.5,164,9,149,163,13,3701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,43.1817,27,10,0,86,34,1012,4,2,2,1,41.6468,30.6374,13,Tillakaratne Dilshan,59,32,6,3,184.38,2,0.3597560975609756,184.38,164,9,149,163,13,3701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.017,36.1006,27,10,0,86,34,1012,4,2,2,1,38.4293,33.018,13,Lahiru Thirimanne,17,20,2,0,85.0,2,0.10365853658536585,85.0,164,9,149,163,13,3701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,39.7703,27,10,0,86,34,1012,4,2,2,1,44.097,44.1292,13,Angelo Mathews,13,17,1,0,76.47,2,0.07926829268292683,76.47,164,9,149,163,13,3701,1,354.802,50.0839,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,61.955,24.5498,35.0,18.0,1.0,0.21341463414634146
36.6786,36.6786,27,10,0,86,34,1012,4,2,2,1,10.8113,15.4382,13,Danushka Gunathilaka,12,18,1,0,66.67,2,0.07317073170731707,66.67,164,9,149,163,13,3701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9675,33.4692,27,10,0,86,34,1012,4,2,2,1,26.0396,22.107,13,Milinda Siriwardana,7,8,0,0,87.5,2,0.042682926829268296,87.5,164,9,149,163,13,3701,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4743,21.4743,27,10,0,86,34,1012,4,2,2,1,17.731,15.8218,13,Shehan Jayasuriya,0,2,0,0,0.0,2,0.0,0.0,164,9,149,163,13,3701,1,50.2655,50.2655,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,25.4529,30.0008,15.0,18.0,1.0,0.09146341463414634
28.3833,11.6434,27,10,0,86,34,1012,4,2,2,1,16.6388,16.3709,13,Sachithra Senanayake,7,13,1,0,53.85,2,0.042682926829268296,53.85,164,9,149,163,13,3701,1,186.993,39.1949,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,23.4576,43.8346,25.0,30.0,0.0,0.1524390243902439
19.7214,2.95008,27,10,0,86,34,1012,4,2,2,1,15.6938,21.3852,13,Ajantha Mendis,21,20,1,1,105.0,1,0.12804878048780488,105.0,164,9,149,163,13,3701,1,183.552,28.9085,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,41.3512,28.062,46.0,24.0,2.0,0.2804878048780488
35.5758,4.67477,27,10,0,86,34,1012,4,2,2,1,16.9584,8.89639,13,Lasith Malinga,0,1,0,0,0.0,2,0.0,0.0,164,9,149,163,13,3701,1,594.115,32.3494,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,60.7292,31.587,20.0,36.0,0.0,0.12195121951219512
23.6093,7.96073,27,10,0,86,34,1012,4,2,2,1,5.80232,2.7941,13,Suranga Lakmal,1,4,0,0,25.0,1,0.006097560975609756,25.0,164,9,149,163,13,3701,1,288.64,34.3677,28.0,12.0,0.0,79.0,32.0,1010.0,4.0,1.0,19.2161,21.4066,15.0,30.0,3.0,0.09146341463414634
50.1772,15.9831,27,2,4,87,26,1011,3,2,2,0,35.2199,32.7897,13,Kusal Perera,99,92,6,4,107.61,2,0.44,107.61,225,2,219,225,13,3702,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,43.1817,27,2,4,87,26,1011,3,2,2,0,41.6468,30.6374,13,Tillakaratne Dilshan,17,13,3,0,130.77,2,0.07555555555555556,130.77,225,2,219,225,13,3702,1,264.519,63.9562,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,46.1399,31.9053,7.0,6.0,0.0,0.03111111111111111
53.017,36.1006,27,2,4,87,26,1011,3,2,2,0,38.4293,33.018,13,Lahiru Thirimanne,81,95,5,1,85.26,1,0.36,85.26,225,2,219,225,13,3702,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,24.4346,27,2,4,87,26,1011,3,2,2,0,39.512,18.0907,13,Dinesh Chandimal,15,20,1,0,75.0,1,0.06666666666666667,75.0,225,2,219,225,13,3702,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.6093,7.96073,27,2,4,87,26,1011,3,2,2,0,5.80232,2.7941,13,Suranga Lakmal,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,288.64,34.3677,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,19.2161,21.4066,51.0,42.0,1.0,0.22666666666666666
21.4743,21.4743,27,2,4,87,26,1011,3,2,2,0,17.731,15.8218,13,Shehan Jayasuriya,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,50.2655,50.2655,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,25.4529,30.0008,11.0,12.0,0.0,0.04888888888888889
29.9675,33.4692,27,2,4,87,26,1011,3,2,2,0,26.0396,22.107,13,Milinda Siriwardana,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,63.9646,14.9763,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,27.1061,14.6296,27.0,42.0,2.0,0.12
28.3833,11.6434,27,2,4,87,26,1011,3,2,2,0,16.6388,16.3709,13,Sachithra Senanayake,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,186.993,39.1949,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,23.4576,43.8346,25.0,36.0,1.0,0.1111111111111111
35.5758,4.67477,27,2,4,87,26,1011,3,2,2,0,16.9584,8.89639,13,Lasith Malinga,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,594.115,32.3494,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,60.7292,31.587,43.0,46.0,2.0,0.19111111111111112
19.7214,2.95008,27,2,4,87,26,1011,3,2,2,0,15.6938,21.3852,13,Ajantha Mendis,0,0,0,0,0.0,0,0.0,0.0,225,2,219,225,13,3702,1,183.552,28.9085,28.0,6.0,9.0,85.0,25.0,1010.0,2.0,1.0,41.3512,28.062,44.0,42.0,0.0,0.19555555555555557
50.1772,15.9831,24,3,11,94,70,1010,3,2,2,1,36.2459,32.7897,13,Kusal Perera,50,47,2,2,106.38,2,0.2777777777777778,106.38,180,5,195,162,10,3704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.1419,43.1817,24,3,11,94,70,1010,3,2,2,1,54.7206,30.6374,13,Tillakaratne Dilshan,21,19,4,0,110.53,2,0.11666666666666667,110.53,180,5,195,162,10,3704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.017,36.1006,24,3,11,94,70,1010,3,2,2,1,36.338,33.018,13,Lahiru Thirimanne,21,34,3,0,61.76,2,0.11666666666666667,61.76,180,5,195,162,10,3704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7808,24.4346,24,3,11,94,70,1010,3,2,2,1,24.4179,18.0907,13,Dinesh Chandimal,23,35,0,0,65.71,2,0.12777777777777777,65.71,180,5,195,162,10,3704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.4504,39.7703,24,3,11,94,70,1010,3,2,2,1,24.8153,44.1292,13,Angelo Mathews,27,33,1,0,81.82,1,0.15,81.82,180,5,195,162,10,3704,1,354.802,50.0839,25.0,3.0,18.0,91.0,65.0,1009.0,2.0,1.0,45.6636,24.5498,11.0,12.0,1.0,0.06111111111111111
29.9675,33.4692,24,3,11,94,70,1010,3,2,2,1,33.1077,22.107,13,Milinda Siriwardana,17,13,0,1,130.77,2,0.09444444444444444,130.77,180,5,195,162,10,3704,1,63.9646,14.9763,25.0,3.0,18.0,91.0,65.0,1009.0,2.0,1.0,34.2542,14.6296,17.0,30.0,0.0,0.09444444444444444
