total_score,total_balls,runs,balls,fours,sixes,strike_rate,match_id,batting_position,player_name,player_consistency,player_form,temp,wind,rain,humidity,cloud,pressure,viscosity,inning,batting_session,toss,venue,opposition,season,result
67,144,12,33,1,0,36.36,667893,4,Mahela Jayawardene,60.1022,20.895,11,14,1,97,100,1015,Excellent,1,day,0,12.6571,31.8614,10,0
67,144,6,15,0,0,40.0,667893,5,Dinesh Chandimal,58.7808,27.2425,11,14,1,97,100,1015,Excellent,1,day,0,24.5167,36.1303,10,0
67,144,11,12,2,0,91.67,667893,6,Angelo Mathews,75.4504,43.6873,11,14,1,97,100,1015,Excellent,1,day,0,32.3942,40.6557,10,0
67,144,2,9,0,0,22.22,667893,7,Ashan Priyanjan,27.4905,26.5605,11,14,1,97,100,1015,Excellent,1,day,0,4.52982,22.5896,10,0
67,144,5,13,0,0,38.46,667893,8,Nuwan Kulasekara,38.8512,14.8827,11,14,1,97,100,1015,Excellent,1,day,0,13.0488,15.1969,10,0
67,144,0,1,0,0,0.0,667893,9,Sachithra Senanayake,28.3833,31.128,11,14,1,97,100,1015,Excellent,1,day,0,0.2566,17.1691,10,0
67,144,0,5,0,0,0.0,667893,10,Rangana Herath,19.8964,26.0617,11,14,1,97,100,1015,Excellent,1,day,0,0.2566,6.36638,10,0
67,144,2,6,0,0,33.33,667893,11,Lasith Malinga,35.5758,4.49621,11,14,1,97,100,1015,Excellent,1,day,0,27.5812,24.1402,10,0
300,300,71,109,5,0,65.14,667895,1,Tillakaratne Dilshan,74.1419,32.3313,17,7,0,63,74,1025,Excellent,1,day,0,27.3601,34.9702,10,1
300,300,19,15,2,1,126.67,667895,2,Kusal Perera,50.1772,29.7986,17,7,0,63,74,1025,Excellent,1,day,0,28.1048,20.7544,10,1
300,300,112,104,14,0,107.69,667895,3,Kumar Sangakkara,72.1185,36.6582,17,7,0,63,74,1025,Excellent,1,day,0,45.6066,45.8996,10,1
300,300,7,14,1,0,50.0,667895,4,Mahela Jayawardene,60.1022,20.895,17,7,0,63,74,1025,Excellent,1,day,0,33.0079,31.8614,10,1
300,300,30,30,4,0,100.0,667895,5,Angelo Mathews,75.4504,43.6873,17,7,0,63,74,1025,Excellent,1,day,0,22.6188,40.6557,10,1
300,300,16,14,2,0,114.29,667895,6,Lahiru Thirimanne,53.017,27.8325,17,7,0,63,74,1025,Excellent,1,day,0,24.8584,43.3932,10,1
300,300,9,7,0,0,128.57,667895,7,Ashan Priyanjan,27.4905,26.5605,17,7,0,63,74,1025,Excellent,1,day,0,23.8017,22.5896,10,1
300,300,0,2,0,0,0.0,667895,8,Nuwan Kulasekara,38.8512,14.8827,17,7,0,63,74,1025,Excellent,1,day,0,0.2566,15.1969,10,1
300,300,12,5,1,1,240.0,667895,9,Sachithra Senanayake,28.3833,31.128,17,7,0,63,74,1025,Excellent,1,day,0,42.0046,17.1691,10,1
300,300,4,1,1,0,400.0,667895,10,Ajantha Mendis,19.7214,39.8631,17,7,0,63,74,1025,Excellent,1,day,0,62.4926,32.3852,10,1
300,300,0,0,0,0,0.0,667895,11,Lasith Malinga,35.5758,4.49621,17,7,0,63,74,1025,Excellent,1,day,0,0.2566,24.1402,10,1
222,290,28,23,5,0,121.74,667897,1,Tillakaratne Dilshan,74.1419,32.3313,15,4,1,87,39,1009,Excellent,2,night,0,31.4913,34.9702,10,1
222,290,19,29,2,0,65.52,667897,2,Kusal Perera,50.1772,29.7986,15,4,1,87,39,1009,Excellent,2,night,0,24.8148,20.7544,10,1
222,290,2,13,0,0,15.38,667897,3,Kumar Sangakkara,72.1185,36.6582,15,4,1,87,39,1009,Excellent,2,night,0,3.49698,45.8996,10,1
222,290,53,90,4,0,58.89,667897,4,Mahela Jayawardene,60.1022,20.895,15,4,1,87,39,1009,Excellent,2,night,0,33.5316,31.8614,10,1
222,290,60,101,2,1,59.41,667897,5,Lahiru Thirimanne,53.017,27.8325,15,4,1,87,39,1009,Excellent,2,night,0,36.8231,43.3932,10,1
222,290,42,34,6,0,123.53,667897,6,Angelo Mathews,75.4504,43.6873,15,4,1,87,39,1009,Excellent,2,night,0,54.0879,40.6557,10,1
229,243,34,33,6,0,103.03,730083,1,Kusal Perera,50.1772,29.7986,28,19,3,79,22,1008,Good,2,day,0,35.2199,30.2217,10,0
229,243,40,46,5,0,86.96,730083,2,Tillakaratne Dilshan,74.1419,32.3313,28,19,3,79,22,1008,Good,2,day,0,41.6468,33.9133,10,0
229,243,88,84,9,0,104.76,730083,3,Kumar Sangakkara,72.1185,36.6582,28,19,3,79,22,1008,Good,2,day,0,56.1313,40.4249,10,0
229,243,10,16,0,0,62.5,730083,4,Mahela Jayawardene,60.1022,20.895,28,19,3,79,22,1008,Good,2,day,0,32.6521,18.3368,10,0
229,243,5,8,0,0,62.5,730083,5,Ashan Priyanjan,27.4905,26.5605,28,19,3,79,22,1008,Good,2,day,0,15.5775,24.1114,10,0
229,243,13,13,1,0,100.0,730083,6,Angelo Mathews,75.4504,43.6873,28,19,3,79,22,1008,Good,2,day,0,44.097,30.9742,10,0
229,243,15,26,0,0,57.69,730083,7,Lahiru Thirimanne,53.017,27.8325,28,19,3,79,22,1008,Good,2,day,0,38.4293,26.5756,10,0
229,243,1,3,0,0,33.33,730083,8,Nuwan Kulasekara,38.8512,14.8827,28,19,3,79,22,1008,Good,2,day,0,20.2876,16.2546,10,0
229,243,6,5,1,0,120.0,730083,9,Sachithra Senanayake,28.3833,31.128,28,19,3,79,22,1008,Good,2,day,0,16.6388,32.8565,10,0
229,243,0,7,0,0,0.0,730083,10,Ajantha Mendis,19.7214,39.8631,28,19,3,79,22,1008,Good,2,day,0,15.6938,3.59852,10,0
229,243,6,4,0,1,150.0,730083,11,Lasith Malinga,35.5758,4.49621,28,19,3,79,22,1008,Good,2,day,0,16.9584,11.1306,10,0
267,296,7,9,1,0,77.78,730085,1,Kusal Perera,50.1772,29.7986,26,18,0,67,11,1007,Excellent,1,day,1,36.2459,30.2217,10,1
267,296,86,90,9,0,95.56,730085,2,Tillakaratne Dilshan,74.1419,32.3313,26,18,0,67,11,1007,Excellent,1,day,1,54.7206,33.9133,10,1
267,296,7,9,1,0,77.78,730085,3,Kumar Sangakkara,72.1185,36.6582,26,18,0,67,11,1007,Excellent,1,day,1,35.104,40.4249,10,1
267,296,36,49,4,0,73.47,730085,4,Lahiru Thirimanne,53.017,27.8325,26,18,0,67,11,1007,Excellent,1,day,1,36.338,26.5756,10,1
267,296,48,70,1,0,68.57,730085,5,Mahela Jayawardene,60.1022,20.895,26,18,0,67,11,1007,Excellent,1,day,1,23.4835,18.3368,10,1
267,296,34,38,1,1,89.47,730085,6,Angelo Mathews,75.4504,43.6873,26,18,0,67,11,1007,Excellent,1,day,1,24.8153,30.9742,10,1
267,296,25,15,2,1,166.67,730085,7,Ashan Priyanjan,27.4905,26.5605,26,18,0,67,11,1007,Excellent,1,day,1,36.8988,24.1114,10,1
267,296,0,4,0,0,0.0,730085,8,Nuwan Kulasekara,38.8512,14.8827,26,18,0,67,11,1007,Excellent,1,day,1,16.7357,16.2546,10,1
267,296,9,6,1,0,150.0,730085,9,Sachithra Senanayake,28.3833,31.128,26,18,0,67,11,1007,Excellent,1,day,1,13.0322,32.8565,10,1
267,296,2,6,0,0,33.33,730085,10,Ajantha Mendis,19.7214,39.8631,26,18,0,67,11,1007,Excellent,1,day,1,2.56331,3.59852,10,1
267,296,0,2,0,0,0.0,730085,11,Lasith Malinga,35.5758,4.49621,26,18,0,67,11,1007,Excellent,1,day,1,21.6035,11.1306,10,1
257,267,37,25,4,2,148.0,730087,1,Kusal Perera,50.1772,29.7986,27,28,0,80,39,1009,Excellent,2,day,0,41.657,30.2217,10,0
257,267,30,24,5,0,125.0,730087,2,Tillakaratne Dilshan,74.1419,32.3313,27,28,0,80,39,1009,Excellent,2,day,0,44.7208,33.9133,10,0
257,267,36,23,6,0,156.52,730087,3,Kumar Sangakkara,72.1185,36.6582,27,28,0,80,39,1009,Excellent,2,day,0,49.9258,40.4249,10,0
257,267,2,8,0,0,25.0,730087,4,Mahela Jayawardene,60.1022,20.895,27,28,0,80,39,1009,Excellent,2,day,0,33.7254,18.3368,10,0
257,267,22,37,1,0,59.46,730087,5,Lahiru Thirimanne,53.017,27.8325,27,28,0,80,39,1009,Excellent,2,day,0,24.789,26.5756,10,0
257,267,58,81,5,1,71.6,730087,6,Angelo Mathews,75.4504,43.6873,27,28,0,80,39,1009,Excellent,2,day,0,42.5605,30.9742,10,0
257,267,30,46,3,0,65.22,730087,7,Ashan Priyanjan,27.4905,26.5605,27,28,0,80,39,1009,Excellent,2,day,0,35.9189,24.1114,10,0
257,267,13,16,2,0,81.25,730087,8,Sachithra Senanayake,28.3833,31.128,27,28,0,80,39,1009,Excellent,2,day,0,39.2855,32.8565,10,0
257,267,1,4,0,0,25.0,730087,9,Rangana Herath,19.8964,26.0617,27,28,0,80,39,1009,Excellent,2,day,0,8.14218,17.5966,10,0
257,267,0,1,0,0,0.0,730087,10,Ajantha Mendis,19.7214,39.8631,27,28,0,80,39,1009,Excellent,2,day,0,9.59859,3.59852,10,0
257,267,0,3,0,0,0.0,730087,11,Lasith Malinga,35.5758,4.49621,27,28,0,80,39,1009,Excellent,2,day,0,11.5921,11.1306,10,0
275,270,18,23,1,0,78.26,745159,1,Upul Tharanga,62.9666,21.0727,28,25,2,73,68,1009,Excellent,1,day,0,37.8024,28.0572,10,0
275,270,6,14,1,0,42.86,745159,2,Tillakaratne Dilshan,74.1419,32.3313,28,25,2,73,68,1009,Excellent,1,day,0,44.7208,33.4671,10,0
275,270,25,40,4,0,62.5,745159,3,Kumar Sangakkara,72.1185,36.6582,28,25,2,73,68,1009,Excellent,1,day,0,49.9258,30.6193,10,0
275,270,63,66,8,0,95.45,745159,4,Mahela Jayawardene,60.1022,20.895,28,25,2,73,68,1009,Excellent,1,day,0,33.7254,29.3352,10,0
275,270,6,14,1,0,42.86,745159,5,Dinesh Chandimal,58.7808,27.2425,28,25,2,73,68,1009,Excellent,1,day,0,21.3394,27.4652,10,0
275,270,89,85,9,2,104.71,745159,6,Angelo Mathews,75.4504,43.6873,28,25,2,73,68,1009,Excellent,1,day,0,42.5605,38.4666,10,0
275,270,13,10,1,1,130.0,745159,7,Thisara Perera,55.6003,21.5397,28,25,2,73,68,1009,Excellent,1,day,0,33.593,24.3489,10,0
275,270,39,15,8,0,260.0,745159,8,Ashan Priyanjan,27.4905,26.5605,28,25,2,73,68,1009,Excellent,1,day,0,35.9189,27.6902,10,0
275,270,3,3,0,0,100.0,745159,9,Nuwan Kulasekara,38.8512,14.8827,28,25,2,73,68,1009,Excellent,1,day,0,26.9593,20.2064,10,0
310,300,27,30,5,0,90.0,745161,1,Upul Tharanga,62.9666,21.0727,26,25,0,82,10,1011,Excellent,1,day,1,37.8024,28.0572,10,1
310,300,13,10,3,0,130.0,745161,2,Tillakaratne Dilshan,74.1419,32.3313,26,25,0,82,10,1011,Excellent,1,day,1,44.7208,33.4671,10,1
310,300,11,16,2,0,68.75,745161,3,Kumar Sangakkara,72.1185,36.6582,26,25,0,82,10,1011,Excellent,1,day,1,49.9258,30.6193,10,1
310,300,67,74,8,0,90.54,745161,4,Mahela Jayawardene,60.1022,20.895,26,25,0,82,10,1011,Excellent,1,day,1,33.7254,29.3352,10,1
310,300,93,115,8,0,80.87,745161,5,Angelo Mathews,75.4504,43.6873,26,25,0,82,10,1011,Excellent,1,day,1,42.5605,38.4666,10,1
310,300,1,6,0,0,16.67,745161,6,Seekkuge Prasanna,24.9177,32.5929,26,25,0,82,10,1011,Excellent,1,day,1,3.23277,16.5566,10,1
310,300,3,7,0,0,42.86,745161,7,Ashan Priyanjan,27.4905,26.5605,26,25,0,82,10,1011,Excellent,1,day,1,35.9189,27.6902,10,1
310,300,65,36,5,4,180.56,745161,8,Thisara Perera,55.6003,21.5397,26,25,0,82,10,1011,Excellent,1,day,1,33.593,24.3489,10,1
310,300,5,6,0,0,83.33,745161,9,Nuwan Kulasekara,38.8512,14.8827,26,25,0,82,10,1011,Excellent,1,day,1,26.9593,20.2064,10,1
310,300,0,1,0,0,0.0,745161,10,Lasith Malinga,35.5758,4.49621,26,25,0,82,10,1011,Excellent,1,day,1,11.5921,17.3991,10,1
104,110,14,17,2,0,82.35,745163,1,Upul Tharanga,62.9666,21.0727,29,2,5,74,24,1009,Good,2,day,0,26.0712,28.0572,10,1
104,110,50,55,9,0,90.91,745163,2,Tillakaratne Dilshan,74.1419,32.3313,29,2,5,74,24,1009,Good,2,day,0,39.453,33.4671,10,1
104,110,2,5,0,0,40.0,745163,3,Kumar Sangakkara,72.1185,36.6582,29,2,5,74,24,1009,Good,2,day,0,30.046,30.6193,10,1
104,110,26,32,3,0,81.25,745163,4,Mahela Jayawardene,60.1022,20.895,29,2,5,74,24,1009,Good,2,day,0,34.1429,29.3352,10,1
104,110,0,1,0,0,0.0,745163,5,Angelo Mathews,75.4504,43.6873,29,2,5,74,24,1009,Good,2,day,0,28.2105,38.4666,10,1
194,236,28,53,3,0,52.83,792289,1,Upul Tharanga,62.9666,21.0727,26,6,0,74,2,1013,Excellent,2,day,1,21.0859,29.9183,11,0
194,236,18,22,2,0,81.82,792289,2,Tillakaratne Dilshan,74.1419,35.0819,26,6,0,74,2,1013,Excellent,2,day,1,20.8734,38.0494,11,0
194,236,13,13,2,0,100.0,792289,3,Kumar Sangakkara,72.1185,27.4201,26,6,0,74,2,1013,Excellent,2,day,1,21.3236,38.9143,11,0
194,236,43,36,6,1,119.44,792289,4,Mahela Jayawardene,60.1022,24.9015,26,6,0,74,2,1013,Excellent,2,day,1,38.029,37.9844,11,0
194,236,5,13,0,0,38.46,792289,5,Seekkuge Prasanna,24.9177,3.19997,26,6,0,74,2,1013,Excellent,2,day,1,8.35906,16.2269,11,0
194,236,23,32,3,0,71.88,792289,6,Angelo Mathews,75.4504,34.7628,26,6,0,74,2,1013,Excellent,2,day,1,21.6675,45.2291,11,0
194,236,12,21,1,0,57.14,792289,7,Ashan Priyanjan,27.4905,28.1904,26,6,0,74,2,1013,Excellent,2,day,1,14.3927,9.55185,11,0
194,236,29,27,4,0,107.41,792289,8,Thisara Perera,55.6003,29.4999,26,6,0,74,2,1013,Excellent,2,day,1,29.7865,27.4583,11,0
194,236,5,8,1,0,62.5,792289,9,Suraj Randiv,22.8244,14.2359,26,6,0,74,2,1013,Excellent,2,day,1,11.9891,19.6594,11,0
194,236,0,4,0,0,0.0,792289,10,Dhammika Prasad,33.2246,20.8572,26,6,0,74,2,1013,Excellent,2,day,1,0.2566,21.3555,11,0
194,236,0,8,0,0,0.0,792289,11,Lahiru Gamage,0.0,0.4476,26,6,0,74,2,1013,Excellent,2,day,1,0.2566,0.4476,11,0
274,300,0,6,0,0,0.0,792291,1,Kusal Perera,50.1772,22.8585,32,6,0,39,5,1011,Excellent,1,day,1,0.2566,18.5282,11,0
274,300,35,30,7,0,116.67,792291,2,Tillakaratne Dilshan,74.1419,35.0819,32,6,0,39,5,1011,Excellent,1,day,1,33.9388,38.0494,11,0
274,300,61,86,4,0,70.93,792291,3,Kumar Sangakkara,72.1185,27.4201,32,6,0,39,5,1011,Excellent,1,day,1,39.0216,38.9143,11,0
274,300,4,11,0,0,36.36,792291,4,Mahela Jayawardene,60.1022,24.9015,32,6,0,39,5,1011,Excellent,1,day,1,7.58296,37.9844,11,0
274,300,92,101,10,1,91.09,792291,5,Angelo Mathews,75.4504,34.7628,32,6,0,39,5,1011,Excellent,1,day,1,56.2948,45.2291,11,0
274,300,13,14,1,1,92.86,792291,6,Seekkuge Prasanna,24.9177,3.19997,32,6,0,39,5,1011,Excellent,1,day,1,20.2455,16.2269,11,0
274,300,1,2,0,0,50.0,792291,7,Ashan Priyanjan,27.4905,28.1904,32,6,0,39,5,1011,Excellent,1,day,1,8.2656,9.55185,11,0
274,300,10,11,0,1,90.91,792291,8,Thisara Perera,55.6003,29.4999,32,6,0,39,5,1011,Excellent,1,day,1,18.574,27.4583,11,0
274,300,10,13,1,0,76.92,792291,9,Suraj Randiv,22.8244,14.2359,32,6,0,39,5,1011,Excellent,1,day,1,16.4615,19.6594,11,0
274,300,30,28,4,0,107.14,792291,10,Dhammika Prasad,33.2246,20.8572,32,6,0,39,5,1011,Excellent,1,day,1,30.2047,21.3555,11,0
242,290,4,6,1,0,66.67,792293,1,Kusal Perera,50.1772,22.8585,25,13,0,49,27,1011,Excellent,1,day,1,12.1598,18.5282,11,0
242,290,53,80,7,0,66.25,792293,2,Tillakaratne Dilshan,74.1419,35.0819,25,13,0,49,27,1011,Excellent,1,day,1,34.6429,38.0494,11,0
242,290,0,1,0,0,0.0,792293,3,Kumar Sangakkara,72.1185,27.4201,25,13,0,49,27,1011,Excellent,1,day,1,0.2566,38.9143,11,0
242,290,118,124,12,1,95.16,792293,4,Mahela Jayawardene,60.1022,24.9015,25,13,0,49,27,1011,Excellent,1,day,1,68.8665,37.9844,11,0
242,290,10,14,1,0,71.43,792293,5,Angelo Mathews,75.4504,34.7628,25,13,0,49,27,1011,Excellent,1,day,1,15.6325,45.2291,11,0
242,290,2,8,0,0,25.0,792293,6,Ashan Priyanjan,27.4905,28.1904,25,13,0,49,27,1011,Excellent,1,day,1,4.9496,9.55185,11,0
242,290,2,7,0,0,28.57,792293,7,Chaturanga de Silva,20.5773,5.42307,25,13,0,49,27,1011,Excellent,1,day,1,5.48867,10.6768,11,0
242,290,1,4,0,0,25.0,792293,8,Thisara Perera,55.6003,29.4999,25,13,0,49,27,1011,Excellent,1,day,1,4.4906,27.4583,11,0
242,290,29,32,2,1,90.63,792293,9,Seekkuge Prasanna,24.9177,3.19997,25,13,0,49,27,1011,Excellent,1,day,1,27.2527,16.2269,11,0
242,290,7,12,0,0,58.33,792293,10,Nuwan Kulasekara,38.8512,12.509,25,13,0,49,27,1011,Excellent,1,day,1,12.2774,18.8785,11,0
242,290,0,4,0,0,0.0,792293,11,Lahiru Gamage,0.0,0.4476,25,13,0,49,27,1011,Excellent,1,day,1,0.2566,0.4476,11,0
251,259,0,3,0,0,0.0,792295,1,Kusal Perera,50.1772,22.8585,26,9,0,46,2,1014,Excellent,2,day,0,0.2566,18.5282,11,0
251,259,34,33,6,0,103.03,792295,2,Tillakaratne Dilshan,74.1419,35.0819,26,9,0,46,2,1014,Excellent,2,day,0,31.4201,38.0494,11,0
251,259,9,13,2,0,69.23,792295,3,Dinesh Chandimal,58.7808,19.6565,26,9,0,46,2,1014,Excellent,2,day,0,14.8413,26.6371,11,0
251,259,2,5,0,0,40.0,792295,4,Mahela Jayawardene,60.1022,24.9015,26,9,0,46,2,1014,Excellent,2,day,0,7.2146,37.9844,11,0
251,259,75,68,9,1,110.29,792295,5,Angelo Mathews,75.4504,34.7628,26,9,0,46,2,1014,Excellent,2,day,0,51.391,45.2291,11,0
251,259,59,69,7,1,85.51,792295,6,Lahiru Thirimanne,53.017,19.4613,26,9,0,46,2,1014,Excellent,2,day,0,40.3052,30.3221,11,0
251,259,29,29,1,3,100.0,792295,7,Thisara Perera,55.6003,29.4999,26,9,0,46,2,1014,Excellent,2,day,0,28.6676,27.4583,11,0
251,259,11,10,1,1,110.0,792295,8,Seekkuge Prasanna,24.9177,3.19997,26,9,0,46,2,1014,Excellent,2,day,0,21.9156,16.2269,11,0
251,259,0,2,0,0,0.0,792295,9,Nuwan Kulasekara,38.8512,12.509,26,9,0,46,2,1014,Excellent,2,day,0,0.2566,18.8785,11,0
251,259,4,12,0,0,33.33,792295,10,Ajantha Mendis,19.7214,25.4584,26,9,0,46,2,1014,Excellent,2,day,0,7.12543,17.027,11,0
251,259,12,15,3,0,80.0,792295,11,Shaminda Eranga,13.5961,23.2361,26,9,0,46,2,1014,Excellent,2,day,0,17.8446,16.25,11,0
286,300,4,10,0,0,40.0,792297,1,Niroshan Dickwella,40.9425,8.0014,18,10,0,40,7,1012,Excellent,1,day,1,8.1326,26.1648,11,0
286,300,35,24,7,0,145.83,792297,2,Tillakaratne Dilshan,74.1419,35.0819,18,10,0,40,7,1012,Excellent,1,day,1,38.3419,38.0494,11,0
286,300,5,31,0,0,16.13,792297,3,Dinesh Chandimal,58.7808,19.6565,18,10,0,40,7,1012,Excellent,1,day,1,4.98723,26.6371,11,0
286,300,32,33,5,0,96.97,792297,4,Mahela Jayawardene,60.1022,24.9015,18,10,0,40,7,1012,Excellent,1,day,1,29.5871,37.9844,11,0
286,300,139,116,6,10,119.83,792297,5,Angelo Mathews,75.4504,34.7628,18,10,0,40,7,1012,Excellent,1,day,1,82.2306,45.2291,11,0
286,300,52,76,2,1,68.42,792297,6,Lahiru Thirimanne,53.017,19.4613,18,10,0,40,7,1012,Excellent,1,day,1,34.5116,30.3221,11,0
286,300,6,5,1,0,120.0,792297,7,Thisara Perera,55.6003,29.4999,18,10,0,40,7,1012,Excellent,1,day,1,21.1306,27.4583,11,0
286,300,0,4,0,0,0.0,792297,8,Seekkuge Prasanna,24.9177,3.19997,18,10,0,40,7,1012,Excellent,1,day,1,0.2566,16.2269,11,0
286,300,0,1,0,0,0.0,792297,9,Ajantha Mendis,19.7214,25.4584,18,10,0,40,7,1012,Excellent,1,day,1,0.2566,17.027,11,0
317,300,88,98,10,0,89.8,750663,1,Tillakaratne Dilshan,74.1419,35.0819,26,22,0,84,30,1006,Excellent,1,day,0,41.6468,34.9702,11,1
317,300,59,74,5,1,79.73,750663,2,Kusal Perera,50.1772,22.8585,26,22,0,84,30,1006,Excellent,1,day,0,35.2199,20.7544,11,1
317,300,2,4,0,0,50.0,750663,3,Kumar Sangakkara,72.1185,27.4201,26,22,0,84,30,1006,Excellent,1,day,0,56.1313,45.8996,11,1
317,300,55,58,5,0,94.83,750663,4,Mahela Jayawardene,60.1022,24.9015,26,22,0,84,30,1006,Excellent,1,day,0,32.6521,31.8614,11,1
317,300,33,24,1,3,137.5,750663,5,Angelo Mathews,75.4504,34.7628,26,22,0,84,30,1006,Excellent,1,day,0,44.097,40.6557,11,1
317,300,4,6,0,0,66.67,750663,6,Thisara Perera,55.6003,29.4999,26,22,0,84,30,1006,Excellent,1,day,0,28.2778,26.0011,11,1
317,300,27,22,3,0,122.73,750663,7,Lahiru Thirimanne,53.017,19.4613,26,22,0,84,30,1006,Excellent,1,day,0,38.4293,43.3932,11,1
317,300,30,14,2,2,214.29,750663,8,Jeevan Mendis,31.4101,26.6382,26,22,0,84,30,1006,Excellent,1,day,0,45.4385,27.5218,11,1
186,206,26,23,5,0,113.04,750665,1,Tillakaratne Dilshan,74.1419,35.0819,27,26,0,76,35,1009,Excellent,2,day,0,41.6468,34.9702,11,1
186,206,9,10,1,0,90.0,750665,2,Kusal Perera,50.1772,22.8585,27,26,0,76,35,1009,Excellent,2,day,0,35.2199,20.7544,11,1
186,206,67,93,8,0,72.04,750665,3,Kumar Sangakkara,72.1185,27.4201,27,26,0,76,35,1009,Excellent,2,day,0,56.1313,45.8996,11,1
186,206,77,80,8,1,96.25,750665,4,Mahela Jayawardene,60.1022,24.9015,27,26,0,76,35,1009,Excellent,2,day,0,32.6521,31.8614,11,1
242,210,23,19,4,0,121.05,750667,1,Tillakaratne Dilshan,74.1419,35.0819,26,18,3,86,27,1011,Good,1,day,1,44.7208,34.9702,11,0
242,210,0,4,0,0,0.0,750667,2,Kusal Perera,50.1772,22.8585,26,18,3,86,27,1011,Good,1,day,1,41.657,20.7544,11,0
242,210,63,62,7,0,101.61,750667,3,Kumar Sangakkara,72.1185,27.4201,26,18,3,86,27,1011,Good,1,day,1,49.9258,45.8996,11,0
242,210,0,2,0,0,0.0,750667,4,Thilina Kandamby,15.8255,0.2238,26,18,3,86,27,1011,Good,1,day,1,0.2566,11.028,11,0
242,210,37,45,3,0,82.22,750667,5,Angelo Mathews,75.4504,34.7628,26,18,3,86,27,1011,Good,1,day,1,42.5605,40.6557,11,0
242,210,62,47,7,0,131.91,750667,6,Lahiru Thirimanne,53.017,19.4613,26,18,3,86,27,1011,Good,1,day,1,24.789,43.3932,11,0
242,210,12,10,1,0,120.0,750667,7,Jeevan Mendis,31.4101,26.6382,26,18,3,86,27,1011,Good,1,day,1,11.2235,27.5218,11,0
242,210,8,10,0,1,80.0,750667,8,Thisara Perera,55.6003,29.4999,26,18,3,86,27,1011,Good,1,day,1,33.593,26.0011,11,0
242,210,22,8,2,2,275.0,750667,9,Dhammika Prasad,33.2246,20.8572,26,18,3,86,27,1011,Good,1,day,1,51.8796,34.0449,11,0
242,210,2,3,0,0,66.67,750667,10,Rangana Herath,19.8964,2.7941,26,18,3,86,27,1011,Good,1,day,1,8.14218,6.36638,11,0
267,298,16,21,3,0,76.19,750669,1,Tillakaratne Dilshan,74.1419,35.0819,27,15,0,86,30,1009,Excellent,2,day,0,41.6468,34.9702,11,1
267,298,31,41,3,0,75.61,750669,2,Kusal Perera,50.1772,22.8585,27,15,0,86,30,1009,Excellent,2,day,0,35.2199,20.7544,11,1
267,298,86,105,7,0,81.9,750669,3,Kumar Sangakkara,72.1185,27.4201,27,15,0,86,30,1009,Excellent,2,day,0,56.1313,45.8996,11,1
267,298,44,50,4,0,88.0,750669,4,Mahela Jayawardene,60.1022,24.9015,27,15,0,86,30,1009,Excellent,2,day,0,32.6521,31.8614,11,1
267,298,51,60,5,0,85.0,750669,5,Angelo Mathews,75.4504,34.7628,27,15,0,86,30,1009,Excellent,2,day,0,44.097,40.6557,11,1
267,298,19,21,2,0,90.48,750669,6,Lahiru Thirimanne,53.017,19.4613,27,15,0,86,30,1009,Excellent,2,day,0,38.4293,43.3932,11,1
239,294,35,31,6,0,112.9,750671,1,Tillakaratne Dilshan,74.1419,35.0819,24,1,0,89,53,1010,Excellent,1,day,0,54.7206,34.9702,11,0
239,294,0,2,0,0,0.0,750671,2,Kusal Perera,50.1772,22.8585,24,1,0,89,53,1010,Excellent,1,day,0,36.2459,20.7544,11,0
239,294,91,123,10,0,73.98,750671,3,Kumar Sangakkara,72.1185,27.4201,24,1,0,89,53,1010,Excellent,1,day,0,35.104,45.8996,11,0
239,294,2,3,0,0,66.67,750671,4,Mahela Jayawardene,60.1022,24.9015,24,1,0,89,53,1010,Excellent,1,day,0,23.4835,31.8614,11,0
239,294,40,76,4,0,52.63,750671,5,Angelo Mathews,75.4504,34.7628,24,1,0,89,53,1010,Excellent,1,day,0,24.8153,40.6557,11,0
239,294,8,19,1,0,42.11,750671,6,Lahiru Thirimanne,53.017,19.4613,24,1,0,89,53,1010,Excellent,1,day,0,36.338,43.3932,11,0
239,294,12,15,0,0,80.0,750671,7,Jeevan Mendis,31.4101,26.6382,24,1,0,89,53,1010,Excellent,1,day,0,26.0201,27.5218,11,0
239,294,27,17,4,1,158.82,750671,8,Thisara Perera,55.6003,29.4999,24,1,0,89,53,1010,Excellent,1,day,0,32.0968,26.0011,11,0
239,294,0,2,0,0,0.0,750671,9,Sachithra Senanayake,28.3833,21.3372,24,1,0,89,53,1010,Excellent,1,day,0,13.0322,17.1691,11,0
239,294,5,5,0,0,100.0,750671,10,Dhammika Prasad,33.2246,20.8572,24,1,0,89,53,1010,Excellent,1,day,0,17.6516,34.0449,11,0
239,294,0,1,0,0,0.0,750671,11,Ajantha Mendis,19.7214,25.4584,24,1,0,89,53,1010,Excellent,1,day,0,2.56331,32.3852,11,0
292,300,5,15,1,0,33.33,750673,1,Mahela Jayawardene,60.1022,24.9015,28,7,0,66,45,1012,Excellent,1,day,1,23.4835,31.8614,11,1
292,300,68,105,8,0,64.76,750673,2,Tillakaratne Dilshan,74.1419,35.0819,28,7,0,66,45,1012,Excellent,1,day,1,54.7206,34.9702,11,1
292,300,112,112,12,2,100.0,750673,3,Kumar Sangakkara,72.1185,27.4201,28,7,0,66,45,1012,Excellent,1,day,1,35.104,45.8996,11,1
